#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original
109 0.0003053 0.001783 0.003334 0.001702 0.00626 0.00156 0.008118 0.001385 0.007747 0.002025 0.008242 0.001943 0.01122 0.002168 0.01839 0.02659 0.06066 0.1087 0.01767 0.1007 3.624 1.0 1488.0
110 -0.007692 0.00746 0.008714 0.005279 0.009073 0.004472 0.009894 0.002964 0.01312 0.003877 0.01084 0.003963 0.01123 0.003758 0.05636433 0.09712743 -0.05936797 0.140396 0.1055938 0.1174511 3.66395 7.0 21821.0
111 0.02306 0.01047 0.01816 0.00958 0.0282 0.006945 0.03619 0.0126 0.051 0.01396 0.0286 0.01447 0.06778 0.01486 0.3505 0.02625 0.1242 0.101 0.1555 0.1049 3.664 2.0 20478.0
112 -0.001302 0.005053 0.03784 0.004872 0.06706 0.003565 0.0945 0.004198 0.1108 0.005998 0.1174 0.005387 0.1393 0.01081 0.5018 0.04136 -0.2682 0.2755 -0.1028 0.2313 3.6645 2.0 1979.0
113 0.000382 0.007297 0.00722 0.006492 0.006196 0.004812 0.01362 0.003278 0.008799 0.004535 0.02492 0.004436 0.01474 0.004255 0.07591584 0.09023505 0.1532051 0.1282282 0.1434065 0.132837 3.677499 4.0 21203.0
114 0.0001929 0.002701 0.005055 0.002375 0.007973 0.001768 0.006715 0.001524 0.007074 0.001887 0.005565 0.001729 0.008861 0.001725 0.0123 0.01525 -0.08792 0.1446 -0.2375 0.1646 3.70015 3.0 22379.0
115 -0.001076 0.00648 0.007893 0.005514 0.01661 0.003934 0.01734 0.002678 0.01333 0.003753 0.0264 0.003539 0.01942 0.003475 -0.02494752 0.1024759 -0.2531525 0.1114596 0.1187803 0.1163123 3.726 4.0 22395.0
116 0.00381 0.007691 0.1068 0.007793 0.1419 0.005502 0.1328 0.005565 0.1369 0.006459 0.1549 0.006471 0.1362 0.008708 0.1093 0.02717 0.455 0.3168 0.2831 0.279 3.7795 3.0 258.0
117 0.00284 0.003066 0.01673 0.002992 0.02484 0.00212 0.02052 0.001867 0.01817 0.002399 0.01992 0.002161 0.01692 0.003889 0.02301 0.02208 -0.1421 0.09697 -0.1161 0.1088 3.881999 3.0 2415.0
118 0.002592 0.004118 0.02279 0.004286 0.04535 0.00323 0.05115 0.00292 0.05748 0.004001 0.05746 0.003607 0.06005 0.004309 0.098 0.03927 -0.1635 0.1284 -0.08493 0.1146 3.9565000534057617 0.0 479.0
119 0.0003791 0.004225 0.01342 0.00403 0.01752 0.002984 0.03032 0.002619 0.0304 0.00353 0.03292 0.003149 0.03517 0.00337 0.07816 0.03446 0.429 0.2328 0.5532 0.209 3.989000082015991 0.0 1480.0
120 -0.0004467 0.004704 0.006002 0.004096 0.01901 0.003012 0.02546 0.002023 0.02728 0.002763 0.03394 0.002725 0.0402 0.003703 0.009997804 0.08513332 0.1580027 0.1049383 0.2035338 0.113884 4.071501 4.0 292.0
121 0.01175 0.00635 0.1313 0.006047 0.2657 0.005549 0.2885 0.004776 0.2894 0.007009 0.3049 0.006784 0.3309 0.007192 0.6587 0.04687 0.9063 0.1184 0.9123 0.1051 4.0815 1.0 702.0
122 0.001132 0.002416 0.01679 0.002416 0.02538 0.002251 0.02476 0.002033 0.02145 0.002949 0.01716 0.002825 0.01815 0.002619 -0.03289 0.02902 0.08654 0.1131 0.06443 0.08937 4.13915 1.0 1935.0
123 0.004985 0.004318 0.0211 0.004178 0.04784 0.003064 0.06091 0.003384 0.05938 0.004441 0.06525 0.004288 0.06573 0.005053 0.1645 0.02941 0.2465 0.1198 0.1075 0.09865 4.141999 2.0 2053.0
124 0.009676 0.01732 0.0142 0.01441 0.0494 0.01075 0.0564 0.00979 0.05521 0.01216 0.05728 0.01113 0.07517 0.01149 -0.1052 0.02616 0.1103 0.1458 0.1252 0.1865 4.174101 3.0 99.0
125 -0.002437 0.005927 0.02049 0.005215 0.03951 0.003801 0.03532 0.002571 0.02663 0.003375 0.03364 0.003427 0.03062 0.004066 0.2005558 0.09145816 -0.06539396 0.06765534 0.5772874 0.09464229 4.175 4.0 92.0
126 0.003049 0.003261 0.003796 0.00273 0.005527 0.002018 0.005105 0.002133 0.008929 0.002796 0.007012 0.002654 0.01193 0.00321 0.1796 0.02496 0.4691 0.08271 0.7621 0.09771 4.175501 2.0 497.0
127 8.825e-05 0.005776 0.01357 0.003861 0.02719 0.003388 0.02932 0.00285 0.03194 0.00326 0.02368 0.004822 0.02808 0.003002 0.07762499 0.103209 0.04816541 0.05277729 0.2641436 0.04863682 4.202999 6.0 20581.0
128 0.009486 0.007476 0.002988 0.004769 0.007515 0.003923 0.009165 0.003441 0.01166 0.00393 0.0104 0.005422 0.01654 0.003832 0.1937188 0.09498688 0.171877 0.05765956 0.1713786 0.0487378 4.203649 6.0 3352.0
129 0.01168 0.03043 0.09372 0.02701 0.3854 0.01938 0.6519 0.01311 0.9431 0.01444 1.12 0.01751 1.643 0.02596 1.575425 0.306827 0.5976341 0.1202634 0.9007484 0.1322304 4.215 4.0 1727.0
130 -0.001598 0.004425 0.006373 0.004064 0.009862 0.002922 0.01672 0.001955 0.01387 0.002943 0.01794 0.002628 0.02574 0.003422 0.00801514 0.1044102 0.008604326 0.08275799 0.02145946 0.08898425 4.243999 4.0 1489.0
131 0.003306 0.00514 0.002752 0.003283 0.007098 0.002708 0.01109 0.002375 0.01087 0.002669 0.01352 0.00381 0.02229 0.002712 0.1467462 0.1034268 -0.2022087 0.175114 -0.09939249 0.1451033 4.32845 6.0 3356.0
132 0.001836 0.002628 0.003855 0.002448 0.008749 0.001833 0.005135 0.001616 0.004935 0.001998 0.004792 0.001853 0.004086 0.001787 -0.04854 0.02074 -0.04904 0.1206 0.1568 0.1418 4.350001 3.0 23413.0
133 -0.03479 0.02382 -0.006941 0.01692 -0.01672 0.01479 0.04188 0.009906 0.0227 0.01353 0.05069 0.01329 0.07636 0.01054 0.1637 0.1925983 0.0 -99.0 0.0 -99.0 4.384 7.0 1229.0
134 -0.0007695 0.003743 0.002162 0.00378 0.006323 0.002736 0.009409 0.00244 0.005641 0.003336 0.007904 0.002942 0.007909 0.002502 0.01785 0.026 -0.2268 0.1023 -0.2245 0.09715 4.4039998054504395 0.0 22223.0
135 0.0004163 0.006916 0.00369 0.006025 0.01417 0.004426 0.01512 0.004483 0.01683 0.006019 0.01419 0.005711 0.02365 0.005369 0.04708 0.02682 0.1139 0.1678 0.04797 0.1396 4.41665 2.0 22041.0
136 0.003362 0.006694 0.008976 0.005713 0.02373 0.004324 0.02015 0.003616 0.02199 0.004483 0.02276 0.004105 0.01936 0.004053 0.03759 0.02418 0.1861 0.1574 0.1146 0.1936 4.421 3.0 21104.0
137 0.002485 0.005733 -0.0009567 0.005229 0.009453 0.003964 0.01542 0.004549 0.01204 0.00546 0.009367 0.005499 0.01308 0.00505 0.04976 0.02212 0.01736 0.1315 0.06382 0.1505 4.42735 3.0 23049.0
138 -0.004297 0.004461 0.00292 0.003992 0.01213 0.002954 0.005107 0.002855 0.0118 0.003294 0.01253 0.003304 0.00974 0.003201 0.004178 0.02114 -0.0157 0.07566 -0.03399 0.09831 4.435502 3.0 21644.0
139 0.0007074 0.003949 0.004466 0.003724 0.01728 0.002748 0.01342 0.001896 0.01262 0.00201 0.01348 0.002575 0.01433 0.002544 0.06884703 0.1510853 0.7629088 0.3461129 -0.1721313 0.2658018 4.466 4.0 1065.0
140 0.02794 0.01517 0.01826 0.01306 0.07176 0.009265 0.1772 0.005199 0.1973 0.007422 0.2219 0.006952 0.3159 0.008063 0.2369712 0.1402213 0.3849702 0.1202624 0.2509117 0.1321935 4.4935 4.0 2136.0
141 -0.005754 0.01243 0.01526 0.01137 0.01724 0.008454 0.09279 0.01012 0.2054 0.01275 0.3086 0.0119 0.5173 0.0138 0.8944 0.04004 4.872 0.3078 6.177 0.8907 4.687649 3.0 2020.0
142 5.069e-06 0.004505 0.01515 0.004223 0.05907 0.003103 0.05348 0.003329 0.06592 0.004419 0.07002 0.004247 0.05652 0.004302 -0.1692 0.02682 -0.4045 0.1415 -0.3355 0.1545 4.705 2.0 171.0
143 0.001238 0.002851 0.00151 0.002598 0.0108 0.001974 0.008902 0.001742 0.008362 0.002196 0.008993 0.001979 0.007211 0.001941 0.03458 0.0197 0.1113 0.1424 0.2184 0.1612 4.705 3.0 23385.0
144 0.01118 0.01036 0.03216 0.00746 0.1516 0.006727 0.1771 0.004561 0.1651 0.005879 0.1673 0.005812 0.1698 0.009337 0.1650012 0.1402926 0.1943703 0.1163478 0.1533328 0.1113159 4.716 7.0 717.0
145 -0.006093 0.003994 0.007909 0.003827 0.02031 0.003506 0.02821 0.003156 0.03381 0.004767 0.03387 0.004435 0.02722 0.005104 0.01531 0.03618 0.1744 0.1221 0.1482 0.1096 4.813501 1.0 48.0
146 -0.004574 0.004632 0.002039 0.003289 0.01276 0.002993 0.01067 0.002032 0.01066 0.002596 0.01146 0.0026 0.007416 0.002603 -0.05347379 0.09253268 -0.03768273 0.1451844 0.01504264 0.1169175 4.8538 7.0 21244.0
147 0.007964 0.01086 0.0106 0.009945 0.03745 0.007421 0.04096 0.006518 0.04072 0.008146 0.03938 0.007503 0.03697 0.007358 -0.08245 0.03159 0.06631 0.1014 -0.0419 0.1192 4.9224 3.0 22650.0
148 -0.0007711 0.003126 -0.0002458 0.003163 0.01059 0.002274 0.008984 0.00198 0.01052 0.002741 0.01062 0.002391 0.005523 0.00203 0.03168 0.02866 0.03175 0.1072 -0.03841 0.1021 4.927999973297119 0.0 21434.0
149 0.0001926 0.002475 -0.001375 0.002554 0.00732 0.001855 0.006043 0.001699 0.008732 0.002339 0.0108 0.002108 0.006378 0.001798 -0.01749 0.02818 -0.311 0.2056 -0.2984 0.1578 4.957600116729736 0.0 21425.0
150 0.003013 0.006078 0.003974 0.005541 0.03842 0.004129 0.04788 0.003575 0.0556 0.004802 0.04372 0.004279 0.04654 0.004643 0.002126 0.03882 0.4959 0.1098 0.4843 0.1079 5.016200065612793 0.0 222.0
151 0.002 0.003348 0.002657 0.003104 0.02381 0.00232 0.02788 0.001942 0.01935 0.002618 0.02639 0.002363 0.02169 0.003141 0.06415 0.03431 0.1894 0.2627 0.05914 0.2356 5.02239990234375 0.0 1686.0
152 -0.001901 0.00236 0.0002142 0.002212 0.006892 0.002077 0.0091 0.001831 0.01097 0.002648 0.009295 0.002563 0.01257 0.002109 -0.01212 0.02931 -0.2103 0.1285 -0.1946 0.107 5.036 1.0 1838.0
153 -0.001574 0.004996 0.004638 0.004356 0.01777 0.003186 0.02952 0.002111 0.03173 0.003398 0.03021 0.002846 0.03961 0.006998 -0.006210852 0.1000184 0.2631041 0.113484 0.4081697 0.1156058 5.0482 4.0 1286.0
154 0.002034 0.005412 0.00067 0.003923 0.00544 0.003522 0.007052 0.002541 0.01355 0.003259 0.006409 0.003238 0.01099 0.003228 -0.1436407 0.1102636 0.0 -99.0 0.2516869 0.1481169 5.15735 7.0 22120.0
155 0.004447 0.003137 0.01033 0.003081 0.01834 0.002189 0.02409 0.001912 0.03224 0.002618 0.03864 0.002368 0.03052 0.002789 -0.01204 0.0308 2.031 0.2994 3.382 0.2784 5.195000171661377 0.0 1747.0
156 -0.00185 0.005828 0.004854 0.00543 0.005899 0.003972 0.01238 0.004238 0.02346 0.005682 0.02185 0.005438 0.01443 0.005143 0.05329 0.0228 -0.1366 0.174 -0.1106 0.1277 5.223999 2.0 22639.0
157 0.00728 0.004892 8.554e-05 0.004315 0.01567 0.003228 0.02291 0.003108 0.0245 0.003917 0.01348 0.003642 0.02683 0.004072 0.005945 0.02256 0.005712 0.0925 -0.01032 0.1154 5.239 3.0 2569.0
158 0.003752 0.002151 0.0008673 0.001878 0.005123 0.00174 0.01147 0.001556 0.00813 0.002252 0.01073 0.00218 0.01124 0.002043 -0.001242 0.02753 0.2688 0.113 0.2252 0.09858 5.2409 1.0 1609.0
159 -0.002633 0.005349 -0.001249 0.004686 0.009242 0.003399 0.01367 0.003405 0.01119 0.004518 0.01775 0.004438 0.01854 0.004128 -0.01482 0.03012 0.1136 0.1894 0.1252 0.1765 5.2445 2.0 21485.0
160 -0.003322 0.008687 -0.0009732 0.007153 0.01239 0.005723 0.01633 0.005317 0.01043 0.006514 0.02107 0.006364 0.01642 0.006397 -0.05260729 0.08251562 -0.1186952 0.1238674 -0.08706386 0.1033434 5.2445 5.0 21009.0
161 0.009941 0.01031 0.007159 0.00592 0.01611 0.004802 0.02726 0.002938 0.02141 0.003295 0.02694 0.004698 0.02397 0.003099 -0.09109052 0.08975986 0.1888801 0.0665727 0.1215094 0.05834528 5.2445 6.0 21641.0
162 0.002212 0.006512 0.002162 0.004512 0.004731 0.003946 0.009428 0.002573 0.01115 0.003464 0.01302 0.003466 0.0124 0.005409 0.0133351 0.1063227 -0.02310456 0.1783784 0.197645 0.1220736 5.269999 7.0 1132.0
163 0.00102 0.002843 -0.00167 0.002873 0.007256 0.002148 0.01317 0.001904 0.01349 0.002565 0.01591 0.002305 0.01392 0.002287 0.02695 0.02911 0.3731 0.1124 0.3037 0.1056 5.357500076293945 0.0 2325.0
164 0.07604 0.03411 0.05428 0.02095 0.4286 0.01754 0.8021 0.01297 0.8255 0.01451 1.009 0.02097 1.122 0.01655 0.04403223 0.2579131 1.750419 0.08456099 1.36267 0.07812055 5.491501 6.0 1019.0
165 -0.006705 0.006395 0.0005421 0.006159 0.03637 0.004581 0.06285 0.003175 0.06203 0.004457 0.06902 0.004204 0.0655 0.006267 0.06081553 0.09369992 0.09047151 0.09464549 0.005383923 0.109604 5.493 4.0 922.0
166 -0.0004731 0.003509 0.001985 0.003692 0.003038 0.002693 0.006125 0.002493 0.003379 0.003404 0.008109 0.00297 0.003641 0.002541 0.006339 0.02353 0.1431 0.1664 0.04042 0.1578 5.494999885559082 0.0 20115.0
167 -0.0002877 0.003366 0.001407 0.003481 0.00263 0.002504 0.006677 0.002296 0.009956 0.003075 0.007076 0.002806 0.005088 0.002393 0.02254 0.02791 -0.06201 0.3508 -0.1015 0.3034 5.559500217437744 0.0 21352.0
168 -0.00121 0.002585 0.0007455 0.002722 0.006024 0.002011 0.01185 0.001842 0.009093 0.002492 0.007999 0.002202 0.006395 0.001876 0.02913 0.0262 -0.02911 0.1702 0.07348 0.159 5.578999996185303 0.0 20782.0
169 0.001799 0.003678 0.001511 0.003306 0.003325 0.00236 0.0078 0.001662 0.006084 0.002967 0.003657 0.00225 0.01001 0.005582 0.05593739 0.0801484 0.09352548 0.05439775 0.277039 0.07535355 5.5865 4.0 2656.0
170 -0.002488 0.004426 0.003591 0.003829 0.002041 0.003775 0.01033 0.003379 0.01064 0.004938 0.009504 0.004796 0.01621 0.004205 0.01651 0.0369 0.1382 0.1551 0.2203 0.1316 5.618 1.0 21186.0
171 0.003775 0.01357 0.00132 0.01093 0.00615 0.008724 0.03396 0.01115 0.07745 0.01498 0.04415 0.01369 0.08453 0.01392 -0.05067518 0.09321284 -1.188703 0.1702392 -1.801794 0.1210756 5.622999 5.0 20657.0
172 0.0008817 0.008874 -5.614e-05 0.007935 0.02007 0.007221 0.03997 0.007156 0.03459 0.01036 0.04049 0.009901 0.06051 0.01094 -0.05067 0.03848 -0.2916 0.2157 -0.2944 0.1746 5.632 1.0 2231.0
173 -0.001387 0.005205 0.001923 0.003462 0.008849 0.002927 0.0205 0.003304 0.01569 0.003676 0.0104 0.005253 0.0198 0.003401 0.05464385 0.0873284 0.02202274 0.05083689 0.1951407 0.04536653 5.644 6.0 23096.0
174 0.001495 0.002442 -0.001964 0.002143 0.005299 0.001645 0.01219 0.001427 0.01236 0.001786 0.01025 0.001625 0.0111 0.002979 0.02962 0.02071 -0.01915 0.1089 -0.02339 0.1222 5.6712 3.0 2300.0
175 -0.001177 0.002353 0.007697 0.002233 0.008158 0.001607 0.02384 0.002019 0.01444 0.002516 0.01182 0.002263 0.012 0.002236 0.005674 0.006558 -0.0789 0.06258 -0.1227 0.07873 5.719999 3.0 22329.0
176 0.001232 0.009116 0.002525 0.008419 0.0165 0.007488 0.04274 0.006684 0.03453 0.009776 0.03284 0.009432 0.03566 0.008169 0.01108 0.0471 -0.08123 0.1783 -0.03643 0.1331 5.931451 1.0 22027.0
177 -0.01322 0.008292 0.002837 0.005369 0.008485 0.004794 0.02178 0.003173 0.01671 0.004206 0.02206 0.004082 0.01984 0.004049 -0.1195166 0.1256092 -0.1123834 0.09201028 -0.09926489 0.07295981 5.975501 7.0 20212.0
178 -0.00148 0.009808 0.000125 0.007756 0.006234 0.006117 0.01821 0.005483 0.01365 0.007005 0.02126 0.00658 0.0165 0.006749 0.00670607 0.07998301 0.01499807 0.1200378 0.01300125 0.1079658 5.99125 5.0 20874.0
179 -0.003288 0.01134 -0.007567 0.00972 0.006262 0.007074 0.0232 0.007122 0.02597 0.009385 0.02335 0.009125 0.03969 0.008656 -0.002046 0.01008 -0.03316 0.1646 -0.05821 0.1549 6.13 2.0 22103.0
180 -0.001001 0.002524 -0.0005643 0.00218 0.0009633 0.001614 0.003941 0.001032 0.003538 0.001445 0.005386 0.001376 0.005053 0.00134 -0.04862365 0.1009526 -0.1231379 0.1829513 -0.07114755 0.1980174 6.1513 4.0 21232.0
181 -0.006108 0.005291 -0.001824 0.005019 0.002977 0.004527 0.01416 0.004228 0.01335 0.006217 0.02801 0.006056 0.0238 0.005227 -0.01131 0.03915 0.2088 0.1436 0.2507 0.1104 6.243999 1.0 23053.0
182 0.000158 0.001627 -0.0004073 0.001095 0.0003807 0.000966 -0.000878 0.001195 -0.0004017 0.00118 0.6323 0.004052 -0.0001184 0.001166 0.001502413 0.08474155 -0.06085996 0.3439686 -0.4032863 0.3188814 6.313501 6.0 20439.0
183 -7.201e-05 0.004012 0.002328 0.003777 0.002018 0.002805 0.009979 0.002583 0.01073 0.003204 0.01107 0.003016 0.006448 0.002884 -0.02514 0.02283 -0.01199 0.08136 0.04884 0.1062 6.373 3.0 20887.0
184 -0.002085 0.004793 6.257e-05 0.003737 0.00116 0.003391 0.01419 0.0023 0.01092 0.002861 0.005972 0.002761 0.009479 0.002772 0.01548466 0.06480177 -0.1460645 0.1249843 -0.07137645 0.1166011 6.384551 5.0 22477.0
185 -0.00916 0.007258 0.005668 0.00507 0.00223 0.004368 0.02047 0.003002 0.01721 0.003885 0.01725 0.003859 0.01966 0.003864 0.03129039 0.1112651 0.0 -99.0 0.0 -99.0 6.40505 7.0 22985.0
186 0.001356 0.005285 0.001771 0.004756 0.003587 0.004203 0.001047 0.00368 0.004785 0.005406 -0.002783 0.005209 0.01912 0.004432 0.03228 0.03009 -0.02426 0.1638 0.05659 0.1629 6.4415 1.0 1251.0
187 -0.01059 0.007955 0.01157 0.005838 0.003111 0.005269 0.03267 0.004809 0.03026 0.006378 0.03057 0.006212 0.05344 0.0087 -0.002704056 0.1069105 0.0003761538 0.1426354 -0.06442279 0.1138521 6.4484 7.0 2178.0
188 -0.006217 0.02166 0.02553 0.01756 0.005883 0.01414 0.07485 0.01258 0.05082 0.01579 0.06229 0.01523 0.05517 0.01521 0.03493707 0.03849031 0.04777455 0.155456 0.07095506 0.1461393 6.456501 5.0 21898.0
189 0.003483 0.002743 -0.001484 0.002542 0.0006143 0.001852 0.005065 0.001623 0.005284 0.002212 0.007746 0.001964 0.006914 0.00167 -0.001828 0.02394 -0.06754 0.1248 0.008063 0.1207 6.459499835968018 0.0 20409.0
190 -0.001512 0.008906 -6.395e-05 0.006338 -0.0003945 0.005618 0.01268 0.003858 0.01185 0.005006 0.01805 0.005 0.01883 0.004966 0.1126219 0.1041609 0.05539445 0.1578716 0.04088225 0.1330815 6.4615 7.0 20583.0
191 -0.002905 0.00295 -0.0007078 0.002741 0.0005323 0.002421 0.005891 0.002148 0.005605 0.003154 0.00328 0.003025 0.005005 0.002637 -0.08925 0.03039 -0.1616 0.1763 -0.08738 0.15 6.4706 1.0 21140.0
192 -0.05046 0.01734 -0.03611 0.01335 -0.0174 0.01099 0.1103 0.00947 0.0614 0.01185 0.06212 0.01146 0.07156 0.01144 0.03831031 0.1127146 0.1036489 0.2732332 0.1037792 0.2475556 6.49375 5.0 22540.0
193 -0.00657 0.005829 0.00457 0.005702 0.0002929 0.004177 0.01273 0.002965 0.01238 0.004159 0.008183 0.004001 0.01347 0.00385 0.08549239 0.0843696 0.02239128 0.08965286 -0.0333967 0.107077 6.50005 4.0 21281.0
194 -0.009205 0.005972 -0.002789 0.00398 -0.001458 0.003503 0.01338 0.002173 0.01049 0.003007 0.01001 0.002936 0.01112 0.00278 0.003121313 0.1070484 -0.1146971 0.08783969 -0.0190535 0.07605468 6.5207 7.0 20934.0
195 0.004996 0.02007 -0.01047 0.01628 -0.007088 0.01312 0.08577 0.01347 0.07969 0.01882 0.0332 0.0163 0.06461 0.01706 -0.03636155 0.08355728 -0.257636 0.1805361 -0.1432856 0.1589272 6.5346 5.0 20317.0
196 -0.00216 0.007928 -0.003168 0.006106 -0.001092 0.004737 0.0129 0.004231 0.009315 0.005349 0.0148 0.005181 0.006596 0.005171 -0.02605025 0.0729667 -0.07498413 0.08460493 -0.06042967 0.08150906 6.5956 5.0 20976.0
197 -0.007425 0.006737 -0.001186 0.004798 0.000206 0.004234 0.01329 0.0028 0.01251 0.003599 0.01622 0.003589 0.01259 0.003595 0.03157924 0.09581663 -0.05184451 0.1166795 -0.05305135 0.09932142 6.6543 7.0 23077.0
198 0.003597 0.01141 0.002367 0.009083 -0.002892 0.007368 0.04531 0.007146 0.05879 0.009636 0.02482 0.008618 0.03749 0.008996 0.02797165 0.08591022 -0.01006456 0.1330679 -0.04977616 0.1196224 6.741949 5.0 20922.0
199 0.04996 0.02017 -0.05464 0.01485 -5.582e-05 0.01201 0.03041 0.01076 0.04491 0.01302 0.02878 0.01249 0.01462 0.01296 -0.04927731 0.04921222 -0.003292101 0.09550338 0.4245075 0.08755453 6.745 5.0 22053.0
200 -0.001876 0.004232 -0.0008097 0.00281 7.044e-05 0.002476 0.01325 0.001629 0.01339 0.002157 0.0131 0.002184 0.01354 0.00248 0.01380925 0.1049271 -0.02099975 0.08682425 -0.02456909 0.08207519 6.7921 7.0 761.0
201 -0.00627 0.005683 -0.003392 0.004509 0.0002919 0.003526 0.01675 0.003137 0.01858 0.003945 0.01674 0.003812 0.01905 0.003803 0.0344017 0.08559693 -0.02872214 0.1744326 -0.02089859 0.1490315 6.837051 5.0 21074.0
202 -0.02812 0.04126 0.03386 0.03633 -0.007102 0.02678 0.06442 0.01841 0.06768 0.0257 0.07127 0.02494 0.1028 0.02386 -0.001371954 0.1088097 -0.1120214 0.08499692 0.2242529 0.1084607 6.844001 4.0 20347.0
203 0.001046 0.004487 -0.002356 0.00462 -0.0007129 0.003416 0.01307 0.002243 0.0197 0.003047 0.009878 0.002712 0.01696 0.00251 0.04934 0.03146 0.03915 0.1174 0.1176 0.1061 6.84499979019165 0.0 2241.0
204 0.002873 0.004306 -0.004001 0.003427 0.001399 0.002746 0.008972 0.00243 0.009449 0.00304 0.01336 0.00294 0.006537 0.002967 -0.03489112 0.07553219 -0.1222191 0.1523259 -0.04513488 0.138293 6.858601 5.0 21275.0
205 0.02056 0.01197 0.01179 0.008756 -0.005449 0.006878 0.0332 0.005921 0.03514 0.007376 0.04234 0.007204 0.04793 0.009628 0.03700975 0.07538915 -0.08801907 0.1049432 0.2010057 0.09999341 6.860001 5.0 1394.0
206 -0.001379 0.004119 -5.865e-05 0.003752 -0.001203 0.002841 0.01573 0.001994 0.01751 0.003347 0.0132 0.002654 0.01716 0.003126 -0.03029855 0.07823 0.1115924 0.07844635 -0.3271177 0.09095254 6.861 4.0 1563.0
207 0.003493 0.00235 0.000398 0.002096 -0.001326 0.001481 0.00429 0.001555 0.003674 0.002074 0.003594 0.001979 0.004145 0.001882 -0.009939 0.01925 -0.0192 0.1377 0.1095 0.1376 6.895001 2.0 20981.0
208 0.001614 0.002464 0.001046 0.002342 -0.0006336 0.0021 0.006839 0.001997 0.007132 0.002921 0.007731 0.00277 0.006728 0.002403 0.03948 0.0282 -0.3344 0.2074 -0.3024 0.1617 6.926 1.0 23041.0
209 0.008693 0.008953 0.008314 0.007881 -0.001635 0.006931 0.04357 0.005992 0.05825 0.00884 0.05781 0.008504 0.08953 0.009071 0.05304 0.04833 0.0469 0.1565 0.04455 0.1374 7.045551 1.0 765.0
210 -0.0015 0.00325 0.001474 0.003 -0.001388 0.002254 0.02129 0.002018 0.0294 0.00255 0.02976 0.00234 0.02697 0.00344 0.02272 0.02189 0.1229 0.08159 0.08809 0.09833 7.055552 3.0 2225.0
211 -0.002704 0.008586 -0.004302 0.007441 0.006364 0.005484 0.01007 0.005651 0.01047 0.007321 0.01067 0.007125 0.03394 0.006525 -0.003206 0.02317 0.3276 0.1065 0.2743 0.09515 7.0794 2.0 1494.0
212 0.005293 0.008203 -0.003511 0.007791 -0.003405 0.00711 0.02674 0.009303 0.03587 0.01382 0.03761 0.01333 0.02155 0.01171 0.0244 0.03922 -0.2141 0.1487 -0.2224 0.1245 7.087949 1.0 20224.0
213 0.02391 0.02187 -0.02013 0.01556 0.006104 0.01342 0.08835 0.008794 0.1093 0.01198 0.1322 0.0118 0.1525 0.02018 0.1138757 0.1751357 -0.2046791 0.2073672 -0.3095639 0.148771 7.1215 7.0 882.0
214 0.02479 0.01803 0.03209 0.01688 -0.003585 0.01541 0.05785 0.01459 0.08786 0.02246 0.05751 0.02065 0.06998 0.01794 0.01591 0.03973 0.01569 0.1641 0.0951 0.153 7.131 1.0 20116.0
215 -0.002679 0.005021 -0.0004378 0.003565 -0.002776 0.003127 0.006297 0.002151 0.00728 0.002789 0.01263 0.002783 0.01365 0.003172 -0.002053802 0.09981897 -0.1436311 0.07785252 -0.1076654 0.07010645 7.27605 7.0 1656.0
216 0.006225 0.01505 -0.004181 0.01058 -0.004127 0.009391 0.0233 0.006643 0.03346 0.008548 0.02976 0.00859 0.03512 0.008516 -0.0277829 0.106213 -0.08264573 0.09408256 -0.1086224 0.08195019 7.288399 7.0 20754.0
217 6.167e-05 0.0006412 0.0001134 0.0005344 6.772e-05 0.0005202 -0.005448 0.0004531 0.005533 0.0006452 0.2666 0.00132 -8.417e-05 0.0004976 0.01614 0.01419 0.1591 2.279 -0.3243 2.97 7.314503 1.0 20057.0
218 -0.003331 0.006627 0.001698 0.0047 -0.004191 0.003999 0.01516 0.002788 0.02322 0.003608 0.01908 0.003579 0.01939 0.003658 0.03052678 0.1156065 -0.1202869 0.08169457 -0.0156054 0.06426731 7.315001 7.0 22381.0
219 -0.007472 0.01242 0.003616 0.01151 0.004962 0.008703 0.01288 0.006021 0.02005 0.00845 0.04518 0.008172 0.02459 0.007822 -0.09852353 0.08794098 0.08439334 0.1210757 0.2249565 0.1218815 7.420051 4.0 21566.0
220 6.854e-05 0.003614 0.003984 0.003306 -0.00295 0.002987 0.006401 0.003039 0.01241 0.004733 0.01156 0.004352 0.00578 0.0038 0.04886 0.03657 -0.08817 0.1334 -0.09949 0.1039 7.42505 1.0 20363.0
221 -0.001792 0.003631 -0.00217 0.00373 0.001023 0.002801 0.01449 0.002533 0.02308 0.003759 0.02458 0.003083 0.02271 0.003462 -0.00839 0.03938 -0.06541 0.2557 -0.01614 0.2306 7.436100006103516 0.0 411.0
222 1.971e-05 0.007491 -0.005199 0.006847 0.0004938 0.005227 0.01185 0.005063 0.02319 0.006845 0.01563 0.005866 0.01696 0.005826 0.005379 0.0239 0.03363 0.09847 -0.05561 0.111 7.43665 3.0 23344.0
