#       id              ff           errff              cov
#
         1    2.186438e+00    1.705101e-01        1.911869
         2    7.827744e+00    1.128957e-01        0.140722
         3    3.179159e+01    6.704051e-01        0.462309
         4    1.012588e+00    9.112532e-01        0.607956
         5    3.342074e+00    5.241559e-01        0.885585
         6   -3.206573e-01    7.766251e-02        0.664633
         7   -4.568585e-01    7.371463e-02        2.125327
         8   -6.117105e-01    1.157157e-01        2.008683
         9    2.220175e-01    5.261284e-02        0.248129
        10   -5.134372e-01    1.916063e-01        1.869331
        11    3.291045e+01    4.599387e-01        1.426643
        12    1.754111e-01    7.405788e-02        0.697904
        13   -6.440040e-02    7.790090e-02        0.212220
        14   -6.558804e-03    7.351919e-02        0.708168
        15   -1.460460e-01    5.947423e-02        0.430905
        16   -5.308872e-01    4.803450e-01        1.835485
        17   -1.461590e-01    8.110628e-02        0.656583
        18   -1.523062e-01    7.538162e-02        0.760095
        19   -1.974622e+00    7.092360e-01        1.234041
        20    1.347007e-01    5.082545e-02        0.362623
        21   -4.874961e-01    8.324573e-02        1.038381
        22    3.559517e-01    1.751294e-01        1.632869
        23    5.444041e+01    5.855323e-01        0.526904
        24    4.647779e-02    8.211081e-02        0.626241
        25    2.193305e+00    2.630813e-01        4.353530
        26    3.663165e+00    7.535345e-02        4.794142
        27   -2.517583e-01    7.315730e-02        0.788908
        28    3.325675e+00    5.850836e-01        0.606976
        29    9.644818e-01    7.343955e-02        0.466344
        30    2.341333e-01    7.636327e-02        0.530881
        31   -3.372189e-02    5.440528e-02        0.441320
        32   -2.452054e-01    6.997937e-02        3.881188
        33    3.745072e-01    9.147123e-02        0.699939
        34    3.162183e-01    7.811318e-02        0.896709
        35    2.955326e+00    1.316707e-01        1.027247
        36    1.527164e-01    6.914393e-02        0.647528
        37    2.746369e+00    1.759340e-01        0.536918
        38    2.751669e-01    1.118278e-01        0.988092
        39    5.513148e-01    9.718491e-02        0.401468
        40    3.718423e+01    4.616110e-01        0.142051
        41    4.495202e-01    5.493164e-02        0.454176
        42    8.900051e-02    5.523556e-02        0.449192
        43   -1.039162e-01    7.797251e-02        1.617418
        44   -4.123450e-01    6.177218e-02        0.459503
        45    1.893112e-02    9.496076e-02        0.956047
        46    8.869665e+00    1.515567e-01        0.473593
        47   -8.633010e-02    9.835579e-02        0.605381
        48    2.647530e-01    9.265005e-02        0.737262
        49   -8.495606e-02    5.872764e-02        0.467430
        50    8.195361e-01    5.711975e-02        0.600314
        51   -1.429559e-01    7.006543e-02        0.336340
        52    4.557925e+01    5.678973e-01        0.101560
        53   -2.611147e-02    6.477172e-02        0.599509
        54    1.274146e-01    4.979972e-02        0.414302
        55    1.961940e-01    6.018636e-02        0.445047
        56    4.491729e-02    1.294957e-01        0.736863
        57    2.391059e-01    5.247241e-02        0.667109
        58    2.796890e-01    1.295335e-01        0.867457
        59    1.579928e-01    8.762849e-02        0.824184
        60    5.770780e+00    2.932918e-01        0.351881
        61   -1.395475e-01    7.808893e-02        0.726264
        62    7.330832e-03    5.637343e-02        0.328424
        63    1.039467e-01    9.630071e-02        0.548616
        64    7.022817e-01    1.011099e-01        0.744665
        65   -1.059766e-01    1.028017e-01        0.602849
        66    9.374063e-02    6.726400e-02        0.462445
        67    3.010366e-01    8.743185e-02        0.669425
        68    9.095567e-02    6.463291e-02        0.724612
        69   -1.437321e-01    5.067872e-02        1.421606
        70    7.282187e-02    5.922097e-02        0.597284
        71    8.521456e-02    5.526378e-02        0.984934
        72   -1.349926e-02    5.172645e-02        1.258387
        73    1.306716e+00    1.149402e-01        1.257949
        74    6.453735e-02    6.777685e-02        0.902208
        75    3.518867e-02    5.594487e-02        0.550247
        76    1.911902e-01    6.913780e-02        0.663189
        77   -6.185961e-01    3.671963e-01        0.266018
        78    1.945688e-01    1.060422e-01        0.798286
        79    1.142213e-01    6.772929e-02        0.691060
        80   -1.846348e-02    1.122446e-01        0.712499
        81    2.068713e+00    9.455792e-02        0.572909
        82    2.066587e-01    6.104298e-02        0.574039
        83    2.143680e-01    5.201606e-02        1.408853
        84    1.986492e+01    2.022402e-01        0.437513
        85    4.764920e-02    1.312245e-01        0.631721
        86   -2.486877e-01    7.959599e-02        1.058209
        87    1.683638e-02    8.028961e-02        0.793818
        88    3.217512e-01    7.352792e-02        1.177633
        89   -1.867559e-01    1.483646e-01        1.338574
        90    7.330100e-02    2.297132e-01        0.597689
        91   -1.370161e-01    6.578050e-02        1.325165
        92   -6.539396e-02    6.765534e-02        1.009574
        93    7.566179e-01    8.124195e-02        0.467157
        94    6.046014e+00    1.472422e-01        0.785103
        95   -1.562453e-01    1.571434e-01        0.627544
        96   -1.667253e-01    1.523829e-01        1.358236
        97    9.663264e-02    6.557980e-02        0.923328
        98   -6.541140e-02    5.890374e-02        0.799191
        99   -2.634447e-02    1.386065e-01        0.806623
       100   -8.576174e-02    9.014228e-02        0.820920
       101    5.364110e-01    5.489393e-02        1.062152
       102    5.260267e-01    4.487446e-01        1.053284
       103    1.198207e+00    5.263095e-02        0.450205
       104    2.549168e-01    5.922430e-02        0.890146
       105    1.690406e+00    6.972533e-02        1.075084
       106    1.155552e-01    8.709263e-02        1.050781
       107    5.994982e-01    1.420892e-01        1.776588
       108    8.587700e+01    8.138598e-01        0.255420
       109    2.409921e+01    4.464738e-01        0.865480
       110    4.979560e-01    6.043619e-02        0.670809
       111   -2.312063e-03    7.395364e-02        1.097305
       112    3.144904e+01    1.345932e+00        0.779676
       113    6.070800e+00    2.032722e-01        0.857263
       114    5.813321e-02    3.010357e-01        0.606742
       115    2.801604e-01    9.169714e-02        0.643689
       116   -2.055244e-01    8.324035e-02        0.781122
       117    3.355729e+01    4.548544e-01        0.464381
       118   -2.440319e-02    6.531283e-02        0.753529
       119    3.305649e+01    3.686312e-01        0.445173
       120   -2.711066e+00    6.067356e-01        0.576162
       121    1.043875e-01    8.431787e-02        1.065583
       122    2.938406e+01    4.624120e-01        0.513827
       123    1.563299e+00    6.107956e-02        0.588694
       124    1.881572e+01    1.898357e+00        0.906128
       125    1.702146e-02    8.729901e-02        0.642427
       126   -1.039444e-01    3.927534e-01        0.482491
       127   -5.647328e-02    6.366502e-02        0.890972
       128    3.587563e-02    1.070514e-01        0.609163
       129    1.517769e-01    8.117957e-02        0.825106
       130   -3.148102e-01    8.038928e-02        0.759371
       131   -5.355742e-02    9.561670e-02        0.763573
       132    2.963227e+00    1.981869e-01        1.657468
       133    6.818917e-02    6.204773e-02        0.570651
       134   -1.864267e-01    5.451784e-02        1.325182
       135   -2.836340e+00    2.411445e-01        0.609138
       136    2.202123e-01    2.028580e-01        0.773028
       137    2.133841e-02    9.088798e-02        0.623856
       138    3.775766e+00    8.505667e-02        0.474810
       139    2.906165e-02    6.119196e-02        0.689466
       140    2.634763e+00    7.002420e-02        0.442003
       141    4.522973e+00    9.488513e-02        0.504176
       142    3.005308e-02    1.233757e-01        0.627568
       143    4.863026e-02    7.565870e-02        0.996168
       144    1.594008e+00    1.000495e-01        0.947759
       145    8.031680e-01    1.305706e-01        0.953899
       146    2.603065e+01    2.619765e-01        0.835725
       147    3.398878e+01    4.756135e-01        0.390615
       148   -1.525388e-01    6.782751e-02        0.857542
       149    3.299657e-01    1.516660e-01        0.706994
       150    7.683466e-01    1.300519e-01        1.074221
       151   -2.038134e-02    4.539736e-01        0.728573
       152   -6.401238e-02    5.075939e-02        2.275575
       153    1.131185e+02    9.312693e-01        0.011072
       154    4.051160e-01    3.571071e-01        1.177435
       155    2.008204e-01    5.584962e-02        1.014300
       156    2.422187e-01    1.022761e-01        0.965162
