#       id              ff           errff              cov
#
       132    6.158677e-02    1.330647e-01        0.006812
       133   -1.211482e-01    1.276277e-01        0.012199
       134    3.196241e-01    1.289185e-01        0.010281
       135    1.451861e+00    1.381050e-01        0.017045
       136    9.868183e+00    1.816226e-01        0.012464
       137    2.622859e+00    1.763770e-01        0.004649
       138    1.295460e+01    1.777244e-01        0.009143
       139    2.400266e+00    1.642278e-01        0.022969
       140    1.070503e-01    1.158479e-01        0.007615
       141    2.235587e-01    1.076153e-01        0.112876
       142    1.230001e+00    1.350088e-01        0.007759
       143    2.203558e-01    1.084018e-01        0.015342
       144    4.115768e-01    1.025268e-01        0.011114
       145   -8.476951e-02    1.045321e-01        0.004674
       146    2.591710e+01    1.438437e-01        0.014606
       147    1.755680e+02    1.307796e-01        0.006928
       148    5.658394e-01    1.250030e-01        0.006158
       149    3.559280e-01    1.051813e-01        0.012735
       150    1.495619e-01    1.058992e-01        0.009793
       151    2.424294e-01    1.145487e-01        0.010737
       152    4.094116e+00    1.537823e-01        0.017881
       153    1.431476e-01    1.046585e-01        0.011080
       154    2.112314e-01    9.215818e-02        0.012766
       155    1.981061e+00    1.866165e-01        0.010875
       156    8.004633e-02    1.152083e-01        0.014383
       157    1.623468e-01    9.917032e-02        0.019323
       158    1.353613e+00    1.323891e-01        0.017255
       159    8.092023e-01    1.539718e-01        0.007652
       160    9.801515e+00    1.378835e-01        0.026097
       161    6.180046e-01    1.376117e-01        0.016267
       162    1.863135e+01    2.174253e-01        0.016269
       163    6.800929e-01    1.263365e-01        0.011549
       164    2.507369e-01    1.111194e-01        0.016272
       165    1.249256e+00    1.335908e-01        0.007582
       166    1.797621e+00    1.859412e-01        0.010556
       167    1.060802e+01    2.018459e-01        0.010144
       168    1.630615e-01    1.122154e-01        0.008992
       169    5.282155e-02    9.990034e-02        0.031683
       170    1.339568e+00    1.772232e-01        0.010106
       171    4.752488e-01    1.429760e-01        0.169401
       172    3.602430e-01    1.251976e-01        0.009147
       173    1.955650e+00    1.458117e-01        0.012958
       174    4.921339e-02    1.041388e-01        0.039093
       175    2.619672e+02    2.381597e-01        0.029197
       176    3.702577e-01    1.273532e-01        0.093296
       177    1.182983e+01    2.052041e-01        0.055755
       178    5.538554e-02    1.358064e-01        0.011530
       179    1.476538e-01    1.071565e-01        0.053951
       180    1.022346e+01    1.636361e-01        0.057420
       181    1.112305e+00    1.298020e-01        0.053508
       182    1.848010e-01    1.290767e-01        0.017332
       183    4.306978e-01    1.270810e-01        0.214428
       184    1.067338e-01    1.135474e-01        0.018429
       185    1.677129e+02    3.655541e-01        0.037044
       186    3.249293e-01    1.303508e-01        0.050923
       187    1.920247e+00    1.533031e-01        0.014552
       188    4.731331e-02    1.017374e-01        0.006704
       189    1.934631e-01    9.456660e-02        0.006202
       190    1.598691e+00    1.838663e-01        0.147514
       191    1.321984e-01    9.950582e-02        0.022822
       192    2.034873e-01    1.402783e-01        0.076896
       193    1.881637e+00    1.764069e-01        0.005467
       194    3.152889e+00    2.144887e-01        0.041347
       195    7.580876e-01    1.121409e-01        0.021586
       196    2.462287e-01    1.074539e-01        0.011190
       197    1.979760e-01    1.071836e-01        0.005984
       198    5.555787e+00    2.088444e-01        0.005329
       199   -1.538609e-01    1.039532e-01        0.017102
       200    1.749537e-01    9.462790e-02        0.009584
       201    1.040765e-01    1.045612e-01        0.020332
       202    1.312105e-01    1.097526e-01        0.003327
       203    2.159910e-01    1.042411e-01        0.020255
       204    4.257771e-02    1.079149e-01        0.074298
       205    8.355700e-01    1.501248e-01        0.094412
       206    2.897335e-01    1.239114e-01        0.009768
       207    1.282508e+00    1.349872e-01        0.015406
       208    1.712669e-01    1.257203e-01        0.007362
       209   -8.411973e-02    1.112742e-01        0.019643
       210    2.059664e-01    1.095753e-01        0.025131
       211    6.221778e-02    1.118044e-01        0.028185
       212    5.029710e-02    1.043507e-01        0.022229
       213    3.224775e-01    1.408553e-01        0.004785
       214    9.429072e-02    9.570555e-02        0.016102
       215    1.515705e-01    1.201526e-01        0.121529
       216    1.752160e-01    1.178782e-01        0.033631
       217    1.310196e+01    1.682063e-01        0.054037
       218    1.169179e+02    2.505407e-01        0.075397
       219    5.920742e+01    2.594532e-01        0.074127
       220    2.897146e+00    1.779480e-01        0.024581
       221    8.941829e+00    1.602268e-01        0.043382
       222    6.536020e-04    1.027910e-01        0.008540
       223    1.586331e-01    1.164485e-01        0.129383
       224    8.521811e+00    1.910736e-01        0.027425
       225    1.279816e+00    1.239706e-01        0.022851
       226    1.669831e-01    1.328951e-01        0.030022
       227    3.394689e-01    1.266608e-01        0.014151
       228    1.883582e+00    1.480279e-01        0.030686
       229    3.365069e+00    1.426808e-01        0.031784
       230    3.628298e-01    1.215159e-01        0.013309
       231    3.675186e-01    1.355015e-01        0.007003
       232    5.635450e-01    1.210341e-01        0.012224
       233    5.041717e-01    1.494077e-01        0.092989
       234    1.731480e-01    1.100839e-01        0.014570
       235    1.206520e-01    1.046127e-01        0.073273
       236    1.497148e-01    9.309761e-02        0.009312
       237    1.486656e-01    1.071361e-01        0.434479
       238   -1.267362e-02    1.109242e-01        0.172933
       239    4.532827e+00    2.872199e-01        0.023913
       240    4.555754e+01    2.055225e-01        0.056159
       241    6.793852e-01    1.229322e-01        0.025500
       242   -1.234763e-02    9.544165e-02        0.020670
       243    4.320107e-02    1.134809e-01        0.025250
       244    5.669242e-02    1.157856e-01        0.024450
       245    6.195537e+00    1.202873e-01        0.068465
       246    2.605907e-01    1.056480e-01        0.032042
       247    2.869518e+01    1.818488e-01        0.114188
       248    4.038445e-01    1.225566e-01        0.037520
       249    2.288603e-01    1.077691e-01        0.041112
       250    7.521092e-01    1.283989e-01        0.009635
