#       id              ff           errff              cov
#
         1    5.076571e+01    4.867682e-01        0.062776
         2    3.288901e-01    4.983757e-02        0.251289
         3    2.744249e+00    2.699037e-01        0.204185
         4   -2.546165e-01    5.354032e-02        0.297446
         5    4.824398e+01    4.888151e-01        0.448024
         6    2.508986e+01    2.516100e-01        0.040274
         7   -2.946364e-01    1.574863e-01        2.502751
         8    7.237174e-02    5.422552e-02        0.132422
         9    1.665256e+01    1.903116e-01        0.207526
        10    4.809126e+00    1.231970e-01        2.312828
        11   -1.520596e-01    8.147987e-01        0.839919
        12    1.279360e+00    2.695716e-01        1.213456
        13    1.242554e+00    4.835924e-02        0.231265
        14    1.657598e+00    1.349001e+00        0.925616
        15    1.666667e+00    6.378866e-02        0.242408
        16    8.597929e-01    5.168455e-02        0.311725
        17    1.541530e+00    7.383320e-01        1.664077
        18    9.403349e+02    5.772497e+00        0.021700
        19   -9.426922e-02    1.060325e-01        6.723554
        20    7.239996e+01    6.291672e-01        0.158167
        21    5.425399e-01    5.687404e-02        0.474870
        22    3.202555e+00    7.187469e-02        6.253561
        23    5.048690e-01    5.109361e-02        0.613118
        24   -1.463747e+00    9.999240e-01        2.341329
        25    5.204252e-01    5.590320e-02        0.491506
        26    2.064448e+01    2.753745e-01        0.568463
        27    9.975659e-01    5.182035e-02        6.910129
        28    4.930827e-02    5.304073e-02        0.238919
        29   -1.117267e+01    8.077657e+00        2.329291
        30    5.858358e-02    6.375377e-02        2.923305
        31   -2.772002e+00    8.646608e+00        0.432297
        32    9.119733e-01    4.890683e-02        0.278566
        33    1.392295e+00    8.981110e+00        2.261151
        34    4.098408e-02    1.002941e-01        4.712010
        35    1.010347e+00    2.785808e-01        9.054816
        36    2.599125e-01    5.128230e-02        8.449046
        37    5.475250e+00    1.085951e-01        0.587962
        38    2.275833e+00    8.093074e-02       30.983828
        39    2.783439e+00    3.823030e-01        0.428381
        40    1.451272e+01    1.796804e-01        1.585344
        41    8.967977e-01    2.503067e-01        9.694063
        42    1.019587e+00    9.280236e-02        0.805107
        43   -6.569858e-02    2.195460e-01        1.412826
        44   -5.378551e-02    5.024740e-02        1.246724
        45    4.757510e-01    5.965314e-02       10.041265
        46    4.934786e-01    5.757983e-02       11.567271
        47    1.055863e+00    5.372019e-02        2.256224
        48    9.859509e+00    1.378409e-01        0.865509
        49    1.434743e+00    5.507933e-02        8.876382
        50    2.924809e+00    6.459534e-02        0.491716
        51    4.666177e-01    5.837438e-02        0.394055
        52    8.015528e-01    4.864107e-02        0.459802
        53    3.533619e+00    6.396441e-02        0.346757
        54   -4.125146e-02    1.888730e-01        2.560103
        55    2.025522e-01    5.948623e-02        2.500481
        56    1.319171e+00    4.621653e-02        0.628748
        57   -1.442724e-01    5.273021e-02        0.648745
        58   -1.967354e-01    7.084113e-02        2.202703
        59    3.254136e-01    1.066659e-01        0.711214
        60    8.583114e-02    3.246436e-01        3.624819
        61   -2.546939e+00    1.038521e+00        0.450840
        62    2.213880e-01    6.881865e-02        0.455521
        63   -1.857955e-01    5.670452e-02        2.490197
        64   -1.644099e-03    5.099176e-02        7.155535
        65    1.047754e+00    4.822487e-02        0.497545
        66    3.224609e-01    7.009084e-01        1.471873
        67    5.912398e-01    2.906794e-01        1.297641
        68   -2.817552e+01    2.644651e+00        1.177984
        69    5.844136e-02    6.341578e-02        0.569080
        70   -1.058903e-01    6.649050e-02        0.987999
        71    2.147484e-01    2.015807e-01        2.687837
        72    3.337215e-02    8.116545e-02        0.585333
        73    3.822959e+00    1.127361e-01        0.711835
        74    5.709520e-01    6.665851e-02        0.461748
        75    4.421641e-01    2.210246e-01        0.464996
        76    1.765092e+02    8.995840e-01        0.148228
        77    2.560925e+00    6.542116e-02        8.254133
        78    2.309291e+01    2.320912e-01        0.421710
        79   -1.762606e-01    4.346933e-01        3.139929
        80    2.328737e+01    2.154454e-01        0.241473
        81    2.440157e-01    4.466199e-02        0.486792
        82    1.399880e+00    4.918804e-02        0.752110
        83   -4.747075e-01    7.395765e-02        1.034463
        84   -7.423985e-02    7.405324e-02        0.800168
        85    4.741124e-01    5.365882e-02        1.373960
        86    3.144591e-01    5.095979e-02        0.481800
        87   -9.393584e-02    4.575488e-02        0.510536
        88    7.107737e-01    4.667946e-02        0.865283
        89    1.732497e+00    5.964954e-02        0.599229
        90    1.137345e+00    7.672046e-02       14.784206
        91   -3.589592e-02    9.250020e-02        1.024416
        92    8.625250e-02    5.223675e-02        4.115510
        93   -2.521704e-01    4.998019e-02        1.267047
        94    3.177073e-01    6.241913e-02        0.791807
        95    5.245119e-01    6.648763e-02        0.841482
        96    1.886938e+00    8.626757e-02        1.099002
        97    2.967436e+01    2.678579e-01        0.136534
        98   -5.016477e-02    5.187793e-02        1.071653
        99    7.066999e-01    4.971947e-02        0.554322
       100    4.800632e-01    4.865256e-02        0.809858
       101    7.807963e+01    7.130709e-01        0.346893
       102   -1.904012e-02    5.340315e-02        0.762974
       103    9.890333e-01    6.799529e-02        0.625113
       104    6.701040e+00    8.596162e-02        0.322826
       105    4.175840e-01    5.464696e-02       13.533703
       106    1.109808e+01    1.170130e-01        0.184868
       107    6.394956e-02    5.455893e-02        0.587713
       108    7.858674e+00    8.554937e-02        0.551823
       109    1.181049e-01    5.532559e-02        0.495388
       110    1.446427e+00    7.577718e-02        0.682412
       111   -1.493326e-01    7.322255e-02        3.532681
       112    5.074373e+01    5.950925e-01        0.498071
       113    2.006563e-01    4.761295e-02        0.858427
       114    6.659422e-01    6.146944e-02        0.528720
       115    1.019707e+00    7.097881e-02        0.680348
       116    3.229479e-01    1.253067e-01        0.234830
       117    3.460247e+01    4.298133e-01        0.469531
       118    1.670978e-01    6.285425e-02        0.464720
       119   -5.397404e-02    7.712676e-02        0.309373
       120    1.805497e+00    5.514412e-02        0.739984
       121    4.056599e+00    7.677325e-02        0.491880
       122    7.883178e-01    7.775244e-02        0.558286
       123    5.777212e+01    5.506974e-01        0.289784
       124    2.134953e-01    4.480809e-02        0.782817
       125    5.594459e-01    5.479246e-02       11.242606
       126    4.148334e-02    5.173674e-02        0.768675
       127    2.407023e-01    7.223902e-02        0.750896
       128    3.300866e+00    6.149356e-02        0.601120
       129    3.806026e+00    6.300008e-02        0.694386
       130    2.419330e-01    4.940099e-02        0.991880
       131    1.226696e+00    5.073367e-02        1.314465
       132    1.550717e-01    1.919725e-01        0.304134
       133    1.250147e-01    5.930851e-02        4.323948
       134   -7.592811e-02    5.235238e-02       14.613198
       135    1.171365e+00    4.885299e-02        1.403015
       136    8.641175e+00    1.065655e-01        0.341886
       137    4.626584e+00    1.605863e-01        0.378182
       138    2.999444e+01    2.960920e-01        0.072408
       139    2.538411e+00    7.123701e-02        0.585798
       140    3.559893e-01    1.079653e-01       11.608471
       141    2.835704e-01    6.798247e-02        0.741642
       142    1.324044e+00    8.644348e-02        1.084266
       143    5.179824e-01    6.040434e-02        0.648162
       144    1.656655e-01    5.184097e-02        0.651560
       145    3.226807e-01    5.233463e-02        0.830434
       146    2.374493e+01    2.361195e-01        0.152793
       147    7.667648e+01    1.023666e+00        0.169715
       148    5.860811e-01    5.434351e-02        0.988533
       149    3.223599e-01    6.378264e-02        2.718947
       150    5.510223e-02    4.815304e-02        0.731091
       151    5.538908e-01    7.840489e-02        0.456995
       152    5.997016e+00    8.836082e-02        0.544268
       153    3.601693e-01    5.721353e-02        0.562341
       154    2.026737e-01    5.077494e-02        0.775749
       155    1.086957e+00    8.356904e-02        0.341404
       156    1.318103e-02    5.484758e-02        0.866881
       157    3.574545e-01    5.453433e-02        0.920784
       158    1.030959e+00    6.076538e-02        0.537253
       159    1.188837e+00    5.654844e-02        0.471781
       160    9.334422e+00    1.025339e-01        0.616770
       161    6.534323e-01    5.119516e-02        6.484587
       162    3.018530e+01    2.799140e-01        0.183839
       163    7.844813e-01    5.608430e-02       14.288185
       164    1.394694e-01    5.430655e-02        0.970347
       165    1.577752e+00    6.651358e-02        0.433883
       166    9.699343e-01    3.027736e-01        0.319239
       167    8.703856e+00    1.040997e-01        0.358272
       168    2.306180e-01    5.588454e-02       10.004377
       169    2.583854e-01    6.620080e-02        0.849902
       170    1.594116e+00    5.976789e-02        1.260894
       171    5.297477e-01    1.153150e-01        0.835878
       172    4.132940e-01    5.744812e-02        5.797375
       173    2.344321e+00    9.631010e-02        0.369360
       174    9.044045e-02    8.569702e-02        0.724855
       175    1.837341e+02    1.486353e+00        0.170570
       176    5.420052e-01    1.056986e-01        0.480220
       177    1.076851e+01    1.240665e-01        1.120695
       178    2.818102e-01    5.118436e-02        0.884217
       179    3.159102e-01    6.558421e-02        0.691131
       180    9.069599e+00    9.774024e-02        1.984921
       181    8.707106e-01    3.742980e-01        0.619141
       182    4.380876e-01    4.984077e-02        1.860319
       183    4.870719e-01    1.261180e-01        0.698813
       184    2.664481e-01    6.442126e-02        1.620631
       185    1.455485e+02    9.505646e-01        0.324934
       186    4.499142e-01    8.968519e-02        0.667017
       187    1.586990e+00    6.409602e-02        0.788101
       188    2.997297e-01    5.608336e-02        0.876595
       189    2.352214e-01    5.309821e-02        1.146131
       190    3.604808e+00    9.719025e-02        0.775893
       191    1.703745e-01    4.927420e-02        1.515940
       192    3.669402e-01    7.642533e-02        0.850457
       193    3.044064e+00    7.537220e-02        0.604388
       194    5.875873e+00    2.060013e-01        1.250293
       195    6.357614e-01    4.593954e-02        2.457244
       196   -1.444294e-02    5.408527e-02        5.326828
       197    1.847347e-01    5.513156e-02        0.949423
       198    3.858275e+00    7.974739e-02        0.729670
       199    1.816483e-01    5.896530e-02        0.803984
       200    2.935505e-02    5.103941e-02        1.690376
       201    1.228066e-01    6.506000e-02        1.044199
       202    1.295236e-01    5.511877e-02        0.583697
       203    5.522185e-01    5.681769e-02        1.435307
       204    2.577746e-01    7.231072e-02        0.700786
       205    8.956300e-01    8.639406e-02        0.909263
       206    2.614765e-01    6.254732e-02        1.067144
       207    1.533862e+00    6.082315e-02        0.543672
       208    3.668160e-01    5.255102e-02        0.494637
       209    8.083472e-02    5.047061e-02        9.388661
       210   -4.569159e-01    3.072337e-01        0.344827
       211    5.248515e-01    5.369350e-02        1.818214
       212   -1.311654e-01    4.676356e-02        2.688044
       213    6.048511e-01    1.181169e-01        0.780264
       214    1.147398e-01    5.121072e-02        1.152401
       215    5.795136e-02    1.190753e-01        0.449445
       216    4.181359e-01    5.628803e-02        2.081529
       217    1.134093e+01    1.676891e-01        0.522540
       218    9.476151e+01    6.912560e-01        0.429612
       219    8.648485e+01    8.404485e-01        0.446545
       220    2.336457e+00    1.155780e-01        1.066378
       221    6.466438e+00    3.342720e-01        0.432727
       222    7.907654e-02    5.564596e-02        0.437183
       223    2.007363e-01    8.291851e-02        0.913369
       224    5.994865e+00    1.020032e-01        0.959863
       225    1.835799e+00    5.952021e-02        1.112293
       226   -1.017470e+00    3.935882e-01        0.567305
       227    4.015303e-01    5.275330e-02        2.218966
       228    2.728849e+00    9.614935e-02        0.720841
       229    3.148182e+00    6.047606e-02        1.727149
       230    4.903987e-01    5.429994e-02        1.776416
       231    2.438948e-01    2.177166e-01        0.509618
       232    1.124343e+00    5.499795e-02        1.766073
       233    6.973711e-03    1.749986e-01        0.556890
       234    7.283349e-02    1.502474e-01        0.493551
       235    1.707323e-01    8.076212e-02        0.977023
       236    8.561274e-02    5.369399e-02        1.260994
       237    2.245757e-01    1.440343e-01        0.822065
       238    8.515836e-02    1.056244e-01        0.608317
       239    3.106429e+00    2.482569e-01        0.677034
       240    3.697628e+01    3.179525e-01        0.476547
       241    8.103377e-01    6.578938e-02        0.485342
       242   -3.702084e-02    5.033349e-02        1.901651
       243    4.283550e-01    7.638135e-02        0.972698
       244    3.136623e-01    5.106597e-02        2.579848
       245    2.070619e+01    3.309896e-01        1.509920
       246    3.462870e-01    5.337948e-02        2.087455
       247    2.474824e+01    8.293469e-01        0.538030
       248    3.926045e-01    1.007899e-01        0.776237
       249    3.500926e-01    4.695436e-02        3.987738
       250    7.529137e-01    5.574414e-02        0.435644
       251   -3.166059e-01    2.555529e-01        0.258118
       252    2.373235e-01    4.995576e-02        2.275499
       253    2.657221e-02    1.186971e-01        0.696584
       254    1.145724e-01    7.188791e-02        1.487480
       255   -1.698368e-01    8.979841e-02        1.760954
       256    7.930429e-02    8.036269e-02        0.458972
       257    6.837948e-02    2.096394e-01        0.324126
       258    4.677617e-01    5.149806e-02        1.184820
       259    5.433483e+00    6.779298e-02        3.914817
       260    2.266924e+00    1.101309e-01        1.500366
       261    8.772698e-01    4.904938e-02        1.017400
       262   -8.139084e-03    5.086186e-02        1.640197
       263   -8.602878e-02    6.271862e-02        3.228959
       264    4.321069e-01    5.523015e-02        3.123137
       265    3.547163e-01    5.265230e-02        0.886593
       266   -8.428898e-02    6.187845e-02        2.471532
       267    1.338772e+00    5.820513e-02        1.698693
       268    4.191369e+00    5.738480e-01        0.930965
       269    1.836610e-01    1.902446e-01        0.983969
       270    3.055013e-01    5.301783e-02        3.569902
       271    1.080874e+00    5.470946e-02        0.894287
       272    1.731653e-01    7.019722e-02        3.223929
       273    2.894545e+00    6.444228e-01        0.428248
       274   -1.626634e-02    1.038640e-01        1.926944
       275    2.943616e+01    2.870091e-01        0.912139
       276    2.142810e+00    5.477975e-02        0.753734
       277    1.629244e-01    5.787829e-02        3.092591
       278    6.506174e-01    5.054152e-02        4.374218
       279   -4.979583e-01    2.718900e-01        0.566335
       280    7.775097e-03    1.963070e-01        0.924132
       281   -5.359145e-02    5.631325e-02        2.403598
       282    3.912436e-02    5.253299e-02        2.546161
       283    1.962224e+00    1.559500e-01        0.604170
       284   -2.130670e+00    7.082111e-01        0.722914
       285    4.043887e+00    5.594180e-01        1.158616
       286   -4.219329e-02    5.878765e-02        2.885770
       287   -2.295113e-02    4.481263e-02        3.116345
       288   -2.820972e-01    3.076691e-01        0.285709
       289   -4.013459e-02    9.710589e-02        1.030196
       290    1.101263e-01    6.307124e-02        2.148222
       291    4.619191e+01    6.338797e-01        0.921012
       292    7.556204e-01    3.448188e-01        0.255431
       293    2.123308e-01    6.107047e-02        1.425682
       294   -3.860490e-02    4.977028e-02        6.506458
       295    2.786628e-01    5.388362e-02        2.115808
       296    5.107961e-01    5.108672e-02        2.589593
       297    1.735157e-01    9.703159e-02        0.751214
       298    4.191299e-02    5.292307e-02        4.913550
       299    1.542089e+00    2.257142e-01        0.309463
       300    1.048748e+00    4.969624e-02        2.143516
       301   -4.332797e-01    3.128779e-01        0.426249
       302    2.547410e-01    6.340388e-02        3.588512
       303    3.932655e-01    2.050142e-01        1.250501
       304    5.911422e-01    5.527880e-02        1.677686
       305    2.393831e-01    7.241598e-02        2.014270
       306   -2.434744e-03    4.950510e-02        9.183312
       307    3.337381e-01    8.655702e-02        0.692889
       308    5.379579e-01    9.045617e-02        0.927892
       309    2.544874e+00    5.266082e-02        5.361811
       310    1.381244e-01    5.347588e-02        4.317671
       311    1.009954e-01    5.792436e-02        3.624222
       312    1.875935e-01    4.796331e-02        5.156993
       313    1.330571e+00    1.565677e-01        0.842955
       314    5.014856e-01    4.719325e-02        2.455298
       315   -7.430680e-01    2.561242e-01        0.327986
       316    1.112790e+00    6.556879e-02        3.586516
       317    3.061037e-02    6.993627e-02        7.972097
       318    1.305031e-02    5.390191e-02        6.310855
       319    8.886826e+00    6.241599e-01        0.809649
       320    6.483372e+00    1.762425e-01        0.925800
       321    3.627295e+00    8.700497e-02        1.221976
       322    8.825599e-01    1.016326e-01        1.525885
       323   -4.903873e-02    6.228144e-02        3.408540
       324    6.373777e-02    1.111354e-01        0.996232
       325    9.391096e-01    5.965239e-02        5.311798
       326    2.994102e-01    4.808670e-02        6.474600
       327    3.207529e-01    5.852515e-02        8.462110
       328    1.012826e-01    5.998029e-02        4.845334
       329    4.360539e-02    5.681234e-02        4.744989
       330    4.727573e-01    4.767005e-02        1.732520
       331   -6.360156e-03    5.501363e-02        1.338837
       332   -1.085542e+00    5.272717e-01        0.769852
       333    1.130284e-01    2.488725e-01        1.583788
       334    4.816397e-02    5.761663e-02        1.968700
       335    6.190862e+00    8.307997e-02        0.253708
       336    7.156820e-02    8.646092e-02        0.749229
       337   -3.325309e-01    1.171000e-01        4.379378
       338    1.747990e-01    5.762125e-02        3.986225
       339    4.998421e-01    5.569587e-02        6.252383
       340    7.336337e-01    7.000469e-02        5.068779
       341   -6.886404e-02    6.431367e-02        6.469678
       342    1.076544e-01    5.070306e-02       15.963410
       343    1.916179e-01    8.249289e-02        2.163331
       344    6.617260e-01    8.920627e-02        5.329977
       345    7.797498e-02    8.961394e-02       10.178480
       346    4.360241e-01    4.656639e-01        0.581264
       347    1.987889e-01    6.024238e-02        5.052051
       348    3.475178e-01    1.413396e-01        1.703127
       349    1.405956e+00    7.473375e-02        4.680928
       350   -2.208483e-01    2.398055e-01        0.349314
       351    2.229396e-01    5.169718e-02        0.589887
       352    3.113284e+00    1.182565e-01        2.331372
       353    8.780050e+00    1.198148e-01        1.612459
       354    9.213265e-02    8.019675e-02        2.550455
       355   -3.265484e-02    1.081483e-01        0.662180
       356    6.034406e-01    2.074266e-01        0.368454
       357   -5.023187e-03    5.368430e-02       12.011004
       358   -6.476504e-01    6.363578e-01        0.322608
       359   -1.967312e-02    8.207213e-02        4.878984
       360    6.694010e-01    6.643985e-02        5.930051
       361   -1.123710e-01    6.590679e-02        2.654287
       362    1.154076e-01    6.830991e-02       11.972672
       363    2.131020e-01    7.324286e-02        9.198271
       364    2.319397e-01    4.763877e-02        4.861398
       365    2.563407e+00    2.970550e-01        1.480487
       366   -4.344901e-01    6.252862e-01        0.750933
       367    4.664036e-01    8.146950e-02        0.671788
       368    4.891582e-01    6.367940e-02       10.520452
       369    3.868105e+00    7.998405e-02        5.696059
       370    5.758939e-01    8.238377e-02        0.832740
       371   -1.338182e-02    7.048014e-02        3.457787
       372   -4.163155e-02    7.976661e-02        3.516639
       373   -4.440231e-02    6.495717e-02        7.743658
       374    2.287015e+00    6.235761e-02       19.534950
       375    7.600591e+01    1.111947e+00        1.586255
       376    1.036412e+00    6.706372e-02        7.400210
       377    1.380128e-01    7.570224e-02       15.587721
       378    1.115347e-01    5.697697e-02        8.438313
       379    1.542663e-01    6.785749e-02        5.406847
       380    2.635356e+00    6.124080e-02        1.524664
       381    1.600337e-01    9.246840e-02        1.863767
       382    2.910819e-01    5.394796e-02        1.780541
       383    4.696546e-01    1.170777e-01        1.499509
       384    1.607315e-01    7.541719e-02       11.882608
       385    1.876852e-02    5.379910e-02       14.759233
       386    5.046059e-01    2.044157e-01        0.822574
       387    2.198972e-01    1.167169e-01        0.640042
       388    2.898357e-01    1.132903e-01        1.102957
       389    1.224207e-01    4.638956e-02        1.095838
       390    6.097521e-02    1.063767e-01        7.579545
       391    2.436746e-01    6.052522e-02        1.192990
       392    7.483000e-02    1.294135e-01        7.738397
       393    2.047211e+00    3.238260e-01        3.632254
       394   -3.145410e-02    1.047032e-01        4.453622
       395   -1.057410e-01    7.172095e-02        6.931296
       396   -1.012422e-01    1.614682e-01        3.135528
       397    1.480697e+00    6.193839e-02       37.057102
       398    1.268837e-01    7.704077e-02        1.282791
       399    1.959260e-02    9.622566e-02        2.774509
       400    3.891758e-01    5.705924e-02       31.547005
       401    6.491991e+01    5.635320e-01        1.722922
       402    2.362572e-02    6.758039e-02       25.271940
       403    2.816566e-02    6.510130e-02       15.271231
       404    3.099825e-01    1.035048e-01       13.230128
       405   -7.398999e-02    6.179946e-02       17.378508
       406    2.227346e+01    2.293503e-01        0.368794
       407    5.021677e+00    6.712998e-02        1.655998
       408   -4.145316e-02    1.521060e-01        6.787991
       409    4.014781e-01    1.343944e-01        0.938160
       410    6.063263e-02    5.635633e-02        1.417188
       411    1.244670e-01    8.067253e-02        8.297170
       412    2.574431e-01    2.427710e-01        0.759530
       413   -2.131354e-03    5.540936e-02       19.355198
       414    5.698360e-01    1.712611e-01        1.276571
       415    4.413273e-01    1.968592e-01        0.329083
       416    1.562132e-01    7.968289e-02        1.200484
       417    1.699900e-01    6.130148e-01        1.645780
       418   -1.059571e-01    1.569494e-01        1.188334
       419    6.750342e-02    1.792717e-01        0.760199
       420    6.081372e-01    1.856737e-01        5.100575
       421   -7.872768e-02    1.045095e-01       26.470564
       422    1.460692e+00    7.645349e-02       17.477604
       423    1.355935e+00    6.584898e-02        2.261969
       424    3.035553e+00    7.177809e-02        1.170615
       425    7.129462e-01    1.024265e-01        2.017757
       426    6.565306e-02    9.172802e-02       12.852633
       427    1.511943e-01    7.095703e-02        2.264693
       428   -7.510353e-02    7.563591e-02        2.825841
       429    1.284609e-01    1.294559e-01        0.757049
       430    2.829292e-01    1.224217e-01        1.492674
       431    2.999943e-01    7.605591e-02        7.887638
       432    4.088155e+01    4.485220e-01        1.319999
       433   -5.643113e-02    6.714973e-02        9.459788
       434    2.182576e-01    6.573829e-02       12.660870
       435    1.338429e+00    9.910049e-02        1.194417
       436    2.281496e-02    6.192655e-02       23.180264
       437    3.492885e+00    8.275659e-02        4.018507
       438    2.424442e-01    5.672846e-02        2.454193
       439    7.797030e-02    1.021194e-01       11.067492
       440    7.724974e-02    5.874932e-02        8.044817
       441    6.394549e-01    4.556228e-02        0.901612
       442    1.336352e-01    8.224889e-02        1.594422
       443   -1.516486e-02    6.392304e-01        1.453763
       444   -1.466619e-01    2.979605e-01        0.558977
       445    1.385986e-02    4.769676e-01        0.921478
       446   -3.330592e-01    2.956534e-01        0.655318
       447    1.279070e-01    6.178861e-02        1.065555
       448   -1.131138e-02    1.120395e-01       36.385448
       449    6.000997e+00    3.696672e-01        0.449055
       450    1.414279e-01    2.510528e-01        0.787376
       451    1.323305e+00    1.341879e-01        0.603372
       452    3.232446e-02    1.536585e-01        3.163315
       453   -9.619510e-02    5.839735e-02        9.086763
       454    2.524974e-01    7.070591e-02        3.917002
       455    6.456360e-01    6.003633e-02       16.266972
       456   -1.662305e-01    3.745265e-01        0.629967
       457    1.612286e-01    9.322983e-02       38.251938
       458    2.874940e-01    6.365823e-02        4.311231
       459    1.010565e-01    8.280472e-02       28.480679
       460    1.611837e-01    3.682225e-01        1.191469
       461    6.553052e-02    9.798925e-02        0.876747
       462   -5.310663e-03    5.424158e-02        6.371689
       463   -3.255968e-02    9.180222e-02        3.961262
       464    2.744263e-01    8.177592e-02        1.133834
       465    4.880413e+01    1.024429e+01        0.879167
       466    3.277730e-02    5.468166e-02        5.286609
       467    1.077629e-02    1.157927e-01        0.894386
       468   -8.693846e-02    9.243455e-02        9.848250
       469    2.222243e+00    6.640767e-02       21.896664
       470    1.060517e+00    1.731743e-01        1.867813
       471   -1.055179e-01    7.663220e-02       33.748859
       472    1.177067e+00    1.043983e+00        1.115271
       473    3.064419e-01    9.144931e-02        4.794548
       474   -1.764742e-01    5.297233e-01        6.126872
       475    9.621820e-02    5.871353e-02        0.918727
       476    6.793196e-02    1.046087e+00        0.678796
       477   -6.884530e+00    1.245004e+01        0.595242
       478   -1.904134e-02    6.748797e-02        1.554779
       479   -2.308516e-01    2.031986e-01        2.450357
       480    2.864989e-01    3.326281e-01       11.860048
       481    2.516955e-01    8.122241e-02        0.431946
       482    7.054024e-01    8.529063e-02       15.708957
       483    9.363791e-02    1.156664e-01        0.896339
