#ID b_B435 b_V606 b_I814 b_Y105 b_J125 b_JH140 b_H160 b_Ks b_CH1 b_CH2 b_errB435 b_errV606 b_errI814 b_errY105 b_errJ125 b_errJH140 b_errH160 b_errKs b_errCH1 b_errCH2
1 0.1335863634651192 0.14943452255623602 0.16441531727500133 0.21960460380193514 0.3142686076258023 0.37140632730072964 0.38489422255547184 0.4102638218053365 0.3927839608937973 0.364566999429681 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
2 1.3942428455790685 1.4204232442926479 1.4044094923765857 1.6046978864978092 1.9006365587717227 2.605653744834191 2.9403641081539535 1.943045934321813 1.7322458311742313 1.4251139667244266 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
3 0.9360230278375252 1.073592495089272 1.232805138718265 1.7491855958292344 2.8310145686134303 3.239110288678848 3.3773204421782514 3.7008219080680096 4.819880910984436 5.45931610043479 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
4 0.21732853625503817 0.22406602652613367 0.23405216676322615 0.250908979568605 0.30480593865264316 0.359128177095202 0.3665895773106178 0.3040615792405111 0.30054189519209934 0.19571875190879268 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
5 0.33545812350839704 0.49173112287539167 0.6734375274109033 1.1123150078752373 1.8649987562057933 2.192782241377694 2.3360709099023778 2.8741289266306653 4.306850662692307 4.798370616524795 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
6 0.4991685138883393 0.6364127020502641 0.8088762704859722 1.2769736018183226 2.1519567952457033 2.7093924957264774 2.982886436313803 3.14895703545427 3.7217469259696876 3.7733477855366226 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
7 0.16704290014507595 0.25116247626385185 0.33711146231232664 0.524912769239724 0.880587122259594 1.0113709541667153 1.061638711326368 1.3469043319719975 2.296253952053824 2.914409944669326 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
8 0.30207661575731926 0.32733537173150895 0.3535641986416079 0.46650834021701404 0.6616098181294439 0.7573078209081399 0.7904125767732428 0.8022828232443503 0.7779735092744093 0.7186261396577158 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
9 0.3341913677101946 0.3677885337933682 0.4021067296092832 0.5032467484112342 0.6891415575742327 0.7585059581816429 0.7825668204595324 0.8460172903159328 0.8521909460428452 0.6453421024939808 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
10 0.6852170904165148 0.7429967009885132 0.7923144034289129 1.0287846661235986 1.5520211766339653 1.705349882957064 1.7078614827178185 1.8888214906488452 2.7804799294820874 3.5039571800163647 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
