#       id              ff           errff              cov
#
       533    2.693738e-01    7.972424e-02        0.211482
       534    6.138610e-01    1.252717e-01        0.548914
       535   -4.338256e-02    1.594474e-01        0.759685
       536    5.203955e-02    1.442047e-01        0.677134
       537    1.640009e-01    1.473711e-01        0.824338
       538    4.482369e-01    1.074346e-01        0.409515
       539    3.065116e+00    9.416176e-02        0.482886
       540    7.552788e-02    1.180516e-01        0.690225
       541    2.732641e-05    8.173489e-02        0.182746
       542   -1.263288e-01    7.658350e-02        0.241450
       543   -1.275623e-01    1.106188e-01        0.864762
       544   -9.818225e-02    1.278074e-01        0.862029
       545   -6.266867e-02    7.836339e-02        0.419301
       546   -1.039944e-01    7.878352e-02        0.317820
       547   -6.785170e-02    8.176588e-02        0.448448
       548    1.303658e-01    8.189690e-02        0.392468
       549    3.537938e-02    8.388752e-02        0.426278
       550    9.624248e-01    6.306466e-01        1.319295
       551    2.794567e-01    9.109071e-02        0.716168
       552    2.658307e-01    1.250847e-01        0.614787
       553   -4.519057e-02    8.214643e-02        0.363317
       554    4.810893e+00    1.128934e-01        0.465978
       555    5.109078e+00    1.073360e-01        0.057111
       556    4.129227e-02    1.151753e-01        0.806222
       557   -5.604190e-02    8.035306e-02        0.504372
       558    3.025731e-02    8.286764e-02        0.334786
       559    1.153255e-01    9.214888e-02        0.898907
       560   -8.384192e-02    7.860544e-02        0.283425
       561   -5.746197e-02    9.595328e-02        0.589143
       562    1.665310e-02    8.928978e-02        0.392142
       563   -8.261465e-02    2.212175e-01        1.189386
       564   -4.116810e-02    8.929893e-02        0.509361
       565    1.247177e-01    3.075700e-01        0.615281
       566    1.179615e+00    1.092769e-01        0.789530
       567   -4.237745e-01    1.066417e-01        6.866253
       568   -1.211531e-01    1.866383e-01        1.403937
       569   -7.123165e-02    7.730523e-02        0.328712
       570   -1.099287e-01    9.335752e-02        0.488772
       571    5.970823e-02    9.318211e-02        0.461000
       572   -1.262544e-01    8.202127e-02        1.760638
       573   -6.781439e-02    8.753379e-02        0.391294
       574    1.203106e+00    8.515744e-02        0.363044
       575    5.103330e-02    1.039991e-01        0.562817
