#       id              ff           errff              cov
#
         1    8.690192e+01    1.090762e+00        0.190941
         2    1.182273e+00    1.765004e-01        0.587328
         3    4.844381e-01    1.822294e-01        0.960026
         4    8.230674e-01    9.377889e-02        0.341779
         5   -1.851878e-01    2.912540e-01        0.375817
         6    4.005736e-01    1.023894e-01        0.989101
         7   -2.784684e-01    2.307704e-01        0.855815
         8    3.304994e-01    9.571171e-02        0.342948
         9    1.287810e+00    1.902782e-01        0.471903
        10    4.560601e+00    1.397129e-01        0.271766
        11    6.392130e-02    1.205860e-01        0.772213
        12    3.631489e-01    9.797749e-02        0.327269
        13    1.448443e+01    2.168999e-01        0.362911
        14    2.039828e+00    1.734348e-01        0.949848
        15    8.177059e+01    1.855080e+00        0.639947
        16    1.056671e+01    2.754717e-01        0.558197
        17    2.068546e+01    3.390402e-01        0.280727
        18   -1.856468e-02    1.415673e-01        0.934090
        19    1.618838e-01    1.277129e-01        0.827086
        20    1.543711e-01    8.809057e-02        0.406611
        21    3.657605e-01    1.202207e-01        1.028221
        22    9.665540e-01    3.085187e-01        1.104026
        23    1.579642e+00    1.035721e+00        0.502612
        24   -1.635745e-01    9.494359e-02        0.557430
        25    7.710667e-01    2.197249e-01        0.448576
        26   -1.833805e-01    1.697931e-01        0.887213
        27    3.716792e-01    9.247287e-02        0.510583
        28    9.571823e-01    2.610595e-01        0.777749
        29   -1.426433e+00    6.533908e-01        0.532125
        30    6.418405e-01    8.750115e-02        0.377408
        31    1.131127e+00    3.692610e-01        1.367849
        32   -1.344001e-01    6.588702e-01        1.241996
        33    5.867215e+00    1.486596e-01        0.319262
        34    3.581426e-01    3.291121e-01        1.877169
        35   -4.544759e-01    6.478541e-01        0.444377
        36    1.714494e-01    2.188749e-01        0.581805
        37    2.072132e+01    3.141602e-01        0.268031
        38    1.565482e-01    1.897757e-01        0.814032
        39    1.017934e-01    1.150510e-01        0.596376
        40   -8.229548e-02    2.539134e-01        0.454728
        41    5.091715e-01    7.527740e-02        0.107579
        42    2.049298e-02    1.888040e-01        1.387076
        43    5.823940e-01    1.407879e-01        0.626019
        44    7.064123e-01    1.955964e-01        0.695157
        45    5.891377e-01    3.002109e-01        0.663000
        46    5.318652e-02    1.700768e-01        0.615325
        47   -2.252846e-01    7.653757e-02        0.033925
        48   -1.287429e-02    1.347886e-01        0.718973
        49    3.242113e-01    1.610741e-01        0.924387
        50    1.919997e-03    7.681168e-02        0.116121
        51    2.879776e-02    2.254736e-01        0.523134
        52    8.044682e-02    1.189112e-01        0.278585
        53    8.069812e+01    9.330987e-01        0.043656
        54    2.168150e-02    8.743633e-02        0.468422
        55    7.422662e-01    8.666500e-02        0.447363
        56    2.069745e+00    1.822376e-01        0.391450
        57    2.313601e-01    1.147628e-01        1.198831
        58    1.002679e-01    8.022333e-02        0.134073
        59    9.472460e+00    2.043220e-01        0.311403
        60    3.313651e+00    1.386181e-01        1.024591
        61   -6.205217e-02    8.800984e-02        0.462339
        62    4.732161e-01    1.024367e-01        0.534609
        63    1.543233e-01    9.846697e-02        0.544624
        64    3.868547e-01    2.649785e-01        1.056763
        65   -1.068467e+00    4.068474e-01        0.448265
        66    2.869195e-02    1.648389e-01        0.769001
        67    1.596821e-01    1.567131e-01        0.850817
        68    3.907695e-02    1.357216e-01        0.383032
        69   -2.046704e-01    9.481387e-02        0.802643
        70    6.721636e-01    1.919099e-01        0.717583
        71   -3.977753e-01    1.914384e-01        0.348032
        72    5.710844e-02    9.529212e-02        0.378520
        73   -1.038465e-01    7.845955e-02        0.267330
        74   -3.906765e-02    1.305805e-01        0.716289
        75    7.547881e-02    9.531639e-02        0.496176
        76    4.633261e-01    9.663036e-02        0.309880
        77    1.537544e+01    5.215817e-01        0.440303
        78    7.986860e-02    9.395682e-02        0.397272
        79    9.635917e-02    1.393305e-01        0.819205
        80   -2.693219e-01    1.481487e-01        0.432503
        81    2.884943e-01    1.776980e-01        0.769009
        82    7.783069e-02    3.466469e-01        0.586868
        83    1.156503e-01    1.968403e-01        0.824809
        84    4.447856e-02    9.571941e-02        0.492008
        85    4.382459e-02    1.424016e-01        0.784251
        86    1.329913e+00    8.084538e-02        0.152930
        87    1.710380e+00    1.202703e-01        0.656113
        88    1.417637e-01    1.339860e-01        0.703835
        89   -1.611566e-02    9.054232e-02        0.504390
        90    3.440010e-02    1.670363e-01        1.135878
        91    3.594790e-02    1.011059e-01        0.428295
        92   -2.445441e-03    1.275615e-01        0.732087
        93   -7.377551e-03    1.701261e-01        0.832076
        94   -2.312254e-02    9.713145e-02        0.436556
        95    9.471791e-01    9.847519e-02        0.764603
        96    5.818223e-01    8.117656e-02        0.050904
        97   -6.510118e+00    1.537904e+00        0.931128
        98    3.792501e+00    1.030451e-01        0.040380
        99    9.191799e-02    9.594151e-02        0.459786
       100   -4.995531e-02    2.719027e-01        0.360767
       101   -1.223375e-02    2.615099e-01        0.746933
       102    2.009421e-02    1.273402e-01        0.734634
       103    5.103325e+00    1.297076e-01        0.336118
       104    2.076381e+00    9.194074e-02        0.239568
       105    1.118307e+00    2.002680e-01        1.233365
       106   -7.425665e-02    1.319205e-01        0.787150
       107   -7.208381e-02    1.371284e-01        0.411962
       108    4.811706e-02    1.144016e-01        0.725154
       109   -1.565503e-01    1.590195e-01        0.414329
       110   -1.708190e-01    1.047385e-01        0.362402
       111    4.250588e-02    1.347055e-01        0.754937
       112   -1.344660e-01    8.917911e-02        0.454114
       113   -8.744690e-02    8.943042e-02        0.351551
       114   -1.429115e-01    8.629471e-02        0.487328
       115   -1.066678e-02    8.228601e-02        0.290802
       116   -1.545949e-01    1.699450e-01        0.370371
       117   -6.817944e-03    1.351488e-01        0.915706
       118   -2.474305e-02    1.581243e-01        0.668934
       119   -7.428968e-02    2.419920e-01        0.800957
       120   -8.213156e-02    8.802338e-02        0.627900
       121    8.214109e-02    1.019869e-01        0.652847
       122   -8.022933e-02    2.371030e-01        0.834329
       123    5.123525e-02    9.702034e-02        0.718152
       124   -7.868328e-04    1.159136e-01        0.756745
       125   -5.423528e-02    8.652317e-02        0.353257
       126   -2.835548e-02    1.053447e-01        0.549031
       127   -7.313248e-01    2.803515e-01        0.470276
       128   -2.368083e-01    2.226143e-01        0.762498
       129   -2.958470e-02    9.651849e-02        0.609076
       130   -8.332413e-02    1.892228e-01        1.239876
       131    3.980137e-02    1.638284e-01        0.579855
       132    1.385361e+01    2.394029e-01        0.254388
       133    1.011441e-01    1.028900e-01        0.522814
       134   -5.095233e-02    1.164409e-01        0.708320
       135   -6.518561e-02    1.824243e-01        1.326285
       136   -8.052970e-02    8.458327e-02        0.309294
       137    3.755102e-02    1.522741e-01        0.601394
       138    1.102068e+00    1.237031e-01        0.159445
       139    6.702866e-02    1.809797e-01        1.056985
       140    5.035026e-01    8.921769e-02        0.203987
       141    9.022334e+01    9.132813e-01        0.043153
       142   -2.323038e-02    1.227202e-01        0.958408
       143    3.169460e-01    2.802070e-01        0.565413
       144    2.409924e-01    8.166853e-02        0.304972
       145    1.145468e-01    1.251478e-01        0.890359
       146   -1.464100e-02    1.109674e-01        0.772799
       147   -5.377733e-02    9.960867e-02        0.784275
       148   -2.986608e-02    1.604205e-01        0.996803
       149    3.557571e-01    8.637848e-02        0.354443
       150   -8.428027e-02    8.112857e-02        0.228878
       151    6.998122e-02    1.570618e-01        0.621575
       152    1.956873e-01    9.164214e-02        0.292727
       153    1.700343e-01    9.582906e-02        0.951242
       154    3.455157e-02    1.517804e-01        0.665585
       155   -1.514635e-01    8.050033e-02        0.232102
       156    7.207663e+00    1.983178e-01        0.434170
       157    1.030376e-02    9.731174e-02        0.656171
       158    1.552361e+01    2.321337e-01        0.111821
       159   -9.241914e-02    9.390199e-02        0.512247
       160   -7.142622e-02    1.136464e-01        0.309457
       161    1.409311e+00    1.212840e-01        0.146279
       162    9.549019e-02    2.178608e-01        0.545781
       163    1.206526e-02    1.335153e-01        0.819414
       164    1.378258e-01    1.734907e-01        0.777322
       165    1.957556e-01    1.167544e-01        0.414836
       166    3.851009e-01    8.030178e-02        0.259624
       167    2.036922e-01    2.197266e-01        0.531329
       168   -1.987752e-01    1.223384e-01        0.361956
       169    1.066880e+00    1.303359e-01        0.557497
       170    6.483713e+01    1.197636e+00        0.135513
       171    4.789547e-02    1.408319e-01        0.736484
       172    1.270256e-03    1.148646e-01        0.753286
       173    5.522407e-02    1.759926e-01        0.926206
       174    1.526558e-01    1.051602e-01        0.844939
       175   -2.137471e-01    2.016943e-01        0.736982
       176   -1.312815e-02    1.249424e-01        0.636666
       177   -9.544009e-02    1.563478e-01        1.059725
       178    8.651311e+01    1.167261e+00        0.121724
       179    1.482230e-01    1.290225e-01        0.542700
       180    4.695355e-02    1.132748e-01        0.566622
       181    5.706332e-02    9.687294e-02        0.583475
       182    2.461874e-02    1.067970e-01        0.637444
       183   -8.257620e-01    3.371229e-01        0.380205
       184    9.013888e+00    2.019214e-01        0.338875
       185    3.079581e+00    2.434907e-01        0.439441
       186   -3.133486e-01    1.476803e-01        0.448955
       187    7.406799e-01    1.704793e-01        0.805026
       188    4.229471e-01    1.074532e-01        0.631666
       189    1.251664e+00    1.155484e-01        0.471436
       190    1.555159e-02    1.371868e-01        0.471636
       191    5.710054e-01    1.944411e-01        0.758788
       192   -1.685701e-01    1.745066e-01        0.584874
       193   -6.353004e-02    7.628594e-02        0.118672
       194   -5.289768e-02    9.899878e-02        0.570911
       195    6.507829e-01    1.005636e-01        0.668424
       196   -4.991861e-02    8.310674e-02        0.325614
       197    2.434870e-01    1.625941e-01        0.740458
       198    1.880713e-01    1.663479e-01        0.822083
       199    1.532449e+00    1.050978e-01        0.605405
       200   -1.506586e-01    8.756578e-02        0.507976
       201   -6.982199e-02    8.337049e-02        0.330731
       202   -3.659837e-02    1.682391e-01        0.964021
       203   -5.937513e-02    1.276800e-01        0.853193
       204   -3.035451e-01    3.156469e-01        0.381502
       205    2.522508e-02    1.063666e-01        0.450255
       206    1.871652e-01    1.895949e-01        0.759079
       207   -1.278225e-02    9.742200e-02        0.589541
       208    6.942154e+00    1.665337e-01        0.505830
       209    5.166217e-02    2.328312e-01        0.943909
       210    6.495272e-01    9.729329e-02        0.629586
       211   -5.449001e-02    8.336383e-02        0.386885
       212    7.802101e+00    2.011594e-01        0.570546
       213    4.954690e+00    1.771832e-01        0.360450
       214   -2.376072e-02    1.328014e-01        0.911174
       215    5.407078e-02    9.413172e-02        0.413844
       216    2.185988e-02    1.268338e-01        1.879818
       217   -4.644729e-02    8.857127e-02        0.293030
       218    7.540528e-01    8.353388e-02        0.318932
       219    1.367133e+00    9.460091e-02        0.542829
       220   -8.786692e-02    2.735264e-01        0.683931
       221   -8.194328e-02    1.426596e-01        0.749353
       222   -5.374774e-02    1.593055e-01        0.564375
       223    2.149559e-01    1.127150e-01        0.795585
       224    6.474762e-02    8.692130e-02        0.297662
       225   -9.900970e-02    1.086258e-01        0.513517
       226   -1.462239e-01    8.418182e-02        0.462842
       227   -1.717093e-01    1.330390e-01        0.669905
