    0.894392217304850412E+01    0.911511596323707352E+01   -0.524661849688556003E+00    0.899979925762113986E+01    0.160794773980572336E+01    0.155160397291183472E+00   -0.240151329040527344E+02
    0.872047066028532925E+01    0.104270204099773771E+02    0.125326317332312254E+00    0.909969291578822492E+01    0.189654659988215823E+01    0.401842713356018066E+00   -0.232982559204101562E+02
    0.905236553151582868E+01    0.968227412910487928E+01   -0.278086825124123749E+00    0.918176432835331013E+01    0.179349853941919957E+01    0.233215495944023132E+00   -0.231776542663574219E+02
    0.803911426581445809E+01    0.784192573092309519E+01   -0.149643835038886008E+00    0.883456518369039756E+01    0.192537790930187436E+01    0.662303268909454346E+00   -0.226737747192382812E+02
    0.833927665864605139E+01    0.797885246490827083E+01   -0.163785791390244073E+00    0.895403784624002341E+01    0.171946346654974369E+01    0.507701158523559570E+00   -0.225696544647216797E+02
    0.898850512470374596E+01    0.929542315635013949E+01   -0.231451674651529160E+00    0.913529430781577645E+01    0.170928177213012722E+01    0.220791548490524292E+00   -0.221299438476562500E+02
    0.827504775288428895E+01    0.914162975251826992E+01   -0.219370878235346733E+00    0.881847732448179755E+01    0.200293759439348440E+01    0.499629378318786621E+00   -0.220073661804199219E+02
    0.928333216194785926E+01    0.943642432013560217E+01    0.110524962012597427E+00    0.934324751462805914E+01    0.159438545521404729E+01    0.118873469531536102E+00   -0.218042545318603516E+02
    0.919486536053515913E+01    0.101739058588247513E+02   -0.720266951975352399E+00    0.903353555670538277E+01    0.153312438676451923E+01    0.828462615609169006E-01   -0.217258262634277344E+02
    0.905165731604216184E+01    0.950026377741768435E+01   -0.550678609506391803E+00    0.896395027045350190E+01    0.154086997981054008E+01    0.104332029819488525E+00   -0.216969223022460938E+02
    0.866674859796228070E+01    0.854575594812285821E+01   -0.107253691796072914E+00    0.908371478401558008E+01    0.178317297264687169E+01    0.389102220535278320E+00   -0.216952877044677734E+02
    0.777405399492185900E+01    0.719856430761515043E+01   -0.203243564538622579E+00    0.887446176242102958E+01    0.176861937182580919E+01    0.109119164943695068E+01   -0.216689300537109375E+02
    0.885915309169286047E+01    0.103485931966579585E+02   -0.932112057065106470E-01    0.913156794698473462E+01    0.190318801692707051E+01    0.295451641082763672E+00   -0.216378250122070312E+02
    0.911672345698571540E+01    0.978919727528837669E+01   -0.127218470084599300E+00    0.919266794579456281E+01    0.169594319764675983E+01    0.224662005901336670E+00   -0.215962162017822266E+02
    0.903498634230881947E+01    0.952829910678342529E+01   -0.271896090431667847E+00    0.911376126731020975E+01    0.163735620203728516E+01    0.254864126443862915E+00   -0.211329689025878906E+02
    0.903739307043777806E+01    0.101629292929252006E+02   -0.209777708165278742E+00    0.912034958853798727E+01    0.171163707164262013E+01    0.220699012279510498E+00   -0.210618286132812500E+02
    0.879679918108381287E+01    0.927354269026757194E+01   -0.142370931081019725E+00    0.912250842605045520E+01    0.190500546113918134E+01    0.324030786752700806E+00   -0.209431266784667969E+02
    0.908718153956367480E+01    0.960763512478820125E+01   -0.122741345203003505E-02    0.919812406530359183E+01    0.170130110805841617E+01    0.208804845809936523E+00   -0.208241214752197266E+02
    0.852169350200636444E+01    0.855764987554740664E+01    0.314218411537980913E-01    0.908225399990417159E+01    0.188197995141457741E+01    0.555071771144866943E+00   -0.207167549133300781E+02
    0.911818352624850448E+01    0.101826302315587505E+02    0.156231078903987797E+00    0.920667427969663876E+01    0.165826927951069170E+01    0.221011742949485779E+00   -0.207036209106445312E+02
    0.911522020370214037E+01    0.980201832938606188E+01    0.111542162735517092E+00    0.924620419942000105E+01    0.168706596199701409E+01    0.290236741304397583E+00   -0.204651927947998047E+02
    0.904220197234219114E+01    0.912949079708093336E+01   -0.491752481924064622E+00    0.892069844215616214E+01    0.141291396263075097E+01    0.765831917524337769E-01   -0.204497642517089844E+02
    0.923620175831420731E+01    0.935079587634293041E+01    0.223409655660323558E+00    0.936932019999997223E+01    0.159650581048347173E+01    0.237834841012954712E+00   -0.203677825927734375E+02
    0.900953653267293753E+01    0.961608931924677357E+01   -0.259273732903289700E+00    0.906350460340488162E+01    0.161312146404420087E+01    0.213519662618637085E+00   -0.203254470825195312E+02
