#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original
647 0.00512 0.004742 0.01147 0.003185 0.007547 0.002516 0.007268 0.002219 0.004604 0.002489 0.00687 0.003596 0.008208 0.002649 0.008060695 0.08729573 -67.0 -67.0 -67.0 -67.0 2.9 6.0 1174.0
648 0.01944 0.006567 0.01944 0.00388 0.03313 0.00317 0.03437 0.002715 0.03415 0.003048 0.04394 0.004414 0.04397 0.003746 0.02420369 0.1006565 -67.0 -67.0 -67.0 -67.0 0.605 6.0 1175.0
649 0.01166 0.004556 0.01591 0.003045 0.01717 0.002548 0.01105 0.002269 0.01241 0.003002 0.02612 0.00357 0.02542 0.003442 0.0058064 0.09460641 0.09017129 0.1740597 -0.08854681 0.1704705 2.594999 6.0 1176.0
650 0.184 0.01249 0.3499 0.008361 0.4891 0.006758 0.4952 0.007517 0.7016 0.007651 0.8788 0.01274 0.8419 0.007419 -1.548372 0.1425607 -67.0 -67.0 -67.0 -67.0 0.01 6.0 1177.0
651 0.8917 0.04475 7.036 0.03229 25.59 0.02788 41.69 0.02263 54.52 0.02302 64.74 0.04092 75.23 0.01667 108.8375 0.1970845 83.38586 0.8462099 58.22222 0.4597259 0.550000011920929 6.0 1179.0
652 -0.008515 0.02249 -0.003315 0.01491 0.005253 0.01156 0.01611 0.007435 0.03331 0.00841 0.01884 0.01216 0.04342 0.005749 -0.1068438 0.09879573 -67.0 -67.0 -67.0 -67.0 7.166 6.0 1180.0
653 0.0467 0.009631 0.1018 0.006631 0.2246 0.005635 0.237 0.005017 0.2546 0.006819 0.2821 0.007951 0.3103 0.007448 0.2587455 0.1293183 0.1518099 0.09303055 0.2713478 0.06553512 0.61365 6.0 1181.0
654 0.003433 0.007858 0.006452 0.005304 0.0138 0.00458 0.0252 0.006075 0.02127 0.00837 0.04835 0.009502 0.05387 0.006531 0.06630505 0.09834836 0.006579745 0.04719812 -0.03266145 0.05163208 0.105 6.0 1182.0
655 0.000527 0.005575 0.007671 0.003761 0.02175 0.003208 0.02205 0.002856 0.02571 0.003589 0.0366 0.004562 0.02952 0.003655 0.01326612 0.09777937 -0.007561763 0.04265343 -0.1363854 0.04597126 0.35745 6.0 1183.0
656 0.006755 0.00811 0.03487 0.00533 0.1217 0.004482 0.1777 0.00387 0.2088 0.004265 0.244 0.006206 0.2553 0.005008 0.2640245 0.1087081 -67.0 -67.0 -67.0 -67.0 0.6537 6.0 1184.0
657 0.004586 0.007753 0.004924 0.004915 0.03355 0.004171 0.05314 0.003607 0.05872 0.004053 0.06724 0.005784 0.07854 0.005184 -0.1499652 0.1182895 -0.0931959 0.2775801 -0.5295244 0.1528985 0.69395 6.0 1185.0
658 67.92 32600000000.0 50.62 21590000000.0 72.31 21420000000.0 9.736 0.002111 4.204 0.0008905 12.51 0.004866 13.49 0.007136 2223.089 0.105493 640.9377 38.3061 497.2186 19.31733 4.1505 6.0 1186.0
659 0.001426 0.006298 0.003045 0.00397 0.02245 0.003341 0.03233 0.002894 0.03377 0.003264 0.0461 0.00463 0.04615 0.004978 0.05223036 0.1184436 -67.0 -67.0 -67.0 -67.0 4.655 6.0 1187.0
660 0.005506 0.01521 0.1438 0.009557 0.4815 0.007966 0.6786 0.006848 0.8472 0.007595 1.028 0.01124 1.153 0.007658 1.446633 0.145899 -67.0 -67.0 0.8702409 0.08728683 0.59 6.0 1188.0
661 0.007626 0.003394 0.006093 0.002148 0.01863 0.001819 0.01626 0.001583 0.01442 0.001774 0.01876 0.002525 0.02092 0.003926 0.125039 0.1059763 -67.0 -67.0 -67.0 -67.0 4.259 6.0 1189.0
662 0.008105 0.005281 0.01078 0.003455 0.01302 0.002755 0.02164 0.002404 0.0193 0.002692 0.02053 0.00389 0.02456 0.003087 -0.6634906 0.1000698 -67.0 -67.0 -67.0 -67.0 1.265 6.0 1191.0
663 0.005892 0.007795 0.003163 0.004435 0.01122 0.003627 0.01818 0.00221 0.0152 0.002485 0.02388 0.003553 0.02141 0.002994 0.154979 0.09349798 -67.0 -67.0 -67.0 -67.0 4.780999 6.0 1192.0
664 0.006575 0.007932 0.00639 0.005165 0.04403 0.004253 0.06177 0.003618 0.06796 0.004062 0.09258 0.005798 0.08714 0.005031 1.489554 0.1142607 -67.0 -67.0 -67.0 -67.0 4.105 6.0 1194.0
665 -0.001947 0.009099 0.04141 0.005939 0.1318 0.004964 0.179 0.004221 0.2253 0.004709 0.2617 0.006817 0.2835 0.005446 0.3322451 0.1254848 -67.0 -67.0 -67.0 -67.0 0.56 6.0 1195.0
666 0.009276 0.009776 0.0556 0.006456 0.1863 0.005353 0.2619 0.004497 0.3041 0.005016 0.3615 0.007329 0.4016 0.005569 2.215673 0.1166464 -67.0 -67.0 -67.0 -67.0 0.6005 6.0 1196.0
667 0.0313 0.004709 0.02944 0.003058 0.05072 0.00256 0.08564 0.002366 0.1102 0.003155 0.1077 0.003809 0.1135 0.002423 0.05411083 0.09771638 -1.403914 0.3954966 -1.732205 0.2630847 1.19 6.0 1197.0
668 0.01861 0.01315 0.01827 0.008755 0.0414 0.007484 0.06519 0.00665 0.09619 0.00813 0.09021 0.01057 0.1 0.0105 0.2192508 0.1243229 -0.5179743 0.1717187 -0.3412173 0.1073464 0.2308 6.0 1198.0
669 0.01287 0.00874 0.04335 0.005974 0.1061 0.005078 0.1406 0.004519 0.1701 0.005685 0.1968 0.007192 0.2243 0.006497 0.3321646 0.1170863 0.3128441 0.05262019 0.1866955 0.05514592 0.65 6.0 1199.0
670 -0.0005268 0.003891 0.005719 0.002587 0.008155 0.002105 0.01233 0.001788 0.01096 0.002018 0.01962 0.002927 0.0162 0.002477 0.9108729 0.08852807 -67.0 -67.0 -67.0 -67.0 3.9494 6.0 1200.0
671 -0.003847 0.006282 0.02216 0.004308 0.04151 0.003658 0.05706 0.00329 0.06066 0.004354 0.07834 0.005207 0.0848 0.005076 0.0779063 0.107086 -67.0 -67.0 -67.0 -67.0 0.522 6.0 1201.0
672 0.1259 0.01571 0.1182 0.009919 0.3644 0.008319 0.3684 0.007048 0.4481 0.007913 0.4981 0.01131 0.51 0.008935 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 0.8565 6.0 1202.0
673 0.05811 0.008426 0.09434 0.005539 0.1118 0.004356 0.1082 0.003708 0.1098 0.004154 0.1406 0.006003 0.1771 0.00508 -0.2445283 0.1167364 -67.0 -67.0 -67.0 -67.0 2.77265 6.0 1203.0
674 0.01367 0.01632 0.03366 0.01047 0.1484 0.008925 0.3477 0.007756 0.377 0.008706 0.4176 0.01246 0.4987 0.01255 1.75695 0.2158972 -67.0 -67.0 -67.0 -67.0 1.04645 6.0 1204.0
675 0.0907 0.01195 0.1184 0.007786 0.3572 0.00671 0.5245 0.005816 0.6613 0.006556 0.7715 0.009475 0.8311 0.00691 4.477277 0.1375497 -67.0 -67.0 -67.0 -67.0 0.91 6.0 1205.0
676 0.02228 0.01011 0.01698 0.006533 0.05044 0.005305 0.08178 0.004624 0.08608 0.005203 0.1211 0.007418 0.1332 0.006812 -0.1893321 0.1321076 -67.0 -67.0 -67.0 -67.0 0.89 6.0 1206.0
677 0.001131 0.002767 0.002634 0.001755 0.007707 0.00149 0.006358 0.001286 0.007615 0.001444 0.008955 0.002049 0.009275 0.002495 -0.001673758 0.1004668 -0.0930738 0.5296917 -0.1587212 0.261199 0.611 6.0 1207.0
678 0.01019 0.004336 0.01065 0.002742 0.01115 0.00216 0.01847 0.001847 0.01133 0.002052 0.01737 0.002955 0.01769 0.002624 -0.7766802 0.09393304 -67.0 -67.0 -67.0 -67.0 1.173 6.0 1209.0
679 0.002964 0.006959 0.04763 0.004598 0.1241 0.003829 0.1665 0.003244 0.1842 0.003577 0.2071 0.005249 0.213 0.004214 0.1040225 0.1052167 -67.0 -67.0 -0.1713244 0.1058411 0.56105 6.0 1210.0
680 0.00199 0.004824 0.002651 0.002915 0.008613 0.00241 0.01313 0.00214 0.01357 0.002382 0.01851 0.003428 0.02697 0.003101 0.06975492 0.0951448 -67.0 -67.0 -67.0 -67.0 0.89945 6.0 1211.0
681 0.004689 0.00381 0.008578 0.002486 0.01462 0.002137 0.009675 0.001814 0.01042 0.002151 0.01823 0.002916 0.01466 0.002559 -0.3868711 0.09804771 -67.0 -67.0 -67.0 -67.0 0.573 6.0 1212.0
682 0.3998 0.03783 2.969 0.02531 10.54 0.02139 16.76 0.0176 21.85 0.01859 25.62 0.03061 29.71 0.01326 44.47868 0.1590985 33.2433 0.3949061 22.94049 0.2229988 0.5429999828338623 6.0 1214.0
683 0.002031 0.00487 0.00401 0.003322 0.01506 0.002877 0.01731 0.003561 0.02476 0.005161 0.03049 0.00573 0.02996 0.003864 0.02912424 0.09827565 -67.0 -67.0 -67.0 -67.0 4.23 6.0 1215.0
684 0.002562 0.005012 0.02171 0.003455 0.03969 0.002938 0.03569 0.002676 0.03554 0.003668 0.04668 0.004227 0.04313 0.004129 0.0146314 0.0956034 0.08389913 0.04288765 0.01103906 0.04564152 2.245 6.0 1216.0
685 0.006935 0.01107 0.02868 0.007242 0.09203 0.005889 0.1637 0.004972 0.2182 0.005557 0.2329 0.008033 0.2702 0.006796 1.208338 0.1346088 -67.0 -67.0 -67.0 -67.0 0.939 6.0 1217.0
686 0.04182 0.008813 0.0258 0.005412 0.04924 0.004534 0.06687 0.003881 0.07369 0.004362 0.09346 0.006234 0.09478 0.00566 0.1151722 0.1215828 -67.0 -67.0 -67.0 -67.0 1.151 6.0 1218.0
687 0.0754 0.01007 0.09167 0.006663 0.2287 0.005567 0.3022 0.004833 0.3475 0.00556 0.4132 0.007801 0.4262 0.006096 0.4904708 0.1142339 0.5789875 0.05187018 0.4331719 0.05541901 0.9045 6.0 1219.0
688 0.009674 0.006387 0.0122 0.004044 0.014 0.003317 0.01938 0.002883 0.01766 0.003241 0.02327 0.004615 0.02493 0.00374 0.01376883 0.09429221 -67.0 -67.0 -67.0 -67.0 1.16695 6.0 1220.0
689 0.02807 0.01306 0.02642 0.008405 0.04209 0.007118 0.05847 0.0062 0.08615 0.006981 0.1376 0.009892 0.1649 0.01319 0.735402 0.2058246 -67.0 -67.0 -67.0 -67.0 2.3835 6.0 1221.0
690 0.02699 0.006255 0.03463 0.004157 0.04347 0.003494 0.03967 0.003155 0.03774 0.004183 0.05606 0.004996 0.07092 0.004801 0.05267096 0.1026949 -67.0 -67.0 -67.0 -67.0 2.827 6.0 1223.0
691 0.005291 0.004844 0.01197 0.003319 0.01993 0.002799 0.01629 0.002475 0.01296 0.003171 0.02209 0.003923 0.02013 0.004008 -0.004965616 0.09261915 -0.02913315 0.1984859 -0.1118347 0.153896 0.575 6.0 1225.0
692 -0.00157 0.004743 -0.002798 0.002807 0.0009732 0.002322 0.0006044 0.00206 0.009434 0.002315 0.01556 0.00338 0.01652 0.00255 -0.08885869 0.09118339 -67.0 -67.0 -67.0 -67.0 9.13825 6.0 1226.0
693 0.006479 0.004058 0.009905 0.002739 0.008883 0.002303 0.006122 0.002068 0.01012 0.002846 0.01235 0.003278 0.01849 0.002902 0.001895144 0.09265375 0.01123837 0.1045718 -0.0305993 0.1004013 2.63145 6.0 1227.0
694 -0.008763 0.006677 0.008308 0.004224 0.02487 0.003572 0.04003 0.003038 0.04633 0.003395 0.0573 0.004862 0.05947 0.004323 0.06141707 0.1149982 -67.0 -67.0 -67.0 -67.0 0.6575 6.0 1228.0
695 0.01275 0.006156 0.003646 0.003723 0.01517 0.003138 0.02005 0.002675 0.02187 0.003015 0.03216 0.004291 0.04167 0.003656 0.08231338 0.1056151 0.08486611 0.1421793 0.1075048 0.124928 1.1685 6.0 1231.0
696 0.007322 0.006406 0.025 0.00424 0.05011 0.003616 0.05801 0.003141 0.0699 0.003524 0.0847 0.005037 0.09172 0.004658 -0.5541939 0.1189841 -67.0 -67.0 -67.0 -67.0 0.5445 6.0 1233.0
697 0.002422 0.004138 -0.0003461 0.002494 0.008051 0.002075 0.006676 0.001777 0.009867 0.001993 0.0127 0.002844 0.01561 0.002592 -0.1421051 0.09153248 -67.0 -67.0 -67.0 -67.0 0.596 6.0 1235.0
698 0.01244 0.01002 0.01022 0.006828 0.02 0.00578 0.03333 0.005214 0.04057 0.007103 0.05827 0.008193 0.07157 0.008019 -0.04451247 0.1105205 0.06555059 0.1194391 -0.04489027 0.1204003 0.5805 6.0 1237.0
699 0.01057 0.009501 0.02505 0.005872 0.07904 0.004887 0.08177 0.00419 0.08935 0.004694 0.1098 0.00676 0.1229 0.005655 0.3250505 0.1217123 -67.0 -67.0 -67.0 -67.0 3.75305 6.0 1238.0
700 0.02265 0.006189 0.03116 0.004175 0.03443 0.003486 0.03694 0.003133 0.06055 0.004007 0.07973 0.004973 0.1016 0.004971 0.1075428 0.1058574 0.2565461 0.1646935 -67.0 -67.0 2.3663 6.0 1240.0
701 0.01362 0.006817 0.02703 0.004576 0.02628 0.00384 0.02866 0.003459 0.03283 0.004676 0.03357 0.005428 0.04955 0.005454 0.02567071 0.1052849 0.1329711 0.1375979 0.02864329 0.1339112 2.93 6.0 1241.0
702 0.005025 0.01077 0.001689 0.006316 0.01938 0.005179 0.02131 0.003301 0.03074 0.003693 0.03265 0.005336 0.04092 0.004709 -0.01611099 0.1195826 -67.0 -67.0 -67.0 -67.0 0.4945 6.0 1242.0
703 -0.01156 0.005689 -0.002198 0.003734 0.009355 0.00325 0.03018 0.002857 0.03231 0.003224 0.04288 0.004579 0.03842 0.003785 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 5.924451 6.0 1243.0
704 0.4366 0.02018 1.917 0.01484 4.844 0.01219 6.528 0.009598 7.37 0.01004 7.926 0.01632 8.259 0.006637 6.704265 0.1081528 3.914579 0.09858476 2.61855 0.0811354 0.119 6.0 1245.0
705 0.06536 0.02081 0.355 0.01361 1.362 0.01155 1.999 0.009738 2.544 0.01071 3.075 0.01606 3.49 0.009558 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 0.5419999957084656 6.0 1247.0
706 0.004318 0.006117 0.03435 0.004238 0.06182 0.00358 0.05205 0.003212 0.05195 0.004355 0.05727 0.005032 0.06765 0.00505 0.1659077 0.1048322 0.144768 0.06243857 0.1022901 0.06270427 3.8895 6.0 1248.0
707 0.05363 0.0219 0.3989 0.01422 1.423 0.01187 2.108 0.009973 2.709 0.01121 3.262 0.01654 3.732 0.009845 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 0.59975 6.0 1249.0
708 0.01897 0.007813 0.03905 0.004793 0.03489 0.003874 0.02957 0.003265 0.03392 0.003696 0.03362 0.005247 0.03877 0.005166 0.06873652 0.1015659 -0.2057424 0.1863591 -0.1092515 0.1277362 3.2139999866485596 6.0 1250.0
709 0.02033 0.007843 0.01299 0.004588 0.01292 0.003765 0.01454 0.00327 0.01999 0.003672 0.01521 0.005263 0.01982 0.004429 0.05781849 0.09311509 0.2096887 0.1594898 0.2737775 0.1172767 1.904 6.0 1251.0
710 -0.0006508 0.01054 0.01788 0.007184 0.05423 0.006164 0.115 0.005845 0.1928 0.008042 0.212 0.009201 0.2192 0.01028 0.2385203 0.1552567 -1.586527 0.3562765 -0.5875257 0.2746426 0.22545 6.0 1252.0
711 0.01046 0.007837 0.009065 0.004886 0.02692 0.004061 0.0343 0.003528 0.04454 0.003941 0.06513 0.005719 0.06703 0.004891 0.08814117 0.1129054 -67.0 -67.0 -0.04231386 0.1467934 0.5295 6.0 1253.0
712 0.04458 0.00775 0.07238 0.00487 0.1275 0.00398 0.1357 0.003384 0.1287 0.003755 0.1503 0.005485 0.1569 0.004467 0.2124846 0.1139325 -67.0 -67.0 -67.0 -67.0 0.612 6.0 1254.0
713 0.004002 0.004527 -0.0003041 0.002944 0.006036 0.002455 0.008503 0.002218 0.009061 0.002479 0.01448 0.003517 0.01724 0.002793 0.02292844 0.09349308 0.1334582 0.08987523 -0.1126128 0.07811939 0.6153 6.0 1255.0
714 0.05067 0.01017 0.3497 0.007521 0.5092 0.005925 0.4557 0.005032 0.4376 0.005559 0.493 0.008095 0.5106 0.006266 0.6425363 0.117216 -67.0 -67.0 -67.0 -67.0 3.722 6.0 1256.0
715 1.101 0.02442 1.26 0.0155 1.521 0.01252 2.5 0.04217 3.709 0.01744 5.205 20310000000.0 4.064 0.02463 5.480568 0.1825661 -67.0 -67.0 -67.0 -67.0 1.7645 6.0 1257.0
716 0.06748 0.03115 0.467 0.0213 3.477 0.01886 9.681 0.01742 14.19 0.02303 17.54 0.02919 21.2 0.01544 33.88652 0.1751816 54.59687 0.499179 40.87651 0.3543923 1.049 6.0 1258.0
717 -0.0035 0.007707 0.008987 0.004539 0.02251 0.00373 0.03205 0.002426 0.03699 0.002727 0.04887 0.003942 0.05831 0.003648 0.1018976 0.09993828 -67.0 -67.0 -67.0 -67.0 0.5495 6.0 1259.0
718 0.108 0.02096 0.3268 0.01392 0.3761 0.01184 0.9958 0.01041 1.076 0.01166 0.9543 0.01666 1.195 0.01643 -17.60344 0.2317362 -67.0 -67.0 -67.0 -67.0 0.01 6.0 1260.0
719 0.01377 0.008612 0.01471 0.005646 0.01613 0.004862 0.01813 0.004327 0.02131 0.004898 0.05331 0.006919 0.07296 0.006036 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 2.7 6.0 1261.0
720 0.01379 0.02254 0.005843 0.01367 0.02856 0.01097 0.02335 0.006983 0.03075 0.00784 0.05454 0.01118 0.06663 0.008123 0.1424317 0.1190555 -67.0 -67.0 -67.0 -67.0 2.535 6.0 1263.0
721 0.7826 0.0183 3.971 0.01694 9.524 0.01337 12.63 0.009159 14.92 0.00772 17.37 0.0181 19.29 0.007002 19.08512 0.1507517 6.571711 0.8476053 -67.0 -67.0 0.192 6.0 1264.0
722 -0.002496 0.006894 0.02856 0.004688 0.05847 0.003899 0.07228 0.003421 0.07312 0.003808 0.08927 0.00548 0.09411 0.005376 0.08092428 0.1049974 0.2136746 0.07729106 0.1396847 0.06826232 3.850599 6.0 1265.0
723 0.03288 0.01698 0.05555 0.01099 0.2604 0.009225 0.5025 0.008051 0.6494 0.008974 0.6828 0.013 0.7428 0.008548 1.330891 0.1717068 -0.3736904 0.4032346 -0.6544252 0.2411062 0.6655 6.0 1266.0
724 0.009524 0.008391 0.00808 0.005574 0.02371 0.004813 0.02818 0.004399 0.03473 0.005987 0.05097 0.006939 0.06449 0.006595 -0.05416407 0.1037335 0.05682022 0.06411383 0.02683518 0.06867639 0.573 6.0 1267.0
725 -0.00646 0.00457 0.0004732 0.003049 0.003331 0.002562 0.006774 0.002261 0.009265 0.002554 0.008146 0.003591 0.01623 0.002554 -0.4037034 0.1048751 -67.0 -67.0 -67.0 -67.0 5.20455 6.0 1268.0
726 0.02536 0.006799 0.03995 0.004485 0.04978 0.003813 0.05901 0.003378 0.08524 0.00377 0.1398 0.005516 0.1521 0.004671 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 2.42 6.0 1269.0
727 0.004535 0.006068 0.008501 0.004065 0.009654 0.003356 0.01101 0.002962 0.02078 0.003399 0.03186 0.004767 0.02775 0.004445 0.01706114 0.09941559 0.1775865 0.05466624 0.08751722 0.05578184 2.0795 6.0 1270.0
728 0.08117 0.01063 0.1162 0.00714 0.1697 0.005948 0.2275 0.005322 0.228 0.006967 0.2247 0.008399 0.2063 0.006959 0.0992327 0.1265296 -0.2145256 0.2220414 -0.5768176 0.1430027 0.03 6.0 1272.0
729 0.005663 0.009714 0.02289 0.006563 0.06865 0.00562 0.101 0.005013 0.1162 0.006329 0.1383 0.007934 0.1619 0.006948 0.1471748 0.1235689 -67.0 -67.0 -0.01411724 0.05852456 0.753 6.0 1273.0
730 0.9195 0.02962 3.065 0.02144 3.063 0.01668 3.4 0.01414 3.536 0.01575 3.26 0.02281 3.254 0.01602 -43.45418 0.3253828 -67.0 -67.0 -67.0 -67.0 3.64 6.0 1274.0
731 -0.003082 0.003603 0.001491 0.002379 0.006422 0.002015 0.006674 0.001794 0.008892 0.002025 0.01084 0.002874 0.01325 0.00345 0.02834888 0.08586688 0.1217966 0.1198738 -0.1169299 0.09422082 0.575 6.0 1276.0
732 0.02929 0.007246 0.04174 0.004718 0.04587 0.003984 0.05033 0.004453 0.05871 0.004464 0.06448 0.007309 0.07088 0.005879 0.1786949 0.117002 -67.0 -67.0 -67.0 -67.0 2.494 6.0 1277.0
733 0.3477 0.03263 2.621 0.02359 9.159 0.02045 14.89 0.01725 19.75 0.01993 23.51 0.02958 27.47 0.01332 38.74556 0.1510389 31.75644 0.2866097 22.40318 0.1903376 0.5379999876022339 6.0 1278.0
734 0.006853 0.008608 0.003015 0.005628 0.004145 0.004737 0.01035 0.004195 0.008356 0.004751 0.01991 0.006755 0.02476 0.004766 0.04948681 0.08674654 0.1648056 0.08065944 -0.1231472 0.07227643 1.84425 6.0 1279.0
735 0.0003114 0.008114 0.02065 0.005205 0.06698 0.004352 0.1002 0.00375 0.09757 0.004161 0.1373 0.006038 0.1489 0.005055 0.9441803 0.1154137 -67.0 -67.0 -67.0 -67.0 3.8385 6.0 1280.0
736 -0.001673 0.008685 0.01131 0.005406 0.04568 0.004504 0.06723 0.003903 0.07421 0.004386 0.09569 0.006285 0.1181 0.005765 0.1502648 0.1161796 -67.0 -67.0 -67.0 -67.0 0.611 6.0 1281.0
737 0.004858 0.00672 0.009537 0.004393 0.011 0.003772 0.01721 0.004542 0.01059 0.004504 0.02978 0.007507 0.03537 0.005884 0.207635 0.1015319 -67.0 -67.0 -67.0 -67.0 3.75405 6.0 1282.0
738 -0.002174 0.01003 0.03876 0.00645 0.1363 0.00545 0.1931 0.004697 0.2267 0.005231 0.278 0.007529 0.3014 0.006169 0.3428624 0.1205802 -67.0 -67.0 -67.0 -67.0 0.6097 6.0 1283.0
739 -0.000283 0.01046 0.03647 0.006609 0.1053 0.005358 0.1712 0.003814 0.2044 0.004221 0.2725 0.006258 0.3027 0.005041 0.6822566 0.1249859 -67.0 -67.0 -67.0 -67.0 0.5805 6.0 1284.0
740 0.008695 0.00953 0.0252 0.006031 0.07756 0.005027 0.1189 0.004316 0.1264 0.004886 0.174 0.006966 0.1829 0.005896 0.3286048 0.1235886 -67.0 -67.0 -67.0 -67.0 0.7345 6.0 1285.0
741 0.01656 0.008621 0.01954 0.005436 0.06371 0.004514 0.09878 0.00388 0.1142 0.004326 0.1516 0.006297 0.1608 0.005347 0.1917557 0.1224761 -67.0 -67.0 -67.0 -67.0 0.89 6.0 1286.0
742 0.008485 0.005402 0.006077 0.003449 0.01471 0.002905 0.01154 0.002538 0.008999 0.002802 0.01956 0.004061 0.01668 0.003693 -0.02335216 0.08852586 -67.0 -67.0 -67.0 -67.0 0.598 6.0 1287.0
743 -0.005219 0.006798 0.01069 0.004282 0.02505 0.003557 0.03592 0.003127 0.0438 0.003481 0.05873 0.005027 0.06473 0.004362 0.08984491 0.1074113 -67.0 -67.0 -67.0 -67.0 0.46 6.0 1288.0
744 0.2122 0.0119 0.232 0.007797 0.4074 0.006398 0.5837 0.005523 0.6268 0.00625 0.7418 0.008966 0.8058 0.006994 0.8467394 0.1223854 -67.0 -67.0 -67.0 -67.0 1.13919997215271 6.0 1289.0
745 0.008053 0.006777 0.007535 0.00423 0.02271 0.003517 0.03171 0.003021 0.03591 0.003408 0.05441 0.004867 0.05049 0.00406 0.03547077 0.1031964 -67.0 -67.0 -67.0 -67.0 0.5495 6.0 1291.0
746 0.09015 0.01564 0.1846 0.01024 0.2715 0.00864 0.3448 0.007484 0.3676 0.008388 0.421 0.01201 0.4919 0.01041 0.5925492 0.2107939 -67.0 -67.0 -67.0 -67.0 0.4276 6.0 1292.0
747 0.6886 0.01813 0.6868 0.01076 0.6334 0.008196 0.6744 0.006969 0.6938 0.007712 1.331 0.01156 1.689 0.008097 0.7316667 0.1619809 -67.0 -67.0 -67.0 -67.0 1.8940000534057617 6.0 1293.0
748 0.9779 0.0226 3.836 0.01807 3.089 0.01242 1.375 0.009825 1.503 0.01105 1.764 0.01594 1.882 0.01296 -22.49121 0.252916 -67.0 -67.0 -67.0 -67.0 3.4 6.0 1295.0
749 0.003527 0.004521 0.00288 0.002996 0.0124 0.002548 0.0121 0.002285 0.01136 0.002668 0.01362 0.003681 0.01735 0.002928 0.05370852 0.0878617 0.1822694 0.07802653 -0.1063308 0.05747832 0.6366 6.0 1296.0
750 0.0109 0.004381 0.007243 0.002856 0.01028 0.002429 0.01234 0.00223 0.01161 0.003011 0.01945 0.00352 0.01938 0.003008 -0.06486666 0.09217274 0.3725931 0.04668827 0.0341343 0.04630543 4.4791 6.0 1297.0
751 0.007092 0.004745 0.002985 0.002938 0.008888 0.002436 0.01456 0.002974 0.01482 0.002914 0.02434 0.004936 0.02119 0.003296 0.3810995 0.0941015 -67.0 -67.0 -67.0 -67.0 4.03 6.0 1298.0
752 0.0136 0.00566 0.008322 0.003573 0.01684 0.003086 0.01958 0.004343 0.02499 0.003888 0.0394 0.006885 0.03577 0.004586 -0.1569741 0.09983407 -67.0 -67.0 -67.0 -67.0 1.87 6.0 1300.0
753 0.004824 0.004622 0.009279 0.003161 0.01559 0.002664 0.01664 0.002696 0.02109 0.00352 0.01968 0.004253 0.02431 0.003437 0.0914515 0.08924622 -67.0 -67.0 0.02913512 0.05140425 0.4825 6.0 1301.0
754 -0.002688 0.005774 0.003697 0.003625 0.01262 0.003041 0.0147 0.002618 0.01846 0.002961 0.02386 0.004258 0.03583 0.003811 0.1371748 0.1015323 -67.0 -67.0 0.04841625 0.08608826 3.2145 6.0 1302.0
755 0.000673 0.006128 0.003942 0.003802 0.01211 0.003176 0.01711 0.00275 0.01476 0.003073 0.01616 0.004416 0.02948 0.004257 -0.05562695 0.1031524 -67.0 -67.0 -67.0 -67.0 4.1505 6.0 1303.0
756 0.03624 0.01091 0.0162 0.006287 0.06169 0.005283 0.06997 0.003802 0.0812 0.00426 0.08123 0.006129 0.1018 0.005671 0.119714 0.1227646 -67.0 -67.0 -67.0 -67.0 0.7905 6.0 1304.0
757 0.02398 0.01721 0.02532 0.01102 0.1202 0.009355 0.2993 0.008172 0.4083 0.009364 0.4404 0.0132 0.5107 0.007563 -0.01156989 0.1766364 -0.6585478 0.3122284 -0.2220278 0.209298 0.0775 6.0 1305.0
758 0.006464 0.00647 0.01034 0.003976 0.03134 0.003328 0.04554 0.002874 0.04845 0.003216 0.06877 0.004682 0.06317 0.004146 -0.03339672 0.1063264 -67.0 -67.0 -67.0 -67.0 0.909 6.0 1306.0
759 0.0003131 0.007178 0.001883 0.00482 0.02183 0.004196 0.03701 0.00392 0.04561 0.005257 0.07002 0.006103 0.06999 0.006778 0.07955366 0.1054085 0.2874298 0.1004397 0.1315477 0.08847284 0.895 6.0 1307.0
760 0.009614 0.008432 0.02419 0.005562 0.08631 0.004831 0.1344 0.004229 0.1705 0.004748 0.1856 0.007106 0.2 0.005544 1.402311 0.1299933 -67.0 -67.0 -67.0 -67.0 4.644 6.0 1308.0
761 0.03833 0.007482 0.03906 0.004756 0.03537 0.004044 0.0254 0.003463 0.02776 0.00387 0.04117 0.005834 0.0547 0.004461 -0.3878821 0.1255411 -67.0 -67.0 -67.0 -67.0 2.669999 6.0 1309.0
762 1.251 0.02528 4.241 0.01872 8.538 0.01422 10.56 0.01065 11.74 0.01062 12.92 0.01876 13.84 0.007561 11.75041 0.1156232 5.75897 0.3416617 -67.0 -67.0 0.071 6.0 1310.0
763 0.2201 0.01457 0.3441 0.008917 0.3375 0.006849 0.3154 0.005875 0.3446 0.006531 0.5084 0.009603 0.643 0.007489 0.4398465 0.1505613 -67.0 -67.0 -67.0 -67.0 2.71 6.0 1311.0
