

    0.182609945024495772E-98    0.496331756591796875E+03    0.749590742713442015E+01    0.110359930534192352E+01    0.785022974014282227E+00    0.728997056950260358E+01    0.737969145027077733E+01   -0.127324046706924721E+01
    0.744515821666219444E-98    0.493507659912109375E+03    0.965055724933762704E+01    0.415445441445311037E+01    0.396643161773681641E+00    0.873906480551526776E+01    0.933573857196249257E+01   -0.149652012096249987E+01
    0.902413249891614527E-98    0.493109649658203125E+03    0.956258274407544562E+01    0.373728014060099234E+01    0.814482748508453369E+00    0.839540430559892314E+01    0.858897153402905289E+01   -0.104463227900123057E+01
    0.173777820746580528E-97    0.491785736083984375E+03    0.790840574787677220E+01    0.312865329927730906E+01    0.156023219227790833E+00    0.622491588290750286E+01    0.725415771325013115E+01   -0.115989267582703448E+00
    0.177809539593370484E-97    0.491726531982421875E+03    0.805583878599321501E+01    0.742889378734178263E+00    0.253592681884765625E+01    0.769182702912695326E+01    0.923649895484718719E+01   -0.216575862473265568E+01
    0.179453379346512877E-97    0.491694793701171875E+03    0.828546796033206867E+01    0.430807519308967368E+01    0.115577399730682373E+00    0.644021161942849396E+01    0.756966537593609878E+01   -0.114375588477267165E+01
    0.323276955293840112E-97    0.490504272460937500E+03    0.856227285520111181E+01    0.141875958974252536E+01    0.442842960357666016E+00    0.869019490076734513E+01    0.972456723875654205E+01   -0.147420847332140270E+01
    0.529024116712853666E-97    0.489505889892578125E+03    0.879403490589414893E+01    0.269113782371166810E+01    0.134180858731269836E+00    0.836585976852288127E+01    0.821703762968828144E+01    0.811069904333248104E-01
    0.235236660855191763E-96    0.486508270263671875E+03    0.814508498579301587E+01    0.110409322110697317E+01    0.645856380462646484E+00    0.843910798517031324E+01    0.937612122728195807E+01   -0.176926532110696688E+01
    0.934805963807638412E-96    0.483735443115234375E+03    0.715450376384601761E+01    0.151587157401066519E+01    0.186918929219245911E+00    0.691913384324504666E+01    0.898948829044405784E+01   -0.435287963162270142E+00
    0.138634927710253823E-95    0.482933929443359375E+03    0.936110947006019956E+01    0.413848889704788014E+01    0.113874924182891846E+01    0.764697388689681290E+01    0.792675647259367455E+01   -0.174309678197292284E+01
    0.164036488026919515E-95    0.482584106445312500E+03    0.860107052977647513E+01    0.361199982559649602E+01    0.149513602256774902E+00    0.771913422248568004E+01    0.851230856981082340E+01   -0.158073298904538140E+01
    0.276176632150622883E-95    0.481528869628906250E+03    0.715860891313803105E+01    0.145133679376296754E+01    0.126080513000488281E+00    0.640790538702081403E+01    0.744714621226932749E+01   -0.103516401548317050E+01
    0.942913492425910386E-94    0.474454498291015625E+03    0.849343632007571969E+01    0.351893320495071071E+01    0.450269371271133423E+00    0.740532142666311888E+01    0.753171603920096011E+01   -0.144253567749136713E+01
    0.643677457205928679E-93    0.470599548339843750E+03    0.857110469372127071E+01    0.105555209710239395E+01    0.129664361476898193E+01    0.864905715608790437E+01    0.834229766524920002E+01   -0.212528172479005528E+01
    0.128751206608698180E-92    0.469199676513671875E+03    0.949807887338415036E+01    0.409043846376672970E+01    0.547832787036895752E+00    0.853025086792830756E+01    0.836519757328087721E+01   -0.194145852321408863E+01
