

    0.847202031287849940E-03    0.836540985107421875E+02    0.902039528857075368E+01    0.278820019272234054E+01    0.107844221591949463E+01    0.766808004493182604E+01    0.813430241347353089E+01   -0.109859025316422798E+01
    0.121493393182057607E-02    0.827902297973632812E+02    0.927341043708302237E+01    0.274907789832041471E+01    0.136928772926330566E+01    0.793695263669672268E+01    0.999406101879175068E+01   -0.126252176557062290E+01
    0.159255602659508981E-02    0.821060714721679688E+02    0.927735395179092315E+01    0.287231350014012499E+01    0.137594640254974365E+01    0.778611677256555179E+01    0.960582705603465214E+01   -0.143533360186503112E+01
    0.160859209179222990E-02    0.819431762695312500E+02    0.926658960522763131E+01    0.257999975838113427E+01    0.166624665260314941E+01    0.754290159385339187E+01    0.793282127773686696E+01   -0.181832472062420147E+01
    0.194810078620039572E-02    0.814173278808593750E+02    0.894030091840913066E+01    0.279975351490916147E+01    0.917628645896911621E+00    0.763083490852198665E+01    0.927041523510261811E+01   -0.138744027228402822E+01
    0.236447369981976959E-02    0.808870697021484375E+02    0.915422974117439558E+01    0.267528490695429699E+01    0.122362780570983887E+01    0.758168409646726982E+01    0.875446727115019563E+01   -0.196940830849523163E+01
    0.234666780126315021E-02    0.807593307495117188E+02    0.916819740479384393E+01    0.274594418042050936E+01    0.122718429565429688E+01    0.788085763902404501E+01    0.935268784361297989E+01   -0.109168028769355030E+01
    0.224811094825843076E-02    0.807022857666015625E+02    0.929062730857270580E+01    0.189567716781545315E+01    0.163307631015777588E+01    0.841932074878696390E+01    0.953263571518735553E+01   -0.216138236267593831E+01
    0.224556903055533365E-02    0.805616912841796875E+02    0.905377117418990096E+01    0.270763655684435278E+01    0.114552199840545654E+01    0.745484572973995974E+01    0.935574108252314751E+01   -0.165033984472933870E+01
    0.235527089266550447E-02    0.803234405517578125E+02    0.902650578059201081E+01    0.273417442935673627E+01    0.115677690505981445E+01    0.764797961119869907E+01    0.985257201627631574E+01   -0.128942245728332461E+01
    0.230515128240601358E-02    0.802236022949218750E+02    0.923342366797220571E+01    0.285080150863915316E+01    0.133428823947906494E+01    0.750792810018800161E+01    0.807296782748065134E+01   -0.199971457068689418E+01
    0.402521452980022891E-02    0.789658813476562500E+02    0.905490384906727108E+01    0.273006210889445633E+01    0.116910719871520996E+01    0.740128921032173093E+01    0.897036898537198368E+01   -0.182946153190584893E+01
    0.502871062564393383E-02    0.783778533935546875E+02    0.886603687763845905E+01    0.268719878867696815E+01    0.846830606460571289E+00    0.762310160045043528E+01    0.953083426634936792E+01   -0.129569834158828323E+01
    0.601191102592528882E-02    0.778778381347656250E+02    0.907632965121213431E+01    0.280033310575042815E+01    0.105378103256225586E+01    0.744232771052274522E+01    0.865716316772260619E+01   -0.190913298402390219E+01
    0.566653801926638757E-02    0.778533096313476562E+02    0.932412233692868142E+01    0.275802643415614313E+01    0.162631535530090332E+01    0.747341808907939953E+01    0.796643610630341126E+01   -0.191848477394740202E+01
    0.542931739703273863E-02    0.777959823608398438E+02    0.912713218590934794E+01    0.286521113632502100E+01    0.110636353492736816E+01    0.740238329980537824E+01    0.821793541845416797E+01   -0.196445291744092954E+01
    0.519564174280345847E-02    0.777411117553710938E+02    0.894519027554693480E+01    0.277281875265108102E+01    0.100666952133178711E+01    0.750575746619809614E+01    0.879942362933086919E+01   -0.144964429039365550E+01
    0.532111418153985785E-02    0.775505294799804688E+02    0.902597092613403795E+01    0.277846836038472178E+01    0.102486634254455566E+01    0.771470448274809328E+01    0.841187027957793276E+01   -0.119276991371105479E+01
    0.662343183490148989E-02    0.769698104858398438E+02    0.915902729270554694E+01    0.275498591233844348E+01    0.126547431945800781E+01    0.768161061495170561E+01    0.102324563456162956E+02   -0.163805749295449088E+01
    0.663469577269752003E-02    0.768235549926757812E+02    0.927264098660065805E+01    0.267940677413832651E+01    0.160104310512542725E+01    0.763475489513330796E+01    0.962072988989589462E+01   -0.167317954108428246E+01
    0.629543152344282358E-02    0.767856750488281250E+02    0.900059528559077471E+01    0.271852649568826976E+01    0.987770318984985352E+00    0.771485735301727171E+01    0.100898285260577154E+02   -0.135152295632567654E+01
    0.776947496254606646E-02    0.762220611572265625E+02    0.885792962782394433E+01    0.270039089831051360E+01    0.880165755748748779E+00    0.746017650792316545E+01    0.907931444074233340E+01   -0.146892097061823490E+01
    0.853646628659406395E-02    0.758909149169921875E+02    0.920565474524312144E+01    0.285723214073444343E+01    0.126190447807312012E+01    0.751894709864818456E+01    0.873324400703856618E+01   -0.199830041916338752E+01
    0.869150850365630299E-02    0.757120590209960938E+02    0.896147366329793016E+01    0.279267996533811225E+01    0.101934838294982910E+01    0.754454285432895411E+01    0.860352070335462571E+01   -0.130468370324399840E+01
    0.918074291653397587E-02    0.754596786499023438E+02    0.917368904260317208E+01    0.283349085715289117E+01    0.128926372528076172E+01    0.746837120068185900E+01    0.762253345702953755E+01   -0.180821779418719841E+01
    0.105957272306670749E-01    0.750301361083984375E+02    0.916092692453996982E+01    0.280053388963998140E+01    0.127338969707489014E+01    0.768501425235844859E+01    0.920260701943656301E+01   -0.141043631841880268E+01
    0.102799385724611624E-01    0.749477920532226562E+02    0.901356738758062193E+01    0.275513877967819054E+01    0.114820587635040283E+01    0.744529450486809452E+01    0.777154455452526083E+01   -0.139917374792959848E+01
    0.120592665247929737E-01    0.744856567382812500E+02    0.905325626602349409E+01    0.282610574969200812E+01    0.108955335617065430E+01    0.753549873718014673E+01    0.792680915049113466E+01   -0.145769575461524714E+01
    0.121898996409352568E-01    0.743212509155273438E+02    0.894477804804277454E+01    0.268425755981969516E+01    0.102675032615661621E+01    0.753514300929666891E+01    0.997191408860635420E+01   -0.149964022710353140E+01
    0.114213112601139633E-01    0.743086471557617188E+02    0.915699533498902341E+01    0.268996010021104359E+01    0.136449384689331055E+01    0.760648905530424546E+01    0.989971205576109625E+01   -0.166209991097082410E+01
    0.121589628045599349E-01    0.740406188964843750E+02    0.916143874417788950E+01    0.268245757565075671E+01    0.130350387096405029E+01    0.751121722891711485E+01    0.964849235358122925E+01   -0.208884943667522993E+01
    0.134666244416682297E-01    0.736934661865234375E+02    0.920562289441576631E+01    0.274698489982287608E+01    0.132984972000122070E+01    0.753945339976283257E+01    0.806681469001025597E+01   -0.193036337877886122E+01
    0.132625191491140739E-01    0.735811538696289062E+02    0.900086009772564566E+01    0.268807638291571971E+01    0.994277834892272949E+00    0.741872581269570297E+01    0.919401257270709316E+01   -0.216346909027565326E+01
    0.127995456939309967E-01    0.735093612670898438E+02    0.911280440519940704E+01    0.269073083878839281E+01    0.131607747077941895E+01    0.739149978055331047E+01    0.753424440221959024E+01   -0.161917070701707999E+01
    0.126992813689638575E-01    0.733822326660156250E+02    0.919983430036215211E+01    0.270054913107609984E+01    0.142339718341827393E+01    0.763257053442296662E+01    0.868249523746811747E+01   -0.163463590479322529E+01
    0.137707187564840797E-01    0.730773773193359375E+02    0.905425539274094859E+01    0.279985257369895768E+01    0.114303648471832275E+01    0.752551740271241787E+01    0.862853657934175189E+01   -0.152127711364000917E+01
    0.168471178871128502E-01    0.725312500000000000E+02    0.912477192057397879E+01    0.275957614960271691E+01    0.122922456264495850E+01    0.746643628554830929E+01    0.913990991239473338E+01   -0.176226455852322572E+01
    0.168988307588347035E-01    0.723822631835937500E+02    0.902690726961507472E+01    0.268704043329439335E+01    0.105818521976470947E+01    0.750697813261509150E+01    0.984312776942761936E+01   -0.184754325256143992E+01
    0.167460644817086050E-01    0.722575683593750000E+02    0.909753134745314540E+01    0.274750062010344420E+01    0.121623659133911133E+01    0.750426616476410135E+01    0.772525939103445580E+01   -0.164570866389511505E+01
    0.171357604408262851E-01    0.720687026977539062E+02    0.919723998256715447E+01    0.280675375495303925E+01    0.135963511466979980E+01    0.738908783276130787E+01    0.732079051575310391E+01   -0.181277744459598145E+01
    0.163741159436828765E-01    0.720167770385742188E+02    0.900726595118186779E+01    0.273142035287440121E+01    0.114493489265441895E+01    0.733510932529318360E+01    0.705984047273298732E+01   -0.138112721579961595E+01
    0.161261281496307869E-01    0.719044418334960938E+02    0.899077229332250027E+01    0.270504304517589045E+01    0.105014872550964355E+01    0.742235118087274159E+01    0.846927777514708602E+01   -0.184059438182735424E+01
    0.221598708555617412E-01    0.711259002685546875E+02    0.909964389483554825E+01    0.278739551319398382E+01    0.115198826789855957E+01    0.745977655825432340E+01    0.845625758032141128E+01   -0.182807472294708617E+01
    0.210659081606773511E-01    0.710842971801757812E+02    0.918354935210358647E+01    0.272258798740205199E+01    0.134051585197448730E+01    0.757341382804193852E+01    0.887102574904823449E+01   -0.175339847686201189E+01
    0.196845157529309464E-01    0.710770874023437500E+02    0.920705270521459873E+01    0.279502661280072573E+01    0.135632359981536865E+01    0.743319298311343069E+01    0.755093088239639876E+01   -0.179842839923853104E+01
    0.188252336718837121E-01    0.710234985351562500E+02    0.921189154483431771E+01    0.282757764205431794E+01    0.133631289005279541E+01    0.749370634630753241E+01    0.969622411404347950E+01   -0.183935551700963273E+01
    0.177336091680633835E-01    0.710001144409179688E+02    0.912641720227573927E+01    0.273767376627735448E+01    0.121548843383789062E+01    0.747677055752577857E+01    0.103502702835099445E+02   -0.197034357655059722E+01
    0.171455964382178985E-01    0.709246978759765625E+02    0.910994824107039491E+01    0.277443057327083586E+01    0.116155028343200684E+01    0.743516479146751763E+01    0.958757573967000098E+01   -0.193765312417912705E+01
    0.165270102821522269E-01    0.708553314208984375E+02    0.909695006177081211E+01    0.275833572602152310E+01    0.116607749462127686E+01    0.750123710815870570E+01    0.901542868266504271E+01   -0.187146601688166436E+01
    0.179445150301634077E-01    0.705478973388671875E+02    0.921455132587382764E+01    0.279472149178829143E+01    0.131434345245361328E+01    0.742968525314017025E+01    0.763944791009704982E+01   -0.211986394215645690E+01
    0.175929683921769338E-01    0.704446105957031250E+02    0.902469975105355537E+01    0.272568172800655839E+01    0.100565135478973389E+01    0.743232343554646224E+01    0.102674004493469191E+02   -0.203006362313935940E+01
    0.169059877694864441E-01    0.703814163208007812E+02    0.912399037159681470E+01    0.268957204880652556E+01    0.128541731834411621E+01    0.757695591786757383E+01    0.957501934113286879E+01   -0.163602741301949539E+01
    0.176238573400619436E-01    0.701553878784179688E+02    0.922268694928613719E+01    0.280696917181898176E+01    0.131354928016662598E+01    0.741371394003911455E+01    0.776194817877719956E+01   -0.204682015298061337E+01
