    0.886777814642612228E+01    0.673854572447515210E+01    0.954208970069885254E-01    0.811415537136334919E+01    0.808828587953170519E+01   -0.174230961887766567E+01   -0.192649040222167969E+02
    0.889384940305749971E+01    0.670742598973945015E+01    0.195538848638534546E+00    0.821068988128692645E+01    0.101814750010059054E+02   -0.147280197984221184E+01   -0.175622863769531250E+02
    0.798195497959604605E+01    0.669177314283872171E+01    0.691670328378677368E-01    0.688800050744678138E+01    0.883142118016328048E+01   -0.128845512499354276E+01   -0.173648681640625000E+02
    0.934545262418641443E+01    0.636309193440146714E+01    0.634489953517913818E+00    0.841920041008214959E+01    0.883697023000422988E+01   -0.170342851119556182E+01   -0.172896003723144531E+02
    0.837569445930992096E+01    0.664480948508135860E+01    0.277005195617675781E+00    0.702982523748838783E+01    0.803389482638172225E+01   -0.956583445174881586E+00   -0.169749546051025391E+02
    0.950574409529757958E+01    0.565318094713849462E+01    0.931009471416473389E+00    0.830836792782599254E+01    0.797453691762066796E+01   -0.131547148138885905E+01   -0.167552738189697266E+02
    0.872376823050635686E+01    0.634198176966337446E+01    0.133216187357902527E+00    0.799705663595166083E+01    0.859210237335686600E+01   -0.178903067723573050E+01   -0.167205963134765625E+02
    0.823517565615635050E+01    0.620412617780861986E+01    0.256596207618713379E+00    0.663815030611804247E+01    0.104483538259505195E+02    0.131469782770667010E+00   -0.165662498474121094E+02
    0.937326701214417923E+01    0.621460144452160446E+01    0.707500934600830078E+00    0.844965429389437439E+01    0.934585822309901459E+01   -0.160096230536791850E+01   -0.165352745056152344E+02
    0.938862464650757644E+01    0.618640853909466149E+01    0.477330386638641357E+00    0.861881188713335433E+01    0.907975586287097158E+01   -0.144414791265641096E+01   -0.163645343780517578E+02
    0.818026242133412573E+01    0.608855274589317830E+01    0.188635006546974182E+00    0.642719247330223720E+01    0.780107287138421057E+01   -0.334802369391506538E+00   -0.162417640686035156E+02
    0.961038956913970566E+01    0.634232509228880126E+01    0.133324861526489258E+01    0.823783689938773200E+01    0.859427571541230684E+01   -0.192275596836303397E+01   -0.162295188903808594E+02
    0.837949177257637956E+01    0.644538654043677983E+01    0.546102486550807953E-01    0.770457899497525212E+01    0.101452895638185492E+02   -0.454472192459414392E+00   -0.161616401672363281E+02
    0.899883067087342248E+01    0.615040363011058755E+01    0.347210049629211426E+00    0.814794097907379111E+01    0.961671010616052335E+01   -0.337160632366276358E+00   -0.161451473236083984E+02
    0.902295160726603207E+01    0.578626630097842565E+01    0.412432551383972168E+00    0.823024962598183940E+01    0.938550019388348034E+01   -0.979274151187361941E+00   -0.159969635009765625E+02
    0.944165011982784463E+01    0.565017010492675631E+01    0.582732081413269043E+00    0.857322129435143054E+01    0.889232372876337251E+01   -0.104991506746377961E+01   -0.159539871215820312E+02
    0.857547241253679715E+01    0.647207229177693755E+01    0.280521839857101440E+00    0.754590286458966819E+01    0.900260042006268790E+01   -0.492029443013329626E+00   -0.159437713623046875E+02
    0.867579067733144171E+01    0.578831656779420367E+01    0.138274341821670532E+00    0.788477157987954325E+01    0.812309246686969644E+01    0.228099126174064804E+00   -0.159276695251464844E+02
    0.827334218627569484E+01    0.675544213115411374E+01    0.204472899436950684E+00    0.680973021428548364E+01    0.730127869921065464E+01   -0.173823498558206424E+01   -0.159007968902587891E+02
    0.966425814923964310E+01    0.625117712782668100E+01    0.462716341018676758E+00    0.873117489995977181E+01    0.866227513282467143E+01   -0.111406269138675373E+01   -0.158808050155639648E+02
    0.897976872016880279E+01    0.599588697346712962E+01    0.573713541030883789E+00    0.785685237151227511E+01    0.844914562517260137E+01   -0.879836008096897215E+00   -0.158573818206787109E+02
    0.929888826602003427E+01    0.580638873860888705E+01    0.110418391227722168E+01    0.810553619349021659E+01    0.961922170286891642E+01   -0.177145165533544935E+01   -0.157840518951416016E+02
    0.842209045644822041E+01    0.600349680848830669E+01    0.123771116137504578E+00    0.753297230472153068E+01    0.736357827725041680E+01   -0.187326203045862316E+01   -0.157755413055419922E+02
    0.944708442507366897E+01    0.611080200181694089E+01    0.228300094604492188E+00    0.883909610558499104E+01    0.956321102009416535E+01   -0.151355900267936683E+01   -0.156322555541992188E+02
    0.877424156345330175E+01    0.647207347336409988E+01    0.147151052951812744E+00    0.815243961998913669E+01    0.901847799768382963E+01   -0.128967917431326584E+01   -0.156104784011840820E+02
    0.803990297403771592E+01    0.619673676516298766E+01    0.112387657165527344E+00    0.662666477521294794E+01    0.813930792629672339E+01   -0.448049043302910066E+00   -0.155463933944702148E+02
    0.988500459505802276E+01    0.595069023430467148E+01    0.134632563591003418E+01    0.869332956165819404E+01    0.917837641526802983E+01   -0.193299611779334590E+01   -0.155122356414794922E+02
    0.815283458475510336E+01    0.628664089988839070E+01    0.121927298605442047E+00    0.697975484800081691E+01    0.807197995528056467E+01   -0.208202533633794973E+01   -0.154858264923095703E+02
    0.807648570082352357E+01    0.608776010558864122E+01    0.138849854469299316E+00    0.652426598938401270E+01    0.938428132445880259E+01   -0.168623212970766989E+00   -0.154264965057373047E+02
    0.915735639477656882E+01    0.580119180317916872E+01    0.490388214588165283E+00    0.820948787380508449E+01    0.920673616974038467E+01   -0.407022446974518282E+00   -0.153359060287475586E+02
    0.817849860944743057E+01    0.677129124063586918E+01    0.114425249397754669E+00    0.688647229808601136E+01    0.870419414189963092E+01   -0.216707727413434892E+01   -0.153186550140380859E+02
    0.831449309238221979E+01    0.681306067017375572E+01    0.223998412489891052E+00    0.656817640896559407E+01    0.953169304882434787E+01   -0.147463918576756736E+01   -0.152933769226074219E+02
    0.906013319870206857E+01    0.590228525372944368E+01    0.517201542854309082E+00    0.802941558477080441E+01    0.949522430511462545E+01   -0.671695919495785443E+00   -0.152163877487182617E+02
    0.820042550704218165E+01    0.642064695026597132E+01    0.193575486540794373E+00    0.683016527796371165E+01    0.749943855099571799E+01   -0.263269485138874826E+00   -0.151706914901733398E+02
    0.935950596298995663E+01    0.626585748421011957E+01    0.229029729962348938E+00    0.823082744454625903E+01    0.780306155924832190E+01    0.193319011667821616E+00   -0.151519918441772461E+02
