    0.760121747876917375E+01    0.760988713731093647E+01    0.179562002420425415E+00    0.740682303070919801E+01    0.996343275137288664E+01   -0.104670734265114085E+00   -0.212007560729980469E+02
    0.774242374300956726E+01    0.460156649351119995E+01    0.784804105758666992E+00    0.701402707304897088E+01    0.857954549789428711E+01   -0.778125728653815685E-01   -0.197249011993408203E+02
    0.861778339743614197E+01    0.709785372018814087E+01    0.828635394573211670E+00    0.672843683931511904E+01    0.720832628011703491E+01    0.307857375813771483E-01   -0.185438747406005859E+02
    0.916101235146212645E+01    0.473826256947555002E+01    0.350683903694152832E+01    0.808667709235726484E+01    0.100808153130331632E+02   -0.153174246453200191E+01   -0.184185924530029297E+02
    0.819407739223894360E+01    0.668100457790304691E+01    0.506230115890502930E+00    0.779730232489692998E+01    0.997302563782433538E+01   -0.956076267329244445E-01   -0.178021125793457031E+02
    0.832469298331870000E+01    0.555732738037148355E+01    0.548408269882202148E+00    0.744743169216993817E+01    0.982745859951181799E+01   -0.451945007775114149E-01   -0.177964248657226562E+02
    0.767194263745892258E+01    0.358872915802466075E+01    0.435368329286575317E+00    0.731395632123621731E+01    0.801966171424094298E+01   -0.370083980370762733E+00   -0.177494010925292969E+02
    0.899338526011800177E+01    0.330813481116786345E+01    0.192702710628509521E+01    0.899986931697118919E+01    0.917644967806978507E+01   -0.132554719913544972E+01   -0.176164512634277344E+02
    0.749926397204399109E+01    0.252243697643280029E+01    0.268130391836166382E+00    0.826675602376558061E+01    0.999354523420333862E+01   -0.776080051998056852E+00   -0.175861587524414062E+02
    0.745980303557245250E+01    0.478404663993483936E+01    0.488001972436904907E+00    0.667124210596338330E+01    0.802410293990283918E+01    0.486234718622107209E-01   -0.171237106323242188E+02
    0.733579627339934692E+01    0.443120743485113611E+01    0.420528322458267212E+00    0.685758797811900678E+01    0.845091426099706133E+01   -0.132739775522114112E+01   -0.170137634277343750E+02
    0.897614404328474080E+01    0.749877728675702659E+01    0.214616596698760986E+00    0.808542914284034886E+01    0.701392123904515152E+01   -0.158731725647613642E+01   -0.168512954711914062E+02
    0.887787742076402608E+01    0.724940978801039293E+01    0.893313944339752197E+00    0.772939370465123243E+01    0.102067433489986108E+02   -0.867159371600980666E+00   -0.167453460693359375E+02
    0.866372048854827881E+01    0.227770864963531494E+01    0.185097768902778625E+00    0.887516444000489635E+01    0.793439450860023499E+01    0.172320206779616569E+00   -0.167427215576171875E+02
    0.850956428587215363E+01    0.192180634923342253E+01    0.183466792106628418E+00    0.931194420651111976E+01    0.844694414553972095E+01   -0.218289337106700554E+01   -0.167362136840820312E+02
    0.819025573615450142E+01    0.310921880912918303E+01    0.142382431030273438E+01    0.761832314251491827E+01    0.818462543995840974E+01   -0.930805639621631542E+00   -0.167221546173095703E+02
    0.763336169903490536E+01    0.985678172544888431E+00    0.357604801654815674E+00    0.905751296379513171E+01    0.820129207862454912E+01   -0.177152949671768489E+01   -0.165443611145019531E+02
    0.727853574512225787E+01    0.253727329409999403E+01    0.533302307128906250E+00    0.739965749707352227E+01    0.971917952923739570E+01   -0.204277661535067656E+01   -0.165230407714843750E+02
    0.753858944198941749E+01    0.619313379976127454E+01    0.319921076297760010E+00    0.673656961307201740E+01    0.955619832192157403E+01   -0.251301836737911621E-01   -0.164665889739990234E+02
    0.800028056521598074E+01    0.468102979569169975E+01    0.725812196731567383E+00    0.670602863407573135E+01    0.801596217434856584E+01    0.213038457225542821E-01   -0.164372386932373047E+02
    0.769448820114081489E+01    0.191335492234643567E+01    0.154256033897399902E+01    0.767558561455316912E+01    0.953043397983703322E+01   -0.557605515120735751E+00   -0.162138690948486328E+02
    0.760072651571031699E+01    0.803310104994514607E+00    0.809386909008026123E+00    0.928932954431832236E+01    0.102197852172092638E+02   -0.178934332056484235E+01   -0.160588073730468750E+02
    0.809807248464389495E+01    0.714538091547752519E+01    0.261714667081832886E+00    0.710366445573602334E+01    0.776303176493851588E+01   -0.187392270245686499E+01   -0.160523757934570312E+02
    0.799874595319153237E+01    0.595933451134110559E+01    0.330104768276214600E+00    0.711958253335570834E+01    0.102003789382350405E+02    0.179874799146106046E+00   -0.159767322540283203E+02
    0.738405188918113708E+01    0.138955414295196533E+01    0.837859988212585449E+00    0.871641057479011039E+01    0.973371055722236633E+01   -0.218585688080842111E+00   -0.159288854598999023E+02
    0.885905268788337708E+01    0.760144472122192383E+01    0.115280413627624512E+01    0.763125596090824754E+01    0.737514334917068481E+01   -0.137898383623944198E+01   -0.157893905639648438E+02
    0.789476468218152139E+01    0.360520175148531630E+01    0.443451523780822754E+00    0.773995743192140839E+01    0.975752645921124540E+01    0.712988352973775719E-02   -0.157611742019653320E+02
    0.928897079184738139E+01    0.610520472296720573E+01    0.118099403381347656E+01    0.860580284697879883E+01    0.841040380303592983E+01   -0.270103449967620479E+00   -0.156739940643310547E+02
    0.836475890679939127E+01    0.199557813917204530E+01    0.125685751438140869E+01    0.847210374097570984E+01    0.732617843479647046E+01   -0.514403848784428686E+00   -0.155436687469482422E+02
    0.774822672330787121E+01    0.368813072467786451E+01    0.382248133420944214E+00    0.792740626036780238E+01    0.932132220677370071E+01   -0.216434328539020893E+00   -0.155203075408935547E+02
    0.730454318632152511E+01    0.478601460518123201E+01    0.968590825796127319E-01    0.705144412946687726E+01    0.957770629062785517E+01   -0.418292015984174759E+00   -0.155052223205566406E+02
    0.871975361375166713E+01    0.741023510817411957E+01    0.639526605606079102E+00    0.783379397149602230E+01    0.970986462467325495E+01   -0.986110306057055297E-01   -0.154676437377929688E+02
    0.910706179733183951E+01    0.508749300446471509E+01    0.116665315628051758E+01    0.877710245310354154E+01    0.921235941541156222E+01   -0.442051511329332847E+00   -0.154616012573242188E+02
    0.780125361600118783E+01    0.773532173425715719E+01    0.498717762529850006E-01    0.728907764940406810E+01    0.889270394864744063E+01    0.610204470624848838E-01   -0.154420185089111328E+02
    0.834876902024350898E+01    0.652286374283971160E+01    0.994073003530502319E-01    0.845679707355015076E+01    0.846338075678837498E+01   -0.112271869373361088E+01   -0.154386682510375977E+02
    0.902150599403941200E+01    0.390401562715818296E+01    0.146895599365234375E+01    0.893809862233729113E+01    0.975969601688942490E+01   -0.172630154511111567E+01   -0.154224872589111328E+02
    0.853613829612731934E+01    0.901335775852203369E+00    0.269268536567687988E+01    0.921471791786163941E+01    0.780514129996299744E+01    0.204101608965048698E+00   -0.154009704589843750E+02
    0.946049800184170309E+01    0.640636399003663559E+01    0.165072488784790039E+01    0.850121544321040723E+01    0.860337727380366424E+01    0.126142053213579075E+00   -0.154006023406982422E+02
    0.857518120849434773E+01    0.291741211560464375E+01    0.180771279335021973E+01    0.834831992017093150E+01    0.100240761257869853E+02   -0.129091307795670418E+01   -0.153693275451660156E+02
    0.718012011129748373E+01    0.602179680242498794E+00    0.638149559497833252E+00    0.903920805860418852E+01    0.869054862646074078E+01   -0.200860406404310599E+01   -0.153575439453125000E+02
    0.812250342771391232E+01    0.557303589567275548E+01    0.599274933338165283E+00    0.661587733921284382E+01    0.927731669989224628E+01   -0.688477790000134204E+00   -0.153529415130615234E+02
    0.861130091374755402E+01    0.279811003715114870E+01    0.103551391512155533E-01    0.845577332926568204E+01    0.755653772502287424E+01   -0.382303379463604598E+00   -0.153209018707275391E+02
    0.921459725351967052E+01    0.388578992705224113E+01    0.245354366302490234E+01    0.806544258915029388E+01    0.714128109561031099E+01   -0.155381570424533089E+01   -0.153176479339599609E+02
    0.755346292717193890E+01    0.486621250395615590E+01    0.192215934395790100E+00    0.764996571998176034E+01    0.986632140929670776E+01   -0.125543266638609397E+01   -0.153156681060791016E+02
    0.932617003440681813E+01    0.750256930155224655E+01    0.525927126407623291E+00    0.857321555321671447E+01    0.811810123021675523E+01   -0.140207596263484180E+01   -0.153138551712036133E+02
    0.780187687703124677E+01    0.462989695903963039E+01    0.302348169498145580E-02    0.802765092297177674E+01    0.973851107451364761E+01    0.578635409765313469E-01   -0.152616891860961914E+02
    0.717122849810386676E+01    0.271356721986243699E+01    0.428498387336730957E+00    0.721790829212132934E+01    0.824372752982776369E+01   -0.183807443162256945E+00   -0.152455558776855469E+02
