    0.863737329236793627E+01    0.713516224890194639E+01    0.606868267059326172E+00    0.807528348519161199E+01    0.837629557657684565E+01   -0.163398090335894164E+01   -0.224234771728515625E+02
    0.909470307979127313E+01    0.103785454382437674E+02    0.444195345044136047E-01    0.797915365622172512E+01    0.717854547793207765E+01   -0.927885827905843286E-01   -0.210841808319091797E+02
    0.881823110166142854E+01    0.115889535703983082E+02    0.734543800354003906E-01    0.811486820866136327E+01    0.880097341477368644E+01   -0.196423371307367756E+00   -0.209304370880126953E+02
    0.850573901575642388E+01    0.985868803342788169E+01    0.119043655693531036E+00    0.816637128293541537E+01    0.913484793130978012E+01   -0.446093292990987100E+00   -0.202078914642333984E+02
    0.910899091959841201E+01    0.117093742384892714E+02    0.133183911442756653E+00    0.782582854925542470E+01    0.751795413956218095E+01    0.148769023302076420E+00   -0.199396858215332031E+02
    0.829157354098163957E+01    0.119372599497179053E+02    0.858840346336364746E-01    0.722479368991919735E+01    0.101590978981992439E+02   -0.172283261608991767E+01   -0.198821907043457031E+02
    0.939786765139890434E+01    0.832241234712626010E+01    0.185773718357086182E+01    0.815792803175562753E+01    0.923936345574934137E+01   -0.138172622618430951E+01   -0.197266082763671875E+02
    0.936365824860087770E+01    0.811812740390152676E+01    0.168435263633728027E+01    0.801618271749213207E+01    0.925337528554307198E+01   -0.117693031602397657E+01   -0.197234230041503906E+02
    0.879222500441711041E+01    0.102041885520539672E+02    0.969944894313812256E-01    0.818567595954391436E+01    0.769494656919133657E+01   -0.122922649805133144E+01   -0.196092357635498047E+02
    0.891686148958522118E+01    0.118006851564270878E+02    0.152979552745819092E+00    0.793154427499029246E+01    0.841530110844772494E+01   -0.976254672973774440E+00   -0.192480945587158203E+02
    0.921903071348742209E+01    0.102711333264225964E+02    0.688287854194641113E+00    0.732916415950494216E+01    0.936694985401005553E+01   -0.203561818253718751E+01   -0.191040649414062500E+02
    0.782842231792250054E+01    0.997688769474431680E+01    0.476842708885669708E-01    0.733590837552954600E+01    0.941264078463191822E+01   -0.640122519085881914E+00   -0.189416084289550781E+02
    0.831476560235156370E+01    0.994353420649623665E+01    0.340363204479217529E+00    0.731197118569542326E+01    0.962323245194645516E+01   -0.133735037048434968E+01   -0.189160137176513672E+02
    0.909388825297355652E+01    0.924579083919525146E+01    0.845215022563934326E+00    0.744663064374982753E+01    0.745479178428649902E+01   -0.643813158701368238E+00   -0.186890602111816406E+02
    0.977119277903564409E+01    0.866867811554689105E+01    0.257257056236267090E+01    0.823858823140855989E+01    0.966536104355708758E+01   -0.187644373774809980E+01   -0.186685066223144531E+02
    0.846424173787126932E+01    0.108155635882508729E+02    0.253539979457855225E+00    0.685812094900734781E+01    0.821563804406041598E+01    0.182051369534989238E+00   -0.186181087493896484E+02
    0.896013295882234750E+01    0.110204093083932388E+02    0.541190564632415771E+00    0.763165018086688196E+01    0.855962297994699028E+01   -0.177329808655225030E+01   -0.185546836853027344E+02
    0.830157634184793380E+01    0.109986656161453098E+02    0.290626734495162964E+00    0.638576221253926235E+01    0.837028831023035202E+01   -0.786027976124060057E+00   -0.184701118469238281E+02
    0.878825797285151644E+01    0.917672502449590510E+01    0.584266543388366699E+00    0.723403281936975251E+01    0.916900504525088067E+01   -0.126542667763001493E+00   -0.183908100128173828E+02
    0.826278097838843983E+01    0.927683843771936800E+01    0.386060774326324463E+00    0.662548646828885524E+01    0.961075792315790167E+01   -0.527579415072376490E+00   -0.183778057098388672E+02
    0.847316589927564756E+01    0.905485065032394232E+01    0.279470086097717285E+00    0.726592852224190011E+01    0.104499268354880304E+02    0.190744707254255630E+00   -0.182605648040771484E+02
    0.865672029228209183E+01    0.925448405944261943E+01    0.625261545181274414E+00    0.745697231527041637E+01    0.970396206073272438E+01   -0.159524204673100023E+01   -0.182075576782226562E+02
    0.812443063799699239E+01    0.936111353461486217E+01    0.297692358493804932E+00    0.692390474502547004E+01    0.941053155104347638E+01   -0.157790615610702512E+01   -0.181907806396484375E+02
    0.820574122485481183E+01    0.954310276936154800E+01    0.315287262201309204E+00    0.613842828626676251E+01    0.854361831921813675E+01   -0.314977450913622725E-01   -0.181875305175781250E+02
    0.924560740375364176E+01    0.918493058115801908E+01    0.155915832519531250E+01    0.783061530480029599E+01    0.104384094087725998E+02   -0.130282555564644431E+01   -0.181799545288085938E+02
    0.903988297583790334E+01    0.849579963891925161E+01    0.686497926712036133E+00    0.811746956137877618E+01    0.102654142891820879E+02   -0.154647666323765898E+01   -0.180679855346679688E+02
    0.793709916425267625E+01    0.100246298247300576E+02    0.286078639328479767E-01    0.677745364163992026E+01    0.932685068881146151E+01   -0.355484120216768229E+00   -0.179670543670654297E+02
    0.959346163347700909E+01    0.825465756516760152E+01    0.236905002593994141E+01    0.774472301207312963E+01    0.103953333390945630E+02   -0.213002999344503596E+01   -0.179591369628906250E+02
    0.882244613775924336E+01    0.102270429916647245E+02    0.309624463319778442E+00    0.763983757955724929E+01    0.922517554204922874E+01   -0.173688216691209329E+01   -0.179376296997070312E+02
    0.936449759392094983E+01    0.907755878461761689E+01    0.496819078922271729E+00    0.833395932064359002E+01    0.973616755906753895E+01    0.160023693035713510E+00   -0.179039344787597656E+02
    0.876787857744626642E+01    0.111488765944690709E+02    0.175589054822921753E+00    0.753808267608284588E+01    0.104425954887153605E+02   -0.201386958206272126E+01   -0.179023456573486328E+02
    0.878960376904410978E+01    0.879652041213105917E+01    0.294900357723236084E+00    0.779123337212688671E+01    0.759803846990915144E+01   -0.283704105917682137E+00   -0.178837528228759766E+02
    0.909127283517673490E+01    0.979090636572444417E+01    0.150648787617683411E+00    0.811248834558061560E+01    0.734933036761195702E+01   -0.113814963784186207E+01   -0.178309459686279297E+02
    0.848314608240237078E+01    0.115197548891377632E+02    0.234471023082733154E+00    0.664478622401630581E+01    0.819374117283961567E+01   -0.129121643920009443E+01   -0.178071022033691406E+02
    0.825333370995033277E+01    0.952548334037019373E+01    0.214862555265426636E+00    0.685660381490362880E+01    0.101301501680893526E+02   -0.142672696962642842E+00   -0.177809638977050781E+02
    0.940403968400271850E+01    0.110959524835438383E+02    0.808646440505981445E+00    0.776098292435168613E+01    0.709523763254629980E+01   -0.135154297163947024E+01   -0.177595634460449219E+02
    0.805963763754566642E+01    0.908660869890936951E+01    0.343698747456073761E-01    0.746063013331508973E+01    0.101028641691516050E+02   -0.969798168917175518E+00   -0.177480010986328125E+02
    0.944565016242215627E+01    0.102129536056416761E+02    0.100057578086853027E+01    0.836215866264959118E+01    0.860228480787243477E+01   -0.125653035722878403E+01   -0.177434692382812500E+02
    0.873348081737139559E+01    0.114633146938641044E+02    0.598529241979122162E-01    0.796756640963755380E+01    0.940077415093550073E+01   -0.202545397834910323E+00   -0.177422752380371094E+02
    0.887445755111370538E+01    0.856632975648553519E+01    0.952897310256958008E+00    0.764153322916168154E+01    0.728956226074137437E+01   -0.115344446110661836E+01   -0.177200202941894531E+02
    0.871282128585387738E+01    0.955752341786377713E+01    0.494758784770965576E+00    0.656307477988304822E+01    0.884582391606724450E+01   -0.190381557431842574E+01   -0.176684226989746094E+02
    0.846686309454490704E+01    0.102739265269747229E+02    0.231566548347473145E+00    0.777620049797320512E+01    0.959885284830071228E+01   -0.177981507680201578E+01   -0.175824584960937500E+02
