    0.915982607509166691E+01    0.337660942081019133E+01    0.422405809164047241E+00    0.883300601485940362E+01    0.861499902709071641E+01    0.216928901816352493E+00   -0.206861267089843750E+02
    0.824978782242299857E+01    0.436153887704553256E+01    0.441811352968215942E+00    0.740378237931012428E+01    0.794381742022461435E+01   -0.210783957374314479E+01   -0.204943408966064453E+02
    0.872926671357024375E+01    0.378130171129479287E+01    0.102321386337280273E+01    0.796495874106437984E+01    0.897958085067738132E+01   -0.110994763946096486E+01   -0.200258827209472656E+02
    0.943516658589667223E+01    0.458730384541477587E+01    0.546758055686950684E+00    0.882670460845107918E+01    0.866725148616804297E+01   -0.551144293588638812E+00   -0.192844657897949219E+02
    0.964748571531213095E+01    0.406505434602203675E+01    0.138629484176635742E+01    0.880403874087146754E+01    0.865126464471031120E+01   -0.755796658965478763E+00   -0.191410217285156250E+02
    0.826882569239482734E+01    0.429892806553676543E+01    0.447622895240783691E+00    0.760868391123039256E+01    0.987161547705964182E+01   -0.156050762591368120E+01   -0.189038753509521484E+02
    0.962816719133420840E+01    0.392272556989541998E+01    0.981616973876953125E+00    0.858988258221227419E+01    0.799047857747981372E+01   -0.117248654284693998E+00   -0.185405521392822266E+02
    0.776672780236957294E+01    0.369103993562096644E+01    0.305442422628402710E+00    0.650341927503559525E+01    0.104942079575150853E+02   -0.177437510143314436E+01   -0.182060356140136719E+02
    0.808666871880924631E+01    0.408800120930908939E+01    0.425588846206665039E+00    0.743185383550417100E+01    0.885737352898660291E+01   -0.105965192395140284E+01   -0.178351516723632812E+02
    0.807780248598234429E+01    0.370811793611914586E+01    0.488918244838714600E+00    0.727535927749596301E+01    0.745852214557167770E+01    0.102666264490288928E+00   -0.178304100036621094E+02
    0.795551353071903211E+01    0.437423951677652756E+01    0.364052981138229370E+00    0.674943907362468387E+01    0.884494224176075328E+01   -0.140151060006259520E+01   -0.177814941406250000E+02
    0.880821720183492118E+01    0.410920524953903055E+01    0.584962725639343262E+00    0.831933507568155406E+01    0.102971445635007655E+02   -0.961462246547990063E+00   -0.176979026794433594E+02
    0.907112149979494831E+01    0.403146276143644666E+01    0.481098771095275879E+00    0.875895949435677323E+01    0.937550964553930299E+01   -0.420222728010217983E+00   -0.176563243865966797E+02
    0.784022271367893087E+01    0.439573301901078306E+01    0.300365447998046875E+00    0.654989808184353350E+01    0.967114007236259710E+01   -0.902480289496763399E+00   -0.175048103332519531E+02
    0.791324255490480155E+01    0.425917774717122821E+01    0.380916327238082886E+00    0.653224375367726573E+01    0.851296317385819279E+01   -0.399035826793774362E-01   -0.174897346496582031E+02
    0.893067509938157755E+01    0.411603925743858223E+01    0.747713208198547363E+00    0.839572543911873659E+01    0.954410003117184225E+01   -0.317944835956527561E+00   -0.174540061950683594E+02
    0.929565847876178530E+01    0.367081417471193738E+01    0.231874966621398926E+01    0.810775339955956476E+01    0.845900418835833712E+01   -0.846903119860610731E+00   -0.172956943511962891E+02
    0.923870676570787097E+01    0.452820127819420115E+01    0.588198065757751465E+00    0.875642615048113271E+01    0.989230219099874120E+01   -0.275386303480163797E+00   -0.172891349792480469E+02
    0.887637638074798829E+01    0.357969295951769073E+01    0.132242238521575928E+01    0.792503955058043719E+01    0.791925622697885068E+01   -0.198449196792184868E+00   -0.172648582458496094E+02
    0.838842251386613746E+01    0.356891063324757729E+01    0.743994534015655518E+00    0.773541356725790052E+01    0.883953180733277044E+01   -0.357005074892517982E-01   -0.172242527008056641E+02
    0.880334933689801780E+01    0.424278872038720323E+01    0.101028549671173096E+01    0.784454748411832803E+01    0.964348158560457591E+01   -0.722002584767760247E-01   -0.172101478576660156E+02
    0.782453851573453285E+01    0.362679951152201463E+01    0.367478370666503906E+00    0.708843282301133648E+01    0.852737491330723607E+01   -0.100694943322741537E+00   -0.171690082550048828E+02
    0.826198872689224473E+01    0.419501162987220866E+01    0.389765352010726929E+00    0.773154100370682684E+01    0.940677416155910784E+01   -0.897140310017376041E+00   -0.170371990203857422E+02
    0.786048163846529757E+01    0.456952448057835436E+01    0.235983014106750488E+00    0.638508078766070852E+01    0.874569660524655035E+01    0.101879965994061461E+00   -0.169670066833496094E+02
    0.814501226328021666E+01    0.424560249312294857E+01    0.414590775966644287E+00    0.737118498441029413E+01    0.734223531098393334E+01   -0.117639486410453031E+01   -0.169516944885253906E+02
    0.992921198926412174E+01    0.437907798047109775E+01    0.171571707725524902E+01    0.897239869901295606E+01    0.884636520235720880E+01   -0.182235850144126932E+01   -0.169354515075683594E+02
    0.866359820689210736E+01    0.410481521142494454E+01    0.991062223911285400E+00    0.768766625204495124E+01    0.839096834955767967E+01   -0.359547070435557448E+00   -0.167761001586914062E+02
    0.908486053356924117E+01    0.390088572380093490E+01    0.635255157947540283E+00    0.867036622272298985E+01    0.101096838034910910E+02   -0.765045935328357629E+00   -0.167735137939453125E+02
    0.903173574323613337E+01    0.445367873103463729E+01    0.123265504837036133E+01    0.802664607804077512E+01    0.885103555376991125E+01   -0.355290091930494656E+00   -0.167529716491699219E+02
    0.897609825187988264E+01    0.436696295136083812E+01    0.973169684410095215E+00    0.813132467690055272E+01    0.960542045520707255E+01   -0.765310650343167254E-01   -0.167301445007324219E+02
    0.786367384138931413E+01    0.376212641279448512E+01    0.383539378643035889E+00    0.652291036111902045E+01    0.962570848086957298E+01   -0.181955554812357923E+01   -0.167098407745361328E+02
    0.853452258573468825E+01    0.439762836357517894E+01    0.486391901969909668E+00    0.779631512117736047E+01    0.758755811959239956E+01   -0.324223365016417908E+00   -0.167014007568359375E+02
