#       id              ff           errff              cov
#
       350    1.008777e+00    9.169765e-02        4.272057
       351    2.131659e+00    3.325816e-01        9.612870
       352    1.810450e+01    2.100506e-01        2.802653
       353   -3.462315e-01    4.354144e-01        0.604264
       354    3.372853e-01    1.456045e-01        1.272286
       355    6.364177e-01    1.515192e-01        4.784169
       356    6.016334e-02    7.051261e-02        0.349254
       357    3.681481e-01    1.321166e-01        0.642339
       358   -1.671476e-01    1.237010e-01        0.670375
       359    1.398568e+00    1.387742e-01        2.331100
       360    1.086072e-01    9.462807e-02        0.698701
       361   -3.929208e-01    9.097818e-02        4.994379
       362   -4.818566e-01    1.772831e-01        1.016429
       363    5.934935e-01    1.010176e-01       11.182261
       364    1.863373e+00    9.771053e-02        5.313169
       365    6.549617e-03    2.398757e-01        0.596712
       366    3.386046e-01    1.233102e-01        7.770998
       367    2.119202e-01    7.607675e-02        1.540371
       368   -4.593128e-01    3.695127e-01        0.839020
       369    2.068317e+01    4.260066e-01        1.317206
       370    7.662722e+00    1.515899e-01        1.671421
       371   -1.183180e-01    1.906825e-01        0.741272
       372    3.766895e-01    1.203560e-01        0.806661
       373    4.000775e-01    1.671439e-01        2.838552
       374   -1.983898e-01    7.244375e-02        0.348361
       375    1.467354e-01    7.182217e-02        0.336635
       376    1.748053e-02    8.118551e-02        0.529873
       377    2.169120e-01    1.039791e-01       12.518607
       378   -8.660255e-02    8.532522e-02        0.823733
       379    5.924578e-01    2.623253e-01        0.725121
       380    8.711564e-01    1.123736e-01        7.377367
       381   -3.654106e-01    1.576996e-01        0.353100
       382   -4.305052e-02    1.038074e-01       19.607412
       383    1.413214e-01    7.256123e-02        2.150814
       384    2.944133e-01    1.182091e-01        0.744228
       385    3.529922e-01    9.852062e-02        0.644577
       386    2.897628e-02    1.140250e-01        1.238230
       387   -8.600832e-01    1.826449e-01        0.973531
       388    2.049788e-01    9.142613e-02        0.606966
       389    2.829805e-01    4.009323e-01        0.424215
       390    2.086654e-01    9.147503e-02        0.465074
       391   -5.611179e-02    1.052317e-01        2.401747
       392   -3.205867e-01    7.605910e-02        0.391974
       393    5.526507e-01    3.314866e-01        0.574578
       394    3.786615e-01    1.688612e-01        0.420866
       395    3.583632e+00    1.490936e-01        4.674265
       396    4.348680e-01    8.143141e-02        0.814517
       397    1.166472e-01    1.235485e-01        8.094830
       398   -5.504985e-01    1.987381e-01        0.868817
       399    1.378322e-02    8.307948e-02        0.660722
       400   -4.311332e+00    2.378438e-01        0.822445
       401    4.181923e-01    8.177251e-02        0.566595
       402    2.667030e-01    1.436222e-01        0.352921
       403    1.961782e-01    8.191794e-02        1.078034
       404    1.533339e-01    9.683248e-02        4.674834
       405    6.210137e-02    8.268039e-02        3.452255
       406    2.508166e-01    1.490747e-01        2.283433
       407    3.155597e-01    2.373477e-01        1.132168
       408    5.022546e-01    9.346504e-02        0.937812
       409    3.526329e-01    1.069541e-01        0.782735
