#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original
117 0.004381 0.002406 0.001098 0.002137 0.003099 0.001915 0.007647 0.001775 0.006591 0.002597 0.0112 0.002543 0.008935 0.002197 0.02286 0.02941 0.2213 0.1184 0.2318 0.1043 5.42805 1.0 21822.0
118 -0.0002017 0.0002168 -0.0003923 0.0001953 0.0002384 0.0001763 0.000491 0.0001542 0.0006356 0.000227 0.001014 0.0002195 0.0007782 0.0001898 0.04697 0.03246 -0.03648 0.1957 0.01473 0.1571 5.435001 1.0 21217.0
119 0.001646 0.005139 0.004521 0.004583 0.01085 0.004021 0.0191 0.003252 0.02129 0.004777 0.01504 0.004632 0.01161 0.003982 -0.02218 0.03021 0.08116 0.8815 -0.1408 0.3683 5.54 1.0 22706.0
120 -0.001187 0.002354 -0.0006294 0.002175 0.009271 0.002001 0.02259 0.00181 0.02292 0.002644 0.02221 0.002584 0.02289 0.002959 0.1042 0.034 0.04376 0.1113 -0.01846 0.09804 5.64665 1.0 418.0
121 0.0138 0.01101 0.007949 0.01002 0.01968 0.008876 0.03665 0.007881 0.04738 0.01153 0.03465 0.01119 0.03136 0.009647 0.01584 0.01036 -0.007538 0.1711 -0.06659 0.1377 5.665 1.0 21685.0
122 0.0003909 0.001945 -9.088e-05 0.001761 0.001701 0.001616 0.00603 0.001457 0.004383 0.002131 0.007047 0.002103 0.005307 0.001802 -0.01781 0.02755 0.1605 0.113 0.2313 0.1032 5.6665 1.0 20615.0
123 0.005693 0.005724 0.00312 0.005405 0.01056 0.004918 0.03737 0.004506 0.04083 0.006582 0.04627 0.006362 0.03662 0.00556 0.1913 0.04731 0.512 0.2976 0.3934 0.1811 5.6667 1.0 22904.0
124 0.002784 0.006087 0.003929 0.005698 0.003673 0.005149 0.008124 0.004763 0.01648 0.006911 0.01542 0.006718 0.01531 0.00586 0.02524 0.03144 0.4251 0.1412 0.4348 0.1125 5.669149 1.0 22823.0
125 0.0003132 0.0015 -7.897e-05 0.001408 0.004214 0.001339 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.2331 0.02564 5.53 1.127 6.454 0.9096 5.6805 1.0 20072.0
126 0.001216 0.002903 -0.0009988 0.002647 0.005247 0.002307 0.01186 0.002081 0.01322 0.00305 0.01061 0.00297 0.0167 0.004062 -0.008119 0.03331 -0.1113 0.1053 -0.0556 0.08868 5.763899 1.0 2310.0
127 -0.002319 0.002721 0.0007011 0.002542 7.016e-05 0.002232 0.003423 0.002021 0.0118 0.003003 0.006134 0.002852 0.007878 0.002465 0.03261 0.03088 0.2202 0.2012 0.2392 0.1306 5.7666 1.0 21727.0
128 0.008128 0.01266 0.01519 0.01193 0.04672 0.01083 0.09766 0.01531 0.1378 0.02582 0.104 0.02097 0.1096 0.09202 0.05187 0.03476 0.3214 0.2546 -0.1414 0.2348 5.782999 1.0 108.0
129 0.001709 0.01005 0.001084 0.009303 0.01746 0.008665 0.04272 0.01534 0.06185 0.03538 0.03983 0.02128 0.06221 0.01893 -0.0111 0.03351 -0.1787 0.1009 -0.1211 0.08982 5.955502 1.0 20154.0
130 -0.002152 0.001891 0.0005896 0.001767 0.001855 0.001627 0.006268 0.0015 0.008068 0.002208 0.00931 0.002129 0.006044 0.001845 0.01978 0.02998 -0.0675 0.1982 -0.09618 0.1529 5.984151 1.0 22776.0
131 0.0119 0.01139 0.006001 0.01054 0.04939 0.009869 0.1326 0.01738 0.2417 0.03816 0.1798 0.02365 0.1694 0.1744 -0.03182 0.03869 -0.004534 0.1318 -0.006625 0.1193 6.02095 1.0 10.0
132 -0.003057 0.00774 -0.0004604 0.007289 0.005756 0.006646 0.02155 0.006309 0.02071 0.009123 0.01884 0.008811 0.0208 0.0077 -0.06139 0.03592 0.05609 0.2267 0.08271 0.1727 6.15425 1.0 23160.0
133 9.72e-06 0.007885 -0.001629 0.007449 0.0152 0.006916 0.0592 0.01376 0.06165 0.03395 0.1101 0.01921 0.09578 0.5169 0.01712 0.03457 -0.05191 0.1032 0.0781 0.19 6.196 1.0 14.0
134 0.001001 0.01038 -0.006718 0.009574 0.005046 0.008479 0.03217 0.007668 0.02602 0.01106 0.02564 0.01079 0.03042 0.009356 -0.04463 0.04168 0.01885 0.1405 0.003533 0.1089 6.356701 1.0 21976.0
135 -0.03861 0.04363 -0.05588 0.04096 0.002529 0.03723 0.5639 0.06821 0.4853 0.1902 0.3532 0.09405 0.3301 0.09205 -0.07983 0.04722 -0.06286 0.2766 -0.04071 0.2403 6.363 1.0 20077.0
136 0.002853 0.00406 -5.422e-06 0.00366 0.0007655 0.003297 0.01131 0.003013 0.00594 0.004349 0.0124 0.004202 0.01495 0.003664 0.03693 0.03469 -0.06361 0.1205 -0.03909 0.104 6.3695 1.0 21658.0
137 -0.001271 0.001902 -0.0003949 0.001786 0.0004779 0.001658 0.05356 0.002425 0.001729 0.003622 0.00134 0.003166 0.003564 0.002883 -0.001332 0.02811 -0.1419 0.6111 0.001008 0.5212 6.4 1.0 23261.0
138 -0.0001096 0.0003634 0.0001681 0.0003389 -0.0002847 0.0003137 0.02891 0.0005559 0.002535 0.0008452 0.001769 0.0006509 -0.0003731 0.0005924 0.0005443 0.008138 0.2616 0.847 0.4917 0.7589 6.430051 1.0 23262.0
139 0.004971 0.01798 0.00135 0.01754 0.007537 0.01674 0.5116 0.04356 0.07797 0.05288 0.2688 0.0527 0.1303 0.05206 -0.04697 0.03345 -0.1074 0.2306 -0.05509 0.2038 6.44005 1.0 20126.0
140 -0.00542 0.04059 -0.002487 0.03842 -0.05072 0.03458 1.628 0.1618 1.933 0.2009 0.0 -99.0 0.07299 0.1713 0.02489 0.03008 -0.3415 1.215 -0.4702 1.127 6.51 1.0 21099.0
141 -0.006706 0.009561 0.01416 0.009203 -0.003328 0.008167 0.5263 0.0314 0.108 0.03522 0.1544 0.03757 -0.02916 0.03917 -0.0134 0.02064 -0.1168 0.1752 -0.02769 0.1492 6.519 1.0 21623.0
142 0.001275 0.01544 0.03701 0.01431 0.01302 0.01296 0.1466 0.02488 0.1907 0.05847 0.1707 0.03399 0.2147 0.06194 0.007729 0.04616 -0.1093 0.1455 -0.07177 0.1297 6.64005 1.0 142.0
143 0.0002208 0.001126 -0.0002589 0.001055 0.001319 0.0009673 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.01991 0.03142 -0.08283 0.7139 0.2293 0.6054 6.67915 1.0 21409.0
144 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 -0.05893 0.024 6.143 0.7208 4.459 0.2436 6.68 1.0 23244.0
145 0.0004729 0.001136 0.0004884 0.001059 0.00158 0.0009519 0.7112 0.003714 0.2036 0.004129 0.03781 0.00311 0.009656 0.002589 0.03089 0.02661 -0.2873 1.16 -0.1758 1.126 6.688299 1.0 21361.0
146 -0.00257 0.008762 -0.003363 0.008296 -0.005032 0.007482 0.03953 0.007048 0.03323 0.01029 0.04567 0.009918 0.02576 0.008614 -0.08099 0.04294 0.2648 0.2197 0.1085 0.1674 6.733 1.0 23119.0
147 0.00413 0.004059 0.001208 0.003749 0.0008013 0.003403 0.0103 0.002998 0.01217 0.004423 0.01061 0.00426 0.01169 0.003684 -0.0538 0.03939 0.01742 0.1357 0.08971 0.1153 6.775 1.0 22183.0
148 -0.02953 0.03545 -0.03342 0.03202 -0.03652 0.02925 0.3686 0.06765 0.0 -99.0 0.0 -99.0 0.3965 0.08725 -0.02514 0.08135 -0.1382 0.1333 -0.118 0.1205 6.825151 1.0 20296.0
149 -9.797e-05 0.01467 -0.01195 0.01316 -0.02064 0.01187 0.1148 0.02528 0.0 -99.0 0.02399 0.03905 0.03999 0.03161 -0.03165 0.05802 -0.1305 0.1344 -0.1071 0.1203 6.83 1.0 20272.0
150 0.001614 0.002464 0.001046 0.002342 -0.0006336 0.0021 0.006839 0.001997 0.007132 0.002921 0.007731 0.00277 0.006728 0.002403 0.03948 0.0282 -0.3344 0.2074 -0.3024 0.1617 6.926 1.0 23041.0
151 -0.007204 0.01094 0.01407 0.01008 -0.001407 0.008714 0.02886 0.007695 0.03419 0.01138 0.02321 0.01088 0.04926 0.006783 -0.03397 0.03962 0.1254 0.134 0.1201 0.116 6.9615 1.0 886.0
152 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 -0.4644 0.06355 1.109 0.9844 1.511 0.7633 7.022999 1.0 23230.0
153 0.008693 0.008953 0.008314 0.007881 -0.001635 0.006931 0.04357 0.005992 0.05825 0.00884 0.05781 0.008504 0.08953 0.009071 0.05304 0.04833 0.0469 0.1565 0.04455 0.1374 7.045551 1.0 765.0
154 0.005293 0.008203 -0.003511 0.007791 -0.003405 0.00711 0.02674 0.009303 0.03587 0.01382 0.03761 0.01333 0.02155 0.01171 0.0244 0.03922 -0.2141 0.1487 -0.2224 0.1245 7.087949 1.0 20224.0
155 0.02479 0.01803 0.03209 0.01688 -0.003585 0.01541 0.05785 0.01459 0.08786 0.02246 0.05751 0.02065 0.06998 0.01794 0.01591 0.03973 0.01569 0.1641 0.0951 0.153 7.131 1.0 20116.0
156 -0.01541 0.01906 -0.006568 0.01764 -0.001512 0.0186 -15.1 0.04027 2.033 0.07887 0.3293 0.04919 0.3219 0.2226 -0.2235 0.04378 8.696 0.3494 9.722 0.3004 7.1385 1.0 39.0
157 -0.008017 0.007238 -0.006676 0.006824 0.001837 0.006295 0.01985 0.005991 0.02038 0.008775 0.02924 0.008503 0.02938 0.007359 0.0007195 0.04211 -0.2232 0.1231 -0.3046 0.1004 7.14605 1.0 23010.0
158 -0.01166 0.01175 -0.01434 0.01076 -0.008579 0.009371 0.036 0.008432 0.04061 0.0124 0.03688 0.01197 0.05832 0.006553 0.03461 0.03502 -0.09486 0.1003 -0.04452 0.09056 7.226 1.0 2297.0
159 -0.001737 0.002703 0.001119 0.002438 0.0001451 0.002134 0.005288 0.001916 0.008314 0.002858 0.008615 0.00269 0.0111 0.002279 0.01156 0.03244 -0.08263 0.09988 -0.1193 0.0893 7.25695 1.0 697.0
160 -0.004681 0.01201 -0.002717 0.011 0.01467 0.009759 0.06434 0.008959 0.08751 0.01319 0.1025 0.01255 0.09826 0.01033 -0.01055 0.04566 0.1102 0.199 0.1259 0.1757 7.29015 1.0 766.0
161 -0.001034 0.007788 0.003573 0.007195 1.79e-05 0.00659 0.1225 0.01159 0.2264 0.02679 0.164 0.01596 0.1733 0.03085 -0.0157 0.04306 0.01721 0.106 -0.05193 0.09472 7.313 1.0 107.0
162 6.167e-05 0.0006412 0.0001134 0.0005344 6.772e-05 0.0005202 -0.005448 0.0004531 0.005533 0.0006452 0.2666 0.00132 -8.417e-05 0.0004976 0.01614 0.01419 0.1591 2.279 -0.3243 2.97 7.314503 1.0 20057.0
163 0.00513 0.007478 -0.006989 0.006904 -0.004873 0.006169 0.02011 0.005739 0.0307 0.00834 0.05753 0.008151 0.04901 0.007148 0.0357 0.04823 0.153 0.1775 0.1328 0.1496 7.326 1.0 21395.0
164 -0.000605 0.004115 0.002961 0.003816 0.003291 0.003295 0.01002 0.002978 0.01839 0.004363 0.01844 0.00419 0.01266 0.003623 -0.03265 0.0324 -0.07675 0.1382 0.01692 0.1059 7.347 1.0 23305.0
165 0.006358 0.007794 -0.003701 0.007285 0.003396 0.006721 0.01545 0.006134 0.02754 0.009014 0.02731 0.008774 0.01894 0.007595 -0.03463 0.0331 -0.3549 0.7351 -0.5327 0.4285 7.40965 1.0 22842.0
166 6.854e-05 0.003614 0.003984 0.003306 -0.00295 0.002987 0.006401 0.003039 0.01241 0.004733 0.01156 0.004352 0.00578 0.0038 0.04886 0.03657 -0.08817 0.1334 -0.09949 0.1039 7.42505 1.0 20363.0
167 0.00739 0.00763 0.002664 0.006863 0.009511 0.006194 0.03433 0.008615 0.06238 0.01256 0.05191 0.01211 0.07532 0.009658 -0.04979 0.03751 0.04928 0.1808 -0.02963 0.1507 7.505 1.0 1157.0
168 -0.00085 0.002026 0.0004331 0.001879 0.000759 0.001659 0.004662 0.001508 0.007758 0.002212 0.00957 0.002137 0.007652 0.00185 -0.03761 0.03385 -0.01657 0.1388 -0.04615 0.1123 7.56205 1.0 21843.0
169 -0.0006838 0.002524 -0.000473 0.002338 -0.002742 0.002114 0.02772 0.002874 0.05116 0.004306 0.04744 0.004141 0.04178 0.005538 0.05562 0.02821 0.2291 0.3813 0.2108 0.3026 7.5884 1.0 2264.0
170 -0.001965 0.004541 -0.002277 0.004113 -0.002636 0.003685 0.01791 0.007565 0.0281 0.01223 0.04138 0.01554 0.03128 0.00934 -0.01367 0.03436 -0.2625 0.1017 -0.3688 0.09065 7.6203 1.0 22050.0
171 0.0001888 0.0003142 4.386e-05 0.0002833 4.596e-05 0.000248 0.0003264 0.0002205 0.0007552 0.0003269 0.0008016 0.0003128 0.000618 0.000271 0.0205 0.03281 -0.07334 0.167 -0.01964 0.1421 7.840051 1.0 21232.0
172 -0.003001 0.002521 0.000543 0.00238 -0.000722 0.002142 0.01578 0.002849 0.03667 0.004262 0.03339 0.004111 0.03653 0.004819 0.01775 0.01901 -0.08625 0.3637 -0.02081 0.2877 7.84525 1.0 2267.0
173 0.001684 0.008145 0.003877 0.007686 0.001903 0.007028 0.00911 0.009557 0.04257 0.01375 0.01495 0.01343 0.0142 0.01183 0.028 0.02889 0.002868 0.1044 0.01207 0.07996 8.003 1.0 23325.0
174 -0.0006138 0.002671 0.001353 0.002234 0.0002001 0.002153 -0.2163 0.005184 0.1239 0.006298 3.958 0.01782 0.0001481 0.003655 0.0007739 0.00838 0.4135 2.977 -2.712 6.619 8.018001 1.0 20046.0
175 0.001576 0.001804 0.0012 0.001604 -0.0005084 0.001407 0.001566 0.001271 0.004682 0.001836 0.006524 0.001805 0.0008473 0.001549 0.05019 0.03378 -0.2608 0.1127 -0.2214 0.09855 8.025001 1.0 21317.0
176 -0.00114 0.008698 0.005098 0.008375 -0.0004381 0.007467 -1.038 0.01837 0.496 0.0281 0.09141 0.02488 0.0904 0.0168 -0.08392 0.03415 -0.1923 0.2073 -0.16 0.1844 8.034997 1.0 829.0
177 0.0005149 0.0007358 -0.0003793 0.000667 -0.0002714 0.0006073 -3.07e-06 0.001681 0.1197 0.003486 0.0 -99.0 0.0007189 0.001956 0.0293 0.02548 -0.8988 0.2638 -0.2217 0.248 8.076494 1.0 21245.0
178 -0.003523 0.002555 -0.0007769 0.002117 -1.945e-05 0.002103 -0.1682 0.001923 0.05775 0.003262 1.026 0.006363 0.001571 0.002409 0.01908 0.02614 1.412 4.37 1.798 7.768 8.110003 1.0 20062.0
179 -9.689e-05 0.001398 0.001097 0.001233 -1.38e-05 0.001164 -0.2424 0.001739 0.04886 0.003381 0.9673 0.006738 0.003631 0.002322 -0.01878 0.03062 -1.261 3.935 -2.195 5.976 8.15505 1.0 20058.0
180 -0.005169 0.006916 -0.006895 0.006191 -0.0008007 0.005549 0.0075 0.004983 0.01159 0.007331 0.0261 0.007146 0.02031 0.006179 -0.007249 0.032 -0.04005 0.1718 -0.0338 0.145 8.34165 1.0 20996.0
181 0.005663 0.01471 0.006621 0.01385 -0.011 0.01278 0.01805 0.01138 0.03028 0.01667 0.06159 0.01611 0.05269 0.01397 0.002031 0.03479 -0.03485 0.2838 -0.1145 0.2332 8.365001 1.0 20242.0
182 0.0002943 0.001697 0.0006552 0.001355 -0.0004064 0.00135 -0.091 0.002705 0.05062 0.008615 1.806 0.01063 0.005953 0.00347 -0.02113 0.01806 0.6058 3.465 -4.896 5.105 8.38435 1.0 23271.0
183 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0857 0.0493 0.2231 0.2375 0.4196 0.4732 8.402297 1.0 23226.0
184 -0.002079 0.006051 0.004514 0.004966 0.003096 0.004784 0.003316 0.003143 0.01505 0.004813 0.02084 0.004493 0.02042 0.004304 0.01656 0.0282 -0.01938 0.1699 -0.02662 0.1387 8.475996 1.0 1825.0
185 -0.00414 0.003026 -0.001919 0.002873 -0.00373 0.002606 30.92 0.02375 -0.2545 0.006124 0.1242 0.006043 0.012 0.005119 -0.03163 0.03936 -0.1021 0.3331 -0.08315 0.3255 8.616 1.0 21340.0
186 -0.002087 0.003793 -0.0002053 0.003733 0.001947 0.002794 0.00216 0.002478 0.01216 0.00364 0.01824 0.003514 0.0279 0.007459 0.001829 0.00604 -0.02356 0.09082 0.0501 0.07458 8.64505 1.0 949.0
187 -0.004338 0.01541 0.004495 0.01399 0.000939 0.01214 0.006207 0.0111 0.01657 0.01653 0.0384 0.01594 0.03163 0.01378 -0.1728 0.04009 -0.03374 0.1259 0.1113 0.1107 8.64855 1.0 21270.0
188 -0.005983 0.01332 0.003812 0.01258 0.00173 0.01355 -0.05377 0.01205 0.01409 0.01788 0.0174 0.01718 0.01587 0.01493 0.01163 0.01903 -0.007957 0.3758 -0.1955 0.392 8.674448 1.0 23281.0
189 -0.002535 0.008032 -0.0009746 0.006681 -0.003067 0.006557 -0.7583 0.006 0.02233 0.009661 3.066 0.01831 0.009402 0.007882 -0.005321 0.02788 0.7536 8.452 1.786 10.21 8.720051 1.0 23270.0
190 0.00542 0.004822 0.006133 0.00408 0.008872 0.003976 -0.02323 0.002411 0.01625 0.003551 0.02918 0.003555 0.01611 0.003423 0.03234 0.03319 0.1599 0.1601 0.1487 0.1401 8.75 1.0 31.0
191 -0.0001861 0.0002797 -0.0001367 0.0002642 -0.000118 0.0002452 -0.002023 0.0006038 0.0 -99.0 0.001496 0.0009749 0.0006687 0.0007657 -0.0599 0.03285 -0.0506 0.3108 0.0124 0.256 8.77 1.0 23258.0
192 -0.003072 0.003561 -0.002699 0.00329 -0.003225 0.002965 0.003354 0.002751 0.01765 0.004078 0.03434 0.003937 0.02963 0.004598 0.008988 0.03868 0.004831 0.1309 -0.05065 0.1072 8.782847 1.0 306.0
193 -0.002486 0.002725 0.002032 0.002596 0.002134 0.002363 0.001922 0.002185 0.009183 0.003157 0.02037 0.003107 0.01768 0.003194 0.03275 0.03442 0.02095 0.107 -0.001015 0.08909 8.800303 1.0 1903.0
194 -0.001002 0.00163 0.0004637 0.001555 0.001386 0.001404 41.37 0.03716 -0.1106 0.004603 0.05083 0.004256 0.009458 0.003721 -0.006717 0.02928 -0.02662 0.7804 -0.007375 0.6685 8.875051 1.0 21302.0
195 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.0 -99.0 0.007496 0.02905 -0.4735 1.618 0.6052 1.613 9.164051 1.0 21298.0
196 -0.001222 0.002677 0.000477 0.002431 0.002015 0.002174 -0.0002173 0.001947 0.003644 0.002872 0.005899 0.002764 0.01023 0.00283 -0.01657 0.02898 -0.07573 0.1543 0.07617 0.1004 9.424996 1.0 548.0
197 -0.008184 0.0151 -0.0005297 0.01364 0.00518 0.01228 0.0189 0.02792 0.07185 0.04317 0.1795 0.04026 0.2344 0.02268 -0.08792 0.04064 -0.4249 0.2626 -0.3687 0.2008 9.575997 1.0 2280.0
198 -0.00774 0.01309 -0.006488 0.0119 -0.003596 0.01061 0.006719 0.01196 0.03727 0.01613 0.009699 0.01602 0.05856 0.008171 -0.04032 0.02682 0.1344 0.215 0.1882 0.1726 9.815001 1.0 2256.0
199 -0.01124 0.01315 -0.004409 0.01306 -0.003186 0.01038 0.007633 0.009997 0.02844 0.01417 0.02551 0.01367 0.062 0.008372 0.01092 0.0385 0.02847 0.1585 0.09045 0.1392 9.84 1.0 196.0
200 -0.003131 0.0138 -0.01232 0.01234 -0.005219 0.01111 0.009957 0.01112 0.02404 0.01629 0.02246 0.01543 0.05298 0.008283 -0.001831 0.03315 0.1016 0.2431 -0.02736 0.1948 9.84 1.0 2246.0
201 -0.0003339 0.01226 -0.003116 0.01118 -0.001268 0.009889 0.0231 0.01084 0.02794 0.01572 0.02876 0.01481 0.07267 0.008657 -0.04774 0.0331 0.04393 0.1146 0.06339 0.09028 9.893003 1.0 2193.0
202 0.006132 0.00796 0.001841 0.006768 0.002511 0.00567 0.005369 0.005623 0.0004003 0.008047 0.006241 0.00778 0.02768 0.005826 -0.009874 0.03425 -0.2949 0.1465 -0.4179 0.1243 9.893003 1.0 2238.0
203 0.002397 0.005519 0.00103 0.004963 -0.0007661 0.004426 0.002495 0.004361 0.003329 0.006308 0.006195 0.006028 0.01714 0.005021 -0.04086 0.02813 0.06999 0.1564 -0.0309 0.5368 9.893003 1.0 2240.0
204 -0.003841 0.0179 -0.01124 0.01577 0.007437 0.01667 0.0306 0.01541 0.01182 0.02217 0.02682 0.02047 0.11 0.01643 -0.03386 0.02622 0.2517 0.1681 0.1125 0.1439 9.893003 1.0 2273.0
205 -0.002797 0.00403 -0.001177 0.00384 -0.0007382 0.003458 0.001827 0.003178 -0.001694 0.004667 -0.003719 0.004495 0.01504 0.004076 -0.03797 0.03115 0.1912 0.1258 0.1227 0.1006 9.921551 1.0 2067.0
206 0.007591 0.0125 0.005131 0.0113 0.008899 0.01017 0.01988 0.02426 0.02456 0.0323 0.132 0.0356 0.1907 0.02505 0.223 0.05158 0.1858 0.2709 0.1405 0.2089 9.92585 1.0 2279.0
207 -0.003873 0.01285 0.00492 0.01209 -0.005392 0.01051 0.0131 0.009211 -0.004123 0.01338 0.02019 0.0129 0.03363 0.01141 0.01431 0.03849 -0.4317 0.2025 -0.1334 0.09125 9.933997 1.0 21200.0
208 -0.01421 0.01748 -0.01688 0.01609 0.02106 0.01451 0.01248 0.01264 0.02785 0.01861 0.002768 0.01794 0.1042 0.0123 0.006454 0.03498 0.01747 0.1724 -0.0792 0.1563 9.946496 1.0 990.0
209 -0.001483 0.005564 -0.002247 0.005558 0.0006805 0.004414 0.0004741 0.003819 -0.0004588 0.005626 -0.001848 0.005395 0.01708 0.004036 -0.02937 0.02931 -0.01551 0.1145 -0.04588 0.09903 9.946496 1.0 1414.0
