Wavelength(um),Flux(Jy),Error(Jy),BG(Jy),Order,Module
2.05323,0.103785,0,0,0,-2
2.05364,0.103817,0,0,0,-2
2.05405,0.104158,0,0,0,-2
2.05409,0.104156,0,0,0,-2
2.05446,0.10396,0,0,0,-2
2.05451,0.103909,0,0,0,-2
2.05488,0.103225,0,0,0,-2
2.05492,0.10314,0,0,0,-2
2.05533,0.102213,0,0,0,-2
2.05574,0.101923,0,0,0,-2
2.05615,0.10216,0,0,0,-2
2.05619,0.102219,0,0,0,-2
2.05656,0.102944,0,0,0,-2
2.0566,0.103023,0,0,0,-2
2.05701,0.103597,0,0,0,-2
2.05743,0.103581,0,0,0,-2
2.05784,0.103645,0,0,0,-2
2.05788,0.103635,0,0,0,-2
2.05825,0.103432,0,0,0,-2
2.05829,0.103442,0,0,0,-2
2.05866,0.10392,0,0,0,-2
2.0587,0.103971,0,0,0,-2
2.05911,0.104289,0,0,0,-2
2.05952,0.103414,0,0,0,-2
2.05957,0.103341,0,0,0,-2
2.05994,0.102808,0,0,0,-2
2.05998,0.10283,0,0,0,-2
2.06035,0.10407,0,0,0,-2
2.06039,0.104237,0,0,0,-2
2.0608,0.106379,0,0,0,-2
2.06121,0.106775,0,0,0,-2
2.06126,0.106806,0,0,0,-2
2.06163,0.107064,0,0,0,-2
2.06167,0.107098,0,0,0,-2
2.06204,0.10745,0,0,0,-2
2.06208,0.107388,0,0,0,-2
2.06249,0.105521,0,0,0,-2
2.06291,0.102818,0,0,0,-2
2.06332,0.102103,0,0,0,-2
2.06336,0.102155,0,0,0,-2
2.06373,0.103389,0,0,0,-2
2.06377,0.10353,0,0,0,-2
2.06414,0.104578,0,0,0,-2
2.06418,0.104682,0,0,0,-2
2.0646,0.105513,0,0,0,-2
2.06501,0.107253,0,0,0,-2
2.06542,0.108288,0,0,0,-2
2.06546,0.108396,0,0,0,-2
2.06584,0.109404,0,0,0,-2
2.06588,0.109473,0,0,0,-2
2.06625,0.109513,0,0,0,-2
2.06629,0.109455,0,0,0,-2
2.0667,0.107367,0,0,0,-2
2.06712,0.104374,0,0,0,-2
2.06753,0.103627,0,0,0,-2
2.06757,0.103896,0,0,0,-2
2.06794,0.108197,0,0,0,-2
2.06799,0.108461,0,0,0,-2
2.06836,0.109298,0,0,0,-2
2.0684,0.109286,0,0,0,-2
2.06881,0.106693,0,0,0,-2
2.06923,0.105307,0,0,0,-2
2.06964,0.104281,0,0,0,-2
2.06968,0.104261,0,0,0,-2
2.07006,0.104539,0,0,0,-2
2.0701,0.104603,0,0,0,-2
2.07047,0.105422,0,0,0,-2
2.07051,0.105506,0,0,0,-2
2.07088,0.106133,0,0,0,-2
2.07092,0.10617,0,0,0,-2
2.07134,0.105927,0,0,0,-2
2.07175,0.106085,0,0,0,-2
2.07179,0.106099,0,0,0,-2
2.07217,0.106218,0,0,0,-2
2.07221,0.106257,0,0,0,-2
2.07258,0.106769,0,0,0,-2
2.07262,0.106776,0,0,0,-2
2.073,0.106418,0,0,0,-2
2.07304,0.106353,0,0,0,-2
2.07341,0.105472,0,0,0,-2
2.07345,0.105407,0,0,0,-2
2.07387,0.105612,0,0,0,-2
2.07428,0.107197,0,0,0,-2
2.07432,0.107388,0,0,0,-2
2.0747,0.109261,0,0,0,-2
2.07474,0.109413,0,0,0,-2
2.07511,0.110408,0,0,0,-2
2.07515,0.110475,0,0,0,-2
2.07553,0.110715,0,0,0,-2
2.07557,0.110692,0,0,0,-2
2.07594,0.109908,0,0,0,-2
2.07598,0.109844,0,0,0,-2
2.0764,0.109814,0,0,0,-2
2.07681,0.110678,0,0,0,-2
2.07686,0.110749,0,0,0,-2
2.07723,0.111305,0,0,0,-2
2.07727,0.111367,0,0,0,-2
2.07765,0.111923,0,0,0,-2
2.07769,0.111948,0,0,0,-2
2.07806,0.111896,0,0,0,-2
2.0781,0.11183,0,0,0,-2
2.07848,0.110707,0,0,0,-2
2.07852,0.110579,0,0,0,-2
2.07893,0.109248,0,0,0,-2
2.07935,0.107568,0,0,0,-2
2.07977,0.107048,0,0,0,-2
2.08018,0.106769,0,0,0,-2
2.08022,0.106782,0,0,0,-2
2.0806,0.107117,0,0,0,-2
2.08064,0.107188,0,0,0,-2
2.08101,0.108039,0,0,0,-2
2.08106,0.108113,0,0,0,-2
2.08143,0.108636,0,0,0,-2
2.08147,0.108691,0,0,0,-2
2.08189,0.1092,0,0,0,-2
2.0823,0.110548,0,0,0,-2
2.08272,0.110812,0,0,0,-2
2.08314,0.109955,0,0,0,-2
2.08355,0.1097,0,0,0,-2
2.0836,0.109673,0,0,0,-2
2.08397,0.109411,0,0,0,-2
2.08401,0.109341,0,0,0,-2
2.08439,0.108344,0,0,0,-2
2.08443,0.108256,0,0,0,-2
2.0848,0.107735,0,0,0,-2
2.08485,0.107718,0,0,0,-2
2.08522,0.10814,0,0,0,-2
2.08526,0.108207,0,0,0,-2
2.08564,0.109004,0,0,0,-2
2.08568,0.109108,0,0,0,-2
2.0861,0.11041,0,0,0,-2
2.08651,0.110471,0,0,0,-2
2.08693,0.1106,0,0,0,-2
2.08697,0.110597,0,0,0,-2
2.08735,0.110487,0,0,0,-2
2.08739,0.110473,0,0,0,-2
2.08777,0.110328,0,0,0,-2
2.08781,0.110379,0,0,0,-2
2.08818,0.111275,0,0,0,-2
2.08823,0.111324,0,0,0,-2
2.0886,0.111396,0,0,0,-2
2.08864,0.11139,0,0,0,-2
2.08902,0.111197,0,0,0,-2
2.08906,0.111175,0,0,0,-2
2.08944,0.11103,0,0,0,-2
2.08948,0.111019,0,0,0,-2
2.0899,0.111058,0,0,0,-2
2.09032,0.111068,0,0,0,-2
2.09073,0.111468,0,0,0,-2
2.09078,0.111543,0,0,0,-2
2.09115,0.112388,0,0,0,-2
2.09119,0.112428,0,0,0,-2
2.09157,0.1125,0,0,0,-2
2.09161,0.112514,0,0,0,-2
2.09199,0.112671,0,0,0,-2
2.09203,0.112707,0,0,0,-2
2.09241,0.113152,0,0,0,-2
2.09245,0.113135,0,0,0,-2
2.09283,0.112542,0,0,0,-2
2.09287,0.112518,0,0,0,-2
2.09324,0.113045,0,0,0,-2
2.09329,0.113073,0,0,0,-2
2.09366,0.112696,0,0,0,-2
2.0937,0.112669,0,0,0,-2
2.09408,0.11286,0,0,0,-2
2.09412,0.112878,0,0,0,-2
2.0945,0.11282,0,0,0,-2
2.09454,0.112783,0,0,0,-2
2.09496,0.111724,0,0,0,-2
2.09538,0.110371,0,0,0,-2
2.0958,0.110402,0,0,0,-2
2.09622,0.111068,0,0,0,-2
2.09664,0.111858,0,0,0,-2
2.09706,0.112459,0,0,0,-2
2.0971,0.112525,0,0,0,-2
2.09748,0.113165,0,0,0,-2
2.09752,0.113303,0,0,0,-2
2.0979,0.115003,0,0,0,-2
2.09794,0.115071,0,0,0,-2
2.09832,0.114856,0,0,0,-2
2.09836,0.114787,0,0,0,-2
2.09874,0.11384,0,0,0,-2
2.09878,0.113785,0,0,0,-2
2.09916,0.11363,0,0,0,-2
2.0992,0.113672,0,0,0,-2
2.09958,0.114753,0,0,0,-2
2.09962,0.114871,0,0,0,-2
2.1,0.115734,0,0,0,-2
2.10004,0.115743,0,0,0,-2
2.10042,0.114638,0,0,0,-2
2.10046,0.114489,0,0,0,-2
2.10084,0.113072,0,0,0,-2
2.10088,0.112946,0,0,0,-2
2.1013,0.11225,0,0,0,-2
2.10172,0.112755,0,0,0,-2
2.1021,0.113169,0,0,0,-2
2.10214,0.1132,0,0,0,-2
2.10252,0.113055,0,0,0,-2
2.10256,0.113061,0,0,0,-2
2.10298,0.114189,0,0,0,-2
2.1034,0.115485,0,0,0,-2
2.10382,0.115714,0,0,0,-2
2.10424,0.114855,0,0,0,-2
2.10466,0.114244,0,0,0,-2
2.10508,0.11473,0,0,0,-2
2.10513,0.114695,0,0,0,-2
2.1055,0.11394,0,0,0,-2
2.10593,0.11068,0,0,0,-2
2.10635,0.109435,0,0,0,-2
2.10677,0.111662,0,0,0,-2
2.10719,0.113963,0,0,0,-2
2.10723,0.114121,0,0,0,-2
2.10761,0.11512,0,0,0,-2
2.10765,0.115109,0,0,0,-2
2.10803,0.114335,0,0,0,-2
2.10807,0.114223,0,0,0,-2
2.10845,0.113075,0,0,0,-2
2.1085,0.112972,0,0,0,-2
2.10888,0.112163,0,0,0,-2
2.10892,0.112048,0,0,0,-2
2.1093,0.110859,0,0,0,-2
2.10934,0.110875,0,0,0,-2
2.10972,0.111978,0,0,0,-2
2.10976,0.112204,0,0,0,-2
2.11014,0.114857,0,0,0,-2
2.11018,0.114989,0,0,0,-2
2.11056,0.115291,0,0,0,-2
2.11061,0.115238,0,0,0,-2
2.11099,0.114328,0,0,0,-2
2.11103,0.114285,0,0,0,-2
2.11141,0.114289,0,0,0,-2
2.11145,0.114294,0,0,0,-2
2.11183,0.114378,0,0,0,-2
2.11187,0.114345,0,0,0,-2
2.11225,0.113815,0,0,0,-2
2.11229,0.113775,0,0,0,-2
2.11268,0.113509,0,0,0,-2
2.11272,0.113539,0,0,0,-2
2.1131,0.114233,0,0,0,-2
2.11314,0.1143,0,0,0,-2
2.11352,0.114833,0,0,0,-2
2.11356,0.114829,0,0,0,-2
2.11394,0.114436,0,0,0,-2
2.11399,0.11443,0,0,0,-2
2.11437,0.114566,0,0,0,-2
2.11441,0.11454,0,0,0,-2
2.11479,0.114028,0,0,0,-2
2.11483,0.113984,0,0,0,-2
2.11521,0.113661,0,0,0,-2
2.11525,0.113612,0,0,0,-2
2.11563,0.113088,0,0,0,-2
2.11606,0.11027,0,0,0,-2
2.11648,0.108301,0,0,0,-2
2.11652,0.10838,0,0,0,-2
2.1169,0.110582,0,0,0,-2
2.11733,0.114078,0,0,0,-2
2.11775,0.114634,0,0,0,-2
2.11818,0.113551,0,0,0,-2
2.1186,0.115815,0,0,0,-2
2.11902,0.116414,0,0,0,-2
2.11945,0.113877,0,0,0,-2
2.11987,0.112921,0,0,0,-2
2.12029,0.112612,0,0,0,-2
2.12068,0.112578,0,0,0,-2
2.12072,0.11259,0,0,0,-2
2.1211,0.113017,0,0,0,-2
2.12114,0.113108,0,0,0,-2
2.12157,0.114843,0,0,0,-2
2.12195,0.117012,0,0,0,-2
2.12199,0.117206,0,0,0,-2
2.12237,0.117554,0,0,0,-2
2.12242,0.117549,0,0,0,-2
2.1228,0.117329,0,0,0,-2
2.12284,0.117324,0,0,0,-2
2.12322,0.1176,0,0,0,-2
2.12326,0.11761,0,0,0,-2
2.12365,0.117297,0,0,0,-2
2.12369,0.117218,0,0,0,-2
2.12407,0.116081,0,0,0,-2
2.12411,0.116028,0,0,0,-2
2.1245,0.116159,0,0,0,-2
2.12454,0.116186,0,0,0,-2
2.12492,0.116502,0,0,0,-2
2.12496,0.116579,0,0,0,-2
2.12535,0.117615,0,0,0,-2
2.12539,0.117649,0,0,0,-2
2.12577,0.117418,0,0,0,-2
2.12581,0.117332,0,0,0,-2
2.1262,0.116244,0,0,0,-2
2.12662,0.116108,0,0,0,-2
2.12666,0.11617,0,0,0,-2
2.12705,0.117096,0,0,0,-2
2.12747,0.117507,0,0,0,-2
2.12786,0.118051,0,0,0,-2
2.1279,0.118089,0,0,0,-2
2.12832,0.117572,0,0,0,-2
2.12871,0.117398,0,0,0,-2
2.12875,0.117407,0,0,0,-2
2.12913,0.118052,0,0,0,-2
2.12918,0.118138,0,0,0,-2
2.12956,0.118875,0,0,0,-2
2.1296,0.118948,0,0,0,-2
2.12998,0.11951,0,0,0,-2
2.13003,0.119574,0,0,0,-2
2.13041,0.120176,0,0,0,-2
2.13045,0.120208,0,0,0,-2
2.13084,0.120199,0,0,0,-2
2.13088,0.120197,0,0,0,-2
2.13126,0.12017,0,0,0,-2
2.13131,0.120152,0,0,0,-2
2.13169,0.11986,0,0,0,-2
2.13173,0.119802,0,0,0,-2
2.13212,0.119138,0,0,0,-2
2.13254,0.118874,0,0,0,-2
2.13297,0.119274,0,0,0,-2
2.1334,0.118926,0,0,0,-2
2.13378,0.119011,0,0,0,-2
2.13382,0.119019,0,0,0,-2
2.13421,0.11886,0,0,0,-2
2.13425,0.118834,0,0,0,-2
2.13463,0.118553,0,0,0,-2
2.13468,0.118507,0,0,0,-2
2.13506,0.117869,0,0,0,-2
2.1351,0.117801,0,0,0,-2
2.13549,0.117238,0,0,0,-2
2.13553,0.117295,0,0,0,-2
2.13591,0.118576,0,0,0,-2
2.13634,0.120352,0,0,0,-2
2.13638,0.120433,0,0,0,-2
2.13677,0.120643,0,0,0,-2
2.1372,0.120493,0,0,0,-2
2.13762,0.120493,0,0,0,-2
2.13801,0.120755,0,0,0,-2
2.13805,0.120768,0,0,0,-2
2.13844,0.120343,0,0,0,-2
2.13848,0.120296,0,0,0,-2
2.13886,0.12005,0,0,0,-2
2.13891,0.120086,0,0,0,-2
2.13929,0.120878,0,0,0,-2
2.13933,0.120937,0,0,0,-2
2.13972,0.121237,0,0,0,-2
2.13976,0.121247,0,0,0,-2
2.14015,0.121222,0,0,0,-2
2.14058,0.122323,0,0,0,-2
2.141,0.122755,0,0,0,-2
2.14139,0.121669,0,0,0,-2
2.14143,0.121526,0,0,0,-2
2.14182,0.120473,0,0,0,-2
2.14186,0.12041,0,0,0,-2
2.14225,0.12042,0,0,0,-2
2.14229,0.120403,0,0,0,-2
2.14267,0.119939,0,0,0,-2
2.14272,0.119921,0,0,0,-2
2.1431,0.12001,0,0,0,-2
2.14315,0.120015,0,0,0,-2
2.14353,0.120042,0,0,0,-2
2.14396,0.1204,0,0,0,-2
2.14435,0.120663,0,0,0,-2
2.14439,0.120654,0,0,0,-2
2.14478,0.119541,0,0,0,-2
2.14482,0.119383,0,0,0,-2
2.1452,0.117908,0,0,0,-2
2.14525,0.117834,0,0,0,-2
2.14563,0.118532,0,0,0,-2
2.14568,0.11869,0,0,0,-2
2.14606,0.120728,0,0,0,-2
2.14611,0.120869,0,0,0,-2
2.14649,0.121707,0,0,0,-2
2.14653,0.121727,0,0,0,-2
2.14692,0.121531,0,0,0,-2
2.14731,0.122041,0,0,0,-2
2.14735,0.122094,0,0,0,-2
2.14774,0.122076,0,0,0,-2
2.14778,0.122021,0,0,0,-2
2.14817,0.12106,0,0,0,-2
2.14821,0.1209,0,0,0,-2
2.1486,0.118905,0,0,0,-2
2.14864,0.118791,0,0,0,-2
2.14903,0.118504,0,0,0,-2
2.14946,0.120626,0,0,0,-2
2.14989,0.122705,0,0,0,-2
2.15027,0.123363,0,0,0,-2
2.15032,0.123372,0,0,0,-2
2.1507,0.122892,0,0,0,-2
2.15075,0.12285,0,0,0,-2
2.15113,0.122559,0,0,0,-2
2.15118,0.122538,0,0,0,-2
2.15156,0.122439,0,0,0,-2
2.15161,0.122427,0,0,0,-2
2.15199,0.122292,0,0,0,-2
2.15242,0.121379,0,0,0,-2
2.15281,0.120577,0,0,0,-2
2.15285,0.120556,0,0,0,-2
2.15324,0.121609,0,0,0,-2
2.15329,0.121645,0,0,0,-2
2.15367,0.121335,0,0,0,-2
2.15372,0.121273,0,0,0,-2
2.1541,0.120512,0,0,0,-2
2.15415,0.120534,0,0,0,-2
2.15453,0.121235,0,0,0,-2
2.15492,0.121916,0,0,0,-2
2.15497,0.121982,0,0,0,-2
2.15535,0.122416,0,0,0,-2
2.1554,0.122418,0,0,0,-2
2.15578,0.121794,0,0,0,-2
2.15583,0.121596,0,0,0,-2
2.15622,0.118902,0,0,0,-2
2.15665,0.117761,0,0,0,-2
2.15704,0.120093,0,0,0,-2
2.15708,0.120413,0,0,0,-2
2.15747,0.122938,0,0,0,-2
2.15751,0.123148,0,0,0,-2
2.1579,0.124199,0,0,0,-2
2.15794,0.12424,0,0,0,-2
2.15833,0.123941,0,0,0,-2
2.15837,0.123828,0,0,0,-2
2.15876,0.122345,0,0,0,-2
2.15919,0.120378,0,0,0,-2
2.15958,0.119544,0,0,0,-2
2.15963,0.119544,0,0,0,-2
2.16001,0.120737,0,0,0,-2
2.16006,0.120871,0,0,0,-2
2.16045,0.12209,0,0,0,-2
2.16049,0.122176,0,0,0,-2
2.16088,0.122609,0,0,0,-2
2.16127,0.122366,0,0,0,-2
2.16131,0.122347,0,0,0,-2
2.1617,0.122763,0,0,0,-2
2.16174,0.122815,0,0,0,-2
2.16213,0.123136,0,0,0,-2
2.16218,0.123078,0,0,0,-2
2.16256,0.121789,0,0,0,-2
2.163,0.120631,0,0,0,-2
2.16339,0.121329,0,0,0,-2
2.16343,0.121422,0,0,0,-2
2.16382,0.121721,0,0,0,-2
2.16386,0.121756,0,0,0,-2
2.16425,0.12218,0,0,0,-2
2.1643,0.122179,0,0,0,-2
2.16468,0.121919,0,0,0,-2
2.16512,0.119974,0,0,0,-2
2.16551,0.118385,0,0,0,-2
2.16555,0.118335,0,0,0,-2
2.16594,0.119199,0,0,0,-2
2.16598,0.119407,0,0,0,-2
2.16637,0.122262,0,0,0,-2
2.16642,0.122595,0,0,0,-2
2.16681,0.125618,0,0,0,-2
2.1672,0.125963,0,0,0,-2
2.16724,0.125953,0,0,0,-2
2.16763,0.126013,0,0,0,-2
2.16767,0.126,0,0,0,-2
2.16806,0.125717,0,0,0,-2
2.1685,0.126247,0,0,0,-2
2.16889,0.126036,0,0,0,-2
2.16893,0.12598,0,0,0,-2
2.16932,0.12508,0,0,0,-2
2.16937,0.124984,0,0,0,-2
2.16976,0.124153,0,0,0,-2
2.1698,0.124072,0,0,0,-2
2.17019,0.123436,0,0,0,-2
2.17058,0.12342,0,0,0,-2
2.17062,0.123481,0,0,0,-2
2.17101,0.124926,0,0,0,-2
2.17106,0.125085,0,0,0,-2
2.17145,0.126177,0,0,0,-2
2.17149,0.12622,0,0,0,-2
2.17188,0.126127,0,0,0,-2
2.17232,0.125527,0,0,0,-2
2.17271,0.12398,0,0,0,-2
2.17275,0.123789,0,0,0,-2
2.17314,0.122178,0,0,0,-2
2.17319,0.122211,0,0,0,-2
2.17358,0.123537,0,0,0,-2
2.17397,0.1258,0,0,0,-2
2.17401,0.126025,0,0,0,-2
2.1744,0.126984,0,0,0,-2
2.17445,0.12702,0,0,0,-2
2.17484,0.126836,0,0,0,-2
2.17488,0.126785,0,0,0,-2
2.17527,0.126149,0,0,0,-2
2.17567,0.125418,0,0,0,-2
2.17571,0.125358,0,0,0,-2
2.1761,0.125125,0,0,0,-2
2.17614,0.125074,0,0,0,-2
2.17654,0.124412,0,0,0,-2
2.17693,0.124409,0,0,0,-2
2.17697,0.124434,0,0,0,-2
2.17736,0.124889,0,0,0,-2
2.17741,0.124821,0,0,0,-2
2.1778,0.122244,0,0,0,-2
2.17784,0.121878,0,0,0,-2
2.17823,0.118153,0,0,0,-2
2.17863,0.118841,0,0,0,-2
2.17867,0.119083,0,0,0,-2
2.17906,0.123198,0,0,0,-2
2.17911,0.123595,0,0,0,-2
2.1795,0.126687,0,0,0,-2
2.17954,0.126934,0,0,0,-2
2.17993,0.128538,0,0,0,-2
2.18033,0.128605,0,0,0,-2
2.18037,0.128494,0,0,0,-2
2.18076,0.126608,0,0,0,-2
2.18081,0.12631,0,0,0,-2
2.1812,0.122966,0,0,0,-2
2.18159,0.121638,0,0,0,-2
2.18164,0.121626,0,0,0,-2
2.18203,0.122995,0,0,0,-2
2.18207,0.123228,0,0,0,-2
2.18246,0.125705,0,0,0,-2
2.18286,0.127488,0,0,0,-2
2.1829,0.127649,0,0,0,-2
2.18329,0.12856,0,0,0,-2
2.18334,0.128596,0,0,0,-2
2.18373,0.128233,0,0,0,-2
2.18377,0.128103,0,0,0,-2
2.18417,0.126456,0,0,0,-2
2.18456,0.125626,0,0,0,-2
2.1846,0.125597,0,0,0,-2
2.185,0.126229,0,0,0,-2
2.18504,0.12632,0,0,0,-2
2.18543,0.127264,0,0,0,-2
2.18583,0.128355,0,0,0,-2
2.18587,0.128459,0,0,0,-2
2.18626,0.128905,0,0,0,-2
2.18631,0.128888,0,0,0,-2
2.1867,0.128277,0,0,0,-2
2.18675,0.12819,0,0,0,-2
2.1871,0.127409,0,0,0,-2
2.18714,0.127275,0,0,0,-2
2.18753,0.125203,0,0,0,-2
2.18758,0.125034,0,0,0,-2
2.18797,0.123991,0,0,0,-2
2.18801,0.124119,0,0,0,-2
2.18836,0.126263,0,0,0,-2
2.18841,0.126547,0,0,0,-2
2.1888,0.12811,0,0,0,-2
2.18885,0.128064,0,0,0,-2
2.18924,0.125931,0,0,0,-2
2.18928,0.12563,0,0,0,-2
2.18968,0.122667,0,0,0,-2
2.19007,0.124563,0,0,0,-2
2.19012,0.12496,0,0,0,-2
2.19051,0.129806,0,0,0,-2
2.19055,0.130112,0,0,0,-2
2.1909,0.131443,0,0,0,-2
2.19095,0.131541,0,0,0,-2
2.19134,0.131747,0,0,0,-2
2.19139,0.13175,0,0,0,-2
2.19178,0.131894,0,0,0,-2
2.19183,0.131933,0,0,0,-2
2.19218,0.132349,0,0,0,-2
2.19222,0.132394,0,0,0,-2
2.19261,0.132452,0,0,0,-2
2.19266,0.132437,0,0,0,-2
2.19305,0.1321,0,0,0,-2
2.1931,0.131989,0,0,0,-2
2.19349,0.130636,0,0,0,-2
2.19389,0.12998,0,0,0,-2
2.19393,0.129979,0,0,0,-2
2.19433,0.130572,0,0,0,-2
2.19476,0.13153,0,0,0,-2
2.19516,0.132149,0,0,0,-2
2.1952,0.132192,0,0,0,-2
2.1956,0.132343,0,0,0,-2
2.19604,0.132586,0,0,0,-2
2.19643,0.132559,0,0,0,-2
2.19648,0.132566,0,0,0,-2
2.19687,0.132705,0,0,0,-2
2.19692,0.132667,0,0,0,-2
2.19727,0.132123,0,0,0,-2
2.19731,0.132034,0,0,0,-2
2.19771,0.131014,0,0,0,-2
2.19775,0.13094,0,0,0,-2
2.19815,0.130535,0,0,0,-2
2.19854,0.129974,0,0,0,-2
2.19859,0.129935,0,0,0,-2
2.19898,0.13003,0,0,0,-2
2.19903,0.130106,0,0,0,-2
2.19942,0.131103,0,0,0,-2
2.19982,0.130497,0,0,0,-2
2.19986,0.130293,0,0,0,-2
2.20026,0.127557,0,0,0,-2
2.2003,0.12747,0,0,0,-2
2.2007,0.128068,0,0,0,-2
2.20109,0.130224,0,0,0,-2
2.20114,0.130311,0,0,0,-2
2.20153,0.129967,0,0,0,-2
2.20193,0.128204,0,0,0,-2
2.20197,0.127984,0,0,0,-2
2.20237,0.126192,0,0,0,-2
2.20242,0.126247,0,0,0,-2
2.20281,0.12886,0,0,0,-2
2.20321,0.132898,0,0,0,-2
2.20325,0.133214,0,0,0,-2
2.20365,0.134292,0,0,0,-2
2.20369,0.134329,0,0,0,-2
2.20405,0.134199,0,0,0,-2
2.20409,0.134095,0,0,0,-2
2.20449,0.131116,0,0,0,-2
2.20453,0.130522,0,0,0,-2
2.20493,0.122993,0,0,0,-2
2.20532,0.117509,0,0,0,-2
2.20537,0.117255,0,0,0,-2
2.20577,0.119126,0,0,0,-2
2.20581,0.119345,0,0,0,-2
2.20621,0.121362,0,0,0,-2
2.2066,0.122734,0,0,0,-2
2.20665,0.123008,0,0,0,-2
2.20705,0.12747,0,0,0,-2
2.20744,0.131153,0,0,0,-2
2.20749,0.131379,0,0,0,-2
2.20788,0.130808,0,0,0,-2
2.20793,0.130661,0,0,0,-2
2.20833,0.128743,0,0,0,-2
2.20872,0.127595,0,0,0,-2
2.20877,0.12757,0,0,0,-2
2.20916,0.12863,0,0,0,-2
2.20956,0.131705,0,0,0,-2
2.20961,0.132031,0,0,0,-2
2.21,0.133914,0,0,0,-2
2.21005,0.134077,0,0,0,-2
2.21045,0.135204,0,0,0,-2
2.21084,0.135884,0,0,0,-2
2.21089,0.135946,0,0,0,-2
2.21129,0.136478,0,0,0,-2
2.21168,0.136887,0,0,0,-2
2.21173,0.136878,0,0,0,-2
2.21213,0.136119,0,0,0,-2
2.21217,0.136069,0,0,0,-2
2.21253,0.135857,0,0,0,-2
2.21257,0.135832,0,0,0,-2
2.21297,0.135485,0,0,0,-2
2.21301,0.135454,0,0,0,-2
2.21341,0.135282,0,0,0,-2
2.21381,0.135296,0,0,0,-2
2.21385,0.135317,0,0,0,-2
2.21425,0.135616,0,0,0,-2
2.2143,0.135614,0,0,0,-2
2.21465,0.135444,0,0,0,-2
2.21469,0.135439,0,0,0,-2
2.21509,0.13586,0,0,0,-2
2.21514,0.135903,0,0,0,-2
2.21554,0.136257,0,0,0,-2
2.21594,0.135905,0,0,0,-2
2.21598,0.135873,0,0,0,-2
2.21638,0.135901,0,0,0,-2
2.21678,0.135455,0,0,0,-2
2.21682,0.135427,0,0,0,-2
2.21722,0.135562,0,0,0,-2
2.21727,0.135627,0,0,0,-2
2.21762,0.136372,0,0,0,-2
2.21766,0.136466,0,0,0,-2
2.21806,0.137117,0,0,0,-2
2.21811,0.137179,0,0,0,-2
2.21851,0.137646,0,0,0,-2
2.21891,0.137359,0,0,0,-2
2.21895,0.137317,0,0,0,-2
2.21935,0.136873,0,0,0,-2
2.21975,0.136091,0,0,0,-2
2.21979,0.135944,0,0,0,-2
2.22019,0.134106,0,0,0,-2
2.22024,0.133759,0,0,0,-2
2.22059,0.130398,0,0,0,-2
2.22064,0.130065,0,0,0,-2
2.22104,0.128922,0,0,0,-2
2.22108,0.129141,0,0,0,-2
2.22144,0.132761,0,0,0,-2
2.22148,0.133257,0,0,0,-2
2.22188,0.137239,0,0,0,-2
2.22193,0.137414,0,0,0,-2
2.22233,0.137512,0,0,0,-2
2.22273,0.133914,0,0,0,-2
2.22277,0.133379,0,0,0,-2
2.22317,0.127857,0,0,0,-2
2.22357,0.134006,0,0,0,-2
2.22362,0.134535,0,0,0,-2
2.22402,0.137844,0,0,0,-2
2.22442,0.137135,0,0,0,-2
2.22446,0.137036,0,0,0,-2
2.22486,0.137211,0,0,0,-2
2.22526,0.135154,0,0,0,-2
2.22531,0.134808,0,0,0,-2
2.22571,0.130705,0,0,0,-2
2.22611,0.129132,0,0,0,-2
2.22615,0.129015,0,0,0,-2
2.22655,0.127959,0,0,0,-2
2.2266,0.127926,0,0,0,-2
2.227,0.128062,0,0,0,-2
2.2274,0.128452,0,0,0,-2
2.22744,0.128702,0,0,0,-2
2.2278,0.131762,0,0,0,-2
2.22784,0.132164,0,0,0,-2
2.22825,0.135345,0,0,0,-2
2.22829,0.13559,0,0,0,-2
2.22865,0.136894,0,0,0,-2
2.22869,0.137001,0,0,0,-2
2.22909,0.136942,0,0,0,-2
2.22914,0.136905,0,0,0,-2
2.22954,0.136348,0,0,0,-2
2.22994,0.136261,0,0,0,-2
2.22998,0.136221,0,0,0,-2
2.23039,0.135557,0,0,0,-2
2.23079,0.1335,0,0,0,-2
2.23083,0.133432,0,0,0,-2
2.23123,0.134955,0,0,0,-2
2.23163,0.138316,0,0,0,-2
2.23168,0.138594,0,0,0,-2
2.23208,0.140364,0,0,0,-2
2.23248,0.14046,0,0,0,-2
2.23253,0.140363,0,0,0,-2
2.23293,0.138704,0,0,0,-2
2.23333,0.138036,0,0,0,-2
2.23338,0.138116,0,0,0,-2
2.23378,0.140025,0,0,0,-2
2.23418,0.138428,0,0,0,-2
2.23423,0.13829,0,0,0,-2
2.23463,0.137447,0,0,0,-2
2.23503,0.137428,0,0,0,-2
2.23507,0.137467,0,0,0,-2
2.23548,0.138187,0,0,0,-2
2.23588,0.139537,0,0,0,-2
2.23592,0.139629,0,0,0,-2
2.23633,0.139909,0,0,0,-2
2.23673,0.139449,0,0,0,-2
2.23677,0.13935,0,0,0,-2
2.23718,0.13819,0,0,0,-2
2.23758,0.135833,0,0,0,-2
2.23762,0.135596,0,0,0,-2
2.23803,0.133753,0,0,0,-2
2.23843,0.134057,0,0,0,-2
2.23847,0.133996,0,0,0,-2
2.23888,0.132599,0,0,0,-2
2.23928,0.131202,0,0,0,-2
2.23932,0.131331,0,0,0,-2
