Wavelength(um),Flux(Jy),Error(Jy),BG(Jy),Order,Module
2.40842,0.102359,0,0,0,-2
2.40924,0.104132,0,0,0,-2
2.40929,0.104256,0,0,0,-2
2.41006,0.106429,0,0,0,-2
2.41011,0.106537,0,0,0,-2
2.41093,0.107341,0,0,0,-2
2.41175,0.106542,0,0,0,-2
2.4118,0.106526,0,0,0,-2
2.41257,0.106612,0,0,0,-2
2.41262,0.106587,0,0,0,-2
2.41344,0.105644,0,0,0,-2
2.41426,0.104375,0,0,0,-2
2.4143,0.104301,0,0,0,-2
2.41508,0.103139,0,0,0,-2
2.41513,0.103138,0,0,0,-2
2.4159,0.104233,0,0,0,-2
2.41595,0.104359,0,0,0,-2
2.41677,0.10834,0,0,0,-2
2.41759,0.106508,0,0,0,-2
2.41764,0.106384,0,0,0,-2
2.41841,0.104221,0,0,0,-2
2.41846,0.104237,0,0,0,-2
2.41923,0.107931,0,0,0,-2
2.41928,0.108158,0,0,0,-2
2.42011,0.110903,0,0,0,-2
2.42093,0.109955,0,0,0,-2
2.42098,0.109902,0,0,0,-2
2.42175,0.109132,0,0,0,-2
2.4218,0.109122,0,0,0,-2
2.42258,0.109845,0,0,0,-2
2.42262,0.10989,0,0,0,-2
2.42345,0.110396,0,0,0,-2
2.42427,0.110656,0,0,0,-2
2.42432,0.110673,0,0,0,-2
2.4251,0.110985,0,0,0,-2
2.42514,0.110985,0,0,0,-2
2.42592,0.110647,0,0,0,-2
2.42597,0.11064,0,0,0,-2
2.42679,0.110925,0,0,0,-2
2.42762,0.111679,0,0,0,-2
2.42767,0.111703,0,0,0,-2
2.42845,0.111891,0,0,0,-2
2.42849,0.111921,0,0,0,-2
2.42927,0.112584,0,0,0,-2
2.42932,0.112643,0,0,0,-2
2.4301,0.113845,0,0,0,-2
2.43015,0.113919,0,0,0,-2
2.43097,0.115041,0,0,0,-2
2.4318,0.114418,0,0,0,-2
2.43263,0.113633,0,0,0,-2
2.43345,0.113903,0,0,0,-2
2.4335,0.113844,0,0,0,-2
2.43428,0.111962,0,0,0,-2
2.43433,0.111807,0,0,0,-2
2.43511,0.108631,0,0,0,-2
2.43516,0.108549,0,0,0,-2
2.43594,0.110976,0,0,0,-2
2.43599,0.111237,0,0,0,-2
2.43681,0.118324,0,0,0,-2
2.43764,0.119672,0,0,0,-2
2.43769,0.119637,0,0,0,-2
2.43847,0.118133,0,0,0,-2
2.43852,0.118089,0,0,0,-2
2.4393,0.117817,0,0,0,-2
2.43935,0.117811,0,0,0,-2
2.44013,0.117817,0,0,0,-2
2.44018,0.117807,0,0,0,-2
2.44096,0.11748,0,0,0,-2
2.44101,0.117457,0,0,0,-2
2.44179,0.117064,0,0,0,-2
2.44184,0.117039,0,0,0,-2
2.44262,0.116636,0,0,0,-2
2.44267,0.116663,0,0,0,-2
2.44345,0.118467,0,0,0,-2
2.4435,0.118582,0,0,0,-2
2.44428,0.119954,0,0,0,-2
2.44433,0.119976,0,0,0,-2
2.44516,0.11712,0,0,0,-2
2.44599,0.11364,0,0,0,-2
2.44682,0.115402,0,0,0,-2
2.44766,0.11852,0,0,0,-2
2.44849,0.120839,0,0,0,-2
2.44854,0.12087,0,0,0,-2
2.44932,0.120353,0,0,0,-2
2.44937,0.120192,0,0,0,-2
2.45015,0.11653,0,0,0,-2
2.4502,0.116432,0,0,0,-2
2.45099,0.116389,0,0,0,-2
2.45104,0.116549,0,0,0,-2
2.45182,0.120764,0,0,0,-2
2.45187,0.120961,0,0,0,-2
2.45266,0.123278,0,0,0,-2
2.4527,0.123281,0,0,0,-2
2.45349,0.121713,0,0,0,-2
2.45354,0.121629,0,0,0,-2
2.45432,0.120488,0,0,0,-2
2.45437,0.120538,0,0,0,-2
2.45516,0.122811,0,0,0,-2
2.45521,0.122939,0,0,0,-2
2.45599,0.124777,0,0,0,-2
2.45604,0.124794,0,0,0,-2
2.45683,0.123832,0,0,0,-2
2.45688,0.123762,0,0,0,-2
2.45766,0.122502,0,0,0,-2
2.45771,0.122527,0,0,0,-2
2.4585,0.124185,0,0,0,-2
2.45855,0.124264,0,0,0,-2
2.45934,0.125211,0,0,0,-2
2.45938,0.125237,0,0,0,-2
2.46017,0.125292,0,0,0,-2
2.46022,0.125291,0,0,0,-2
2.46101,0.125215,0,0,0,-2
2.46106,0.125151,0,0,0,-2
2.46185,0.123522,0,0,0,-2
2.46189,0.123394,0,0,0,-2
2.46268,0.121066,0,0,0,-2
2.46273,0.121135,0,0,0,-2
2.46352,0.12407,0,0,0,-2
2.46357,0.12426,0,0,0,-2
2.46436,0.127379,0,0,0,-2
2.4652,0.128496,0,0,0,-2
2.46603,0.128789,0,0,0,-2
2.46687,0.128772,0,0,0,-2
2.46766,0.12788,0,0,0,-2
2.46771,0.127848,0,0,0,-2
2.4685,0.128909,0,0,0,-2
2.46855,0.128987,0,0,0,-2
2.46934,0.129907,0,0,0,-2
2.46939,0.129948,0,0,0,-2
2.47018,0.129804,0,0,0,-2
2.47023,0.129774,0,0,0,-2
2.47102,0.129086,0,0,0,-2
2.47107,0.128947,0,0,0,-2
2.47186,0.125384,0,0,0,-2
2.47191,0.12516,0,0,0,-2
2.4727,0.121551,0,0,0,-2
2.47275,0.121694,0,0,0,-2
2.47354,0.128883,0,0,0,-2
2.47359,0.129223,0,0,0,-2
2.47438,0.133706,0,0,0,-2
2.47522,0.132361,0,0,0,-2
2.47607,0.131131,0,0,0,-2
2.47686,0.131939,0,0,0,-2
2.47691,0.132002,0,0,0,-2
2.4777,0.132635,0,0,0,-2
2.47775,0.13262,0,0,0,-2
2.47854,0.131664,0,0,0,-2
2.47859,0.131628,0,0,0,-2
2.47939,0.13134,0,0,0,-2
2.47944,0.131288,0,0,0,-2
2.48023,0.130099,0,0,0,-2
2.48102,0.128596,0,0,0,-2
2.48107,0.128556,0,0,0,-2
2.48187,0.130406,0,0,0,-2
2.48192,0.130535,0,0,0,-2
2.48271,0.131945,0,0,0,-2
2.48276,0.131998,0,0,0,-2
2.48356,0.132094,0,0,0,-2
2.4836,0.131996,0,0,0,-2
2.4844,0.129314,0,0,0,-2
2.48524,0.131235,0,0,0,-2
2.48604,0.135914,0,0,0,-2
2.48609,0.136116,0,0,0,-2
2.48689,0.132738,0,0,0,-2
2.48694,0.132423,0,0,0,-2
2.48773,0.127592,0,0,0,-2
2.48778,0.127568,0,0,0,-2
2.48858,0.129689,0,0,0,-2
2.48942,0.135902,0,0,0,-2
2.49022,0.137014,0,0,0,-2
2.49027,0.136958,0,0,0,-2
2.49107,0.134557,0,0,0,-2
2.49112,0.134462,0,0,0,-2
2.49191,0.133535,0,0,0,-2
2.49276,0.133178,0,0,0,-2
2.49356,0.133526,0,0,0,-2
2.49361,0.133544,0,0,0,-2
2.49441,0.133504,0,0,0,-2
2.49446,0.133451,0,0,0,-2
2.49526,0.132125,0,0,0,-2
2.4961,0.139336,0,0,0,-2
2.4969,0.143579,0,0,0,-2
2.49695,0.143663,0,0,0,-2
2.49775,0.142023,0,0,0,-2
2.4978,0.141954,0,0,0,-2
2.4986,0.141151,0,0,0,-2
2.4994,0.141741,0,0,0,-2
2.49945,0.141806,0,0,0,-2
2.50025,0.143443,0,0,0,-2
2.5003,0.143497,0,0,0,-2
2.5011,0.143713,0,0,0,-2
2.5019,0.143256,0,0,0,-2
2.50195,0.143201,0,0,0,-2
2.50275,0.141435,0,0,0,-2
2.5028,0.141296,0,0,0,-2
2.5036,0.138809,0,0,0,-2
2.5044,0.140192,0,0,0,-2
2.50445,0.140312,0,0,0,-2
2.50526,0.141778,0,0,0,-2
2.50531,0.141814,0,0,0,-2
2.50611,0.141514,0,0,0,-2
2.50616,0.141622,0,0,0,-2
2.50691,0.144422,0,0,0,-2
2.50696,0.144641,0,0,0,-2
2.50776,0.148549,0,0,0,-2
2.50781,0.14862,0,0,0,-2
2.50862,0.147575,0,0,0,-2
2.50942,0.14393,0,0,0,-2
2.50947,0.143715,0,0,0,-2
2.51027,0.141615,0,0,0,-2
2.51032,0.141535,0,0,0,-2
2.51113,0.140913,0,0,0,-2
2.51193,0.141245,0,0,0,-2
2.51198,0.14137,0,0,0,-2
2.51278,0.145922,0,0,0,-2
2.51283,0.146138,0,0,0,-2
2.51364,0.148727,0,0,0,-2
2.51444,0.147519,0,0,0,-2
2.51449,0.147359,0,0,0,-2
2.5153,0.143769,0,0,0,-2
2.51948,0.152292,0,0,0,-2
2.52028,0.151036,0,0,0,-2
2.52033,0.15102,0,0,0,-2
2.52114,0.152926,0,0,0,-2
2.52195,0.152321,0,0,0,-2
2.522,0.152194,0,0,0,-2
2.5228,0.148263,0,0,0,-2
2.52361,0.146038,0,0,0,-2
2.52366,0.145954,0,0,0,-2
2.52447,0.146306,0,0,0,-2
2.52452,0.146318,0,0,0,-2
2.82958,0.18472,0,0,0,-2
2.82964,0.1848,0,0,0,-2
2.83043,0.186944,0,0,0,-2
2.83049,0.187742,0,0,0,-2
2.83089,0.196488,0,0,0,-2
2.83094,0.197399,0,0,0,-2
2.83174,0.191302,0,0,0,-2
2.83179,0.190792,0,0,0,-2
2.84388,0.163337,0,0,0,-2
2.84394,0.164521,0,0,0,-2
2.84428,0.175739,0,0,0,-2
2.84434,0.17534,0,0,0,-2
2.84473,0.163949,0,0,0,-2
2.84508,0.169732,0,0,0,-2
2.84513,0.170667,0,0,0,-2
2.84553,0.16523,0,0,0,-2
2.84559,0.164317,0,0,0,-2
2.84593,0.161328,0,0,0,-2
2.84599,0.161037,0,0,0,-2
2.85928,0.137603,0,0,0,-2
2.85934,0.137498,0,0,0,-2
2.86237,0.12981,0,0,0,-2
2.86266,0.139676,0,0,0,-2
2.86317,0.130465,0,0,0,-2
2.86323,0.129546,0,0,0,-2
2.86346,0.132519,0,0,0,-2
2.86351,0.13297,0,0,0,-2
2.86403,0.129036,0,0,0,-2
2.86409,0.128748,0,0,0,-2
2.86432,0.128082,0,0,0,-2
2.86437,0.127983,0,0,0,-2
2.86489,0.127457,0,0,0,-2
2.86512,0.125272,0,0,0,-2
2.86518,0.124799,0,0,0,-2
2.86569,0.125085,0,0,0,-2
2.86575,0.125311,0,0,0,-2
2.86598,0.127037,0,0,0,-2
2.86604,0.12712,0,0,0,-2
2.86655,0.125204,0,0,0,-2
2.86661,0.124558,0,0,0,-2
2.86684,0.1208,0,0,0,-2
2.87413,0.110394,0,0,0,-2
2.87493,0.109134,0,0,0,-2
2.87499,0.109925,0,0,0,-2
2.87516,0.117031,0,0,0,-2
2.87522,0.117526,0,0,0,-2
2.8758,0.109471,0,0,0,-2
2.87585,0.110024,0,0,0,-2
2.87603,0.114019,0,0,0,-2
2.87666,0.109078,0,0,0,-2
2.87683,0.110495,0,0,0,-2
2.87689,0.110851,0,0,0,-2
2.87746,0.110137,0,0,0,-2
2.87752,0.109563,0,0,0,-2
2.87769,0.106649,0,0,0,-2
2.87833,0.109514,0,0,0,-2
2.8785,0.104177,0,0,0,-2
2.87856,0.10345,0,0,0,-2
2.87913,0.104978,0,0,0,-2
2.87919,0.105089,0,0,0,-2
2.87936,0.104158,0,0,0,-2
2.88,0.101311,0,0,0,-2
2.88006,0.102058,0,0,0,-2
2.88017,0.104722,0,0,0,-2
2.88023,0.10535,0,0,0,-2
2.8808,0.100461,0,0,0,-2
2.88086,0.100271,0,0,0,-2
2.88103,0.102706,0,0,0,-2
2.88167,0.0995362,0,0,0,-2
2.88173,0.099383,0,0,0,-2
2.88184,0.0993234,0,0,0,-2
2.8819,0.0992373,0,0,0,-2
2.88253,0.0980037,0,0,0,-2
2.88271,0.099853,0,0,0,-2
2.88334,0.097407,0,0,0,-2
2.8834,0.0972846,0,0,0,-2
2.88351,0.0977943,0,0,0,-2
2.88357,0.0979055,0,0,0,-2
2.88421,0.0975135,0,0,0,-2
2.88438,0.0940372,0,0,0,-2
2.88501,0.0943398,0,0,0,-2
2.88507,0.0944619,0,0,0,-2
2.88519,0.0940736,0,0,0,-2
2.88524,0.0939189,0,0,0,-2
2.88588,0.0925526,0,0,0,-2
2.88594,0.0931795,0,0,0,-2
2.88599,0.0942268,0,0,0,-2
2.88605,0.0950739,0,0,0,-2
2.88669,0.0920085,0,0,0,-2
2.88674,0.0917627,0,0,0,-2
2.88686,0.0925821,0,0,0,-2
2.88692,0.0927134,0,0,0,-2
2.88755,0.0916779,0,0,0,-2
2.88761,0.0911188,0,0,0,-2
2.88767,0.0902403,0,0,0,-2
2.88773,0.0894869,0,0,0,-2
2.88854,0.0860036,0,0,0,-2
2.8909,0.0842045,0,0,0,-2
2.89096,0.0857073,0,0,0,-2
2.89102,0.08864,0,0,0,-2
2.89108,0.0899854,0,0,0,-2
2.89177,0.0834021,0,0,0,-2
2.89189,0.0849528,0,0,0,-2
2.89258,0.0820513,0,0,0,-2
2.89264,0.0821984,0,0,0,-2
2.8927,0.0830538,0,0,0,-2
2.89276,0.0833725,0,0,0,-2
2.89345,0.0817928,0,0,0,-2
2.89357,0.0819248,0,0,0,-2
2.89426,0.0799882,0,0,0,-2
2.89432,0.0802883,0,0,0,-2
2.89438,0.0811764,0,0,0,-2
2.89443,0.0814367,0,0,0,-2
2.89513,0.079842,0,0,0,-2
2.89519,0.0813885,0,0,0,-2
2.89524,0.0828536,0,0,0,-2
2.89594,0.0794248,0,0,0,-2
2.896,0.0796485,0,0,0,-2
2.89606,0.0806557,0,0,0,-2
2.89681,0.0784876,0,0,0,-2
2.89687,0.0787401,0,0,0,-2
2.89692,0.0790135,0,0,0,-2
2.89762,0.0774397,0,0,0,-2
2.89768,0.0776758,0,0,0,-2
2.89774,0.0782708,0,0,0,-2
2.89849,0.0760309,0,0,0,-2
2.89855,0.076281,0,0,0,-2
2.8986,0.0763821,0,0,0,-2
2.8993,0.075885,0,0,0,-2
2.89936,0.0756419,0,0,0,-2
2.89942,0.0753665,0,0,0,-2
2.90017,0.0752075,0,0,0,-2
2.90023,0.0728374,0,0,0,-2
2.90029,0.0717644,0,0,0,-2
2.90354,0.0682523,0,0,0,-2
2.90359,0.06852,0,0,0,-2
2.90435,0.0689582,0,0,0,-2
2.90441,0.0687296,0,0,0,-2
2.90522,0.0692999,0,0,0,-2
2.90528,0.0668298,0,0,0,-2
2.90603,0.0682153,0,0,0,-2
2.90609,0.06773,0,0,0,-2
2.90685,0.0630983,0,0,0,-2
2.90691,0.0639588,0,0,0,-2
2.90696,0.0649271,0,0,0,-2
2.90772,0.0621322,0,0,0,-2
2.90778,0.0636816,0,0,0,-2
2.90853,0.063886,0,0,0,-2
2.90859,0.0633616,0,0,0,-2
2.90941,0.0632945,0,0,0,-2
2.90947,0.06352,0,0,0,-2
2.91022,0.062003,0,0,0,-2
2.91028,0.0632563,0,0,0,-2
2.9111,0.0619526,0,0,0,-2
2.91191,0.0619811,0,0,0,-2
2.91197,0.0614601,0,0,0,-2
2.91273,0.0604801,0,0,0,-2
2.91278,0.061586,0,0,0,-2
2.9136,0.0595828,0,0,0,-2
2.91366,0.0606136,0,0,0,-2
2.91442,0.0572002,0,0,0,-2
2.91447,0.0592558,0,0,0,-2
2.91523,0.0575684,0,0,0,-2
2.91529,0.0571123,0,0,0,-2
2.91611,0.0568126,0,0,0,-2
2.91617,0.0552154,0,0,0,-2
2.91692,0.0565655,0,0,0,-2
2.91698,0.0564961,0,0,0,-2
2.91774,0.0560596,0,0,0,-2
2.9178,0.0560284,0,0,0,-2
2.91786,0.0559831,0,0,0,-2
2.91856,0.0557014,0,0,0,-2
2.91862,0.0548335,0,0,0,-2
2.91867,0.053155,0,0,0,-2
2.91943,0.0550203,0,0,0,-2
2.91949,0.0532603,0,0,0,-2
2.92025,0.0540096,0,0,0,-2
2.92031,0.0530787,0,0,0,-2
2.92037,0.0523999,0,0,0,-2
2.92107,0.0522966,0,0,0,-2
2.92113,0.0525467,0,0,0,-2
2.92119,0.0528548,0,0,0,-2
2.92194,0.0482144,0,0,0,-2
2.922,0.0521328,0,0,0,-2
2.92528,0.048517,0,0,0,-2
2.9261,0.0480636,0,0,0,-2
2.92616,0.0477177,0,0,0,-2
2.92621,0.0471762,0,0,0,-2
2.92692,0.0472046,0,0,0,-2
2.92697,0.0472236,0,0,0,-2
2.92703,0.0470629,0,0,0,-2
2.92709,0.0469811,0,0,0,-2
2.92779,0.046756,0,0,0,-2
2.92785,0.0471142,0,0,0,-2
2.92791,0.0474502,0,0,0,-2
2.92861,0.0466948,0,0,0,-2
2.92873,0.0471533,0,0,0,-2
2.92943,0.0460916,0,0,0,-2
2.92949,0.0461028,0,0,0,-2
2.92955,0.0462101,0,0,0,-2
2.92961,0.0461763,0,0,0,-2
2.93025,0.044694,0,0,0,-2
2.93031,0.0447727,0,0,0,-2
2.93037,0.0454194,0,0,0,-2
2.93043,0.0460019,0,0,0,-2
2.93113,0.0452157,0,0,0,-2
2.93125,0.044934,0,0,0,-2
2.93195,0.0452321,0,0,0,-2
2.93207,0.0443701,0,0,0,-2
2.93213,0.0441584,0,0,0,-2
2.93278,0.0439475,0,0,0,-2
2.93283,0.043979,0,0,0,-2
2.93289,0.0440573,0,0,0,-2
2.93295,0.0440738,0,0,0,-2
2.9336,0.042968,0,0,0,-2
2.93366,0.0430828,0,0,0,-2
2.93377,0.0438751,0,0,0,-2
2.93448,0.0429061,0,0,0,-2
2.93459,0.0426028,0,0,0,-2
2.93465,0.042556,0,0,0,-2
2.9353,0.0427781,0,0,0,-2
2.93542,0.0420421,0,0,0,-2
2.93548,0.0417375,0,0,0,-2
2.93612,0.0417976,0,0,0,-2
2.93618,0.04164,0,0,0,-2
2.9363,0.0411261,0,0,0,-2
2.93694,0.0416082,0,0,0,-2
2.937,0.0416349,0,0,0,-2
2.93712,0.0413977,0,0,0,-2
2.93718,0.0412627,0,0,0,-2
2.93777,0.0398259,0,0,0,-2
2.93782,0.0399047,0,0,0,-2
2.93794,0.0412788,0,0,0,-2
2.938,0.041541,0,0,0,-2
2.93865,0.0396877,0,0,0,-2
2.93876,0.0402322,0,0,0,-2
2.93882,0.0405164,0,0,0,-2
2.93947,0.039855,0,0,0,-2
2.93953,0.0398401,0,0,0,-2
2.93965,0.0398695,0,0,0,-2
2.94029,0.0402204,0,0,0,-2
2.94035,0.0403818,0,0,0,-2
2.94047,0.0408929,0,0,0,-2
2.94053,0.040884,0,0,0,-2
2.94112,0.0388176,0,0,0,-2
2.94118,0.038675,0,0,0,-2
2.94129,0.0386856,0,0,0,-2
2.94135,0.038667,0,0,0,-2
2.942,0.0377183,0,0,0,-2
2.94218,0.0383126,0,0,0,-2
2.94282,0.0371936,0,0,0,-2
2.943,0.0389045,0,0,0,-2
2.94306,0.0389154,0,0,0,-2
2.94365,0.0358561,0,0,0,-2
2.94382,0.03892,0,0,0,-2
2.94388,0.0393194,0,0,0,-2
2.94447,0.0368035,0,0,0,-2
2.94453,0.0369531,0,0,0,-2
2.94465,0.0378249,0,0,0,-2
2.94471,0.0381556,0,0,0,-2
2.9453,0.0373601,0,0,0,-2
2.94535,0.0371594,0,0,0,-2
2.94553,0.0364349,0,0,0,-2
2.94612,0.0361636,0,0,0,-2
2.94618,0.036186,0,0,0,-2
2.94636,0.03625,0,0,0,-2
2.94642,0.0361468,0,0,0,-2
2.94695,0.0345328,0,0,0,-2
2.947,0.034509,0,0,0,-2
2.94718,0.0358367,0,0,0,-2
2.94724,0.0360104,0,0,0,-2
2.94783,0.0335583,0,0,0,-2
2.94801,0.0354815,0,0,0,-2
2.94807,0.0361211,0,0,0,-2
2.94866,0.0358949,0,0,0,-2
2.94871,0.0356119,0,0,0,-2
2.94889,0.0343283,0,0,0,-2
2.94948,0.036427,0,0,0,-2
2.94954,0.036102,0,0,0,-2
2.94972,0.0339221,0,0,0,-2
2.94978,0.0337772,0,0,0,-2
2.95031,0.0355746,0,0,0,-2
2.95037,0.0353867,0,0,0,-2
2.95054,0.0338567,0,0,0,-2
2.9506,0.0336508,0,0,0,-2
2.95113,0.0343117,0,0,0,-2
2.95119,0.0342886,0,0,0,-2
2.95137,0.0336925,0,0,0,-2
2.95143,0.033546,0,0,0,-2
2.95202,0.0338688,0,0,0,-2
2.95226,0.033898,0,0,0,-2
2.95285,0.0332805,0,0,0,-2
2.95308,0.0337906,0,0,0,-2
2.95367,0.0310203,0,0,0,-2
2.95391,0.0330293,0,0,0,-2
2.95397,0.0331088,0,0,0,-2
2.9545,0.0306457,0,0,0,-2
2.95456,0.030867,0,0,0,-2
2.95474,0.0323161,0,0,0,-2
2.9548,0.0327157,0,0,0,-2
2.95533,0.0334398,0,0,0,-2
2.95539,0.0333859,0,0,0,-2
2.95556,0.03289,0,0,0,-2
2.95562,0.0327268,0,0,0,-2
2.95615,0.0317047,0,0,0,-2
2.95621,0.0316405,0,0,0,-2
2.95645,0.0315717,0,0,0,-2
2.95698,0.0320799,0,0,0,-2
2.95704,0.0320743,0,0,0,-2
2.95728,0.0318104,0,0,0,-2
2.95734,0.0318516,0,0,0,-2
2.95781,0.0326724,0,0,0,-2
2.95787,0.0327026,0,0,0,-2
2.95811,0.032037,0,0,0,-2
2.95817,0.0319652,0,0,0,-2
2.9587,0.0320712,0,0,0,-2
2.95893,0.0322244,0,0,0,-2
2.95899,0.0322042,0,0,0,-2
2.95953,0.0311574,0,0,0,-2
2.95976,0.0318962,0,0,0,-2
2.95982,0.0320667,0,0,0,-2
2.96036,0.0312278,0,0,0,-2
2.96065,0.0306353,0,0,0,-2
2.96118,0.0305211,0,0,0,-2
2.96148,0.0305549,0,0,0,-2
2.96154,0.0305133,0,0,0,-2
2.96201,0.0299713,0,0,0,-2
2.96207,0.0300914,0,0,0,-2
2.96231,0.0310912,0,0,0,-2
2.96237,0.0311309,0,0,0,-2
2.96284,0.0301798,0,0,0,-2
2.9629,0.0301874,0,0,0,-2
2.96314,0.0305531,0,0,0,-2
2.9632,0.030593,0,0,0,-2
2.96367,0.0301444,0,0,0,-2
2.96373,0.0300763,0,0,0,-2
2.96397,0.0297706,0,0,0,-2
2.96403,0.0297495,0,0,0,-2
2.9645,0.0306088,0,0,0,-2
2.96456,0.03047,0,0,0,-2
2.96486,0.0286855,0,0,0,-2
2.96533,0.0299723,0,0,0,-2
2.96539,0.0300988,0,0,0,-2
2.96569,0.0294492,0,0,0,-2
2.96616,0.0295528,0,0,0,-2
2.96622,0.0295577,0,0,0,-2
2.96652,0.0292271,0,0,0,-2
2.96658,0.0292452,0,0,0,-2
2.96699,0.029696,0,0,0,-2
2.96705,0.0296346,0,0,0,-2
2.96735,0.0281265,0,0,0,-2
2.96741,0.0280105,0,0,0,-2
2.96782,0.0281853,0,0,0,-2
2.96788,0.0282328,0,0,0,-2
2.96818,0.0284074,0,0,0,-2
2.96824,0.0284114,0,0,0,-2
2.96872,0.028196,0,0,0,-2
2.96901,0.0289675,0,0,0,-2
2.96907,0.0290911,0,0,0,-2
2.96955,0.028978,0,0,0,-2
2.96984,0.0291451,0,0,0,-2
2.9699,0.0291399,0,0,0,-2
2.97038,0.0279063,0,0,0,-2
2.97073,0.0278472,0,0,0,-2
2.97157,0.0280937,0,0,0,-2
2.97287,0.0283358,0,0,0,-2
2.97371,0.0264378,0,0,0,-2
2.97406,0.0282434,0,0,0,-2
2.97412,0.0282902,0,0,0,-2
2.97454,0.0268804,0,0,0,-2
2.9746,0.0268934,0,0,0,-2
2.9749,0.0275356,0,0,0,-2
2.97496,0.0277033,0,0,0,-2
2.97537,0.0286429,0,0,0,-2
2.97573,0.0270277,0,0,0,-2
2.97579,0.0267428,0,0,0,-2
2.97621,0.0259728,0,0,0,-2
2.97627,0.026368,0,0,0,-2
2.97656,0.0298942,0,0,0,-2
2.97662,0.030351,0,0,0,-2
2.97704,0.0258482,0,0,0,-2
2.9771,0.0262993,0,0,0,-2
2.97746,0.0324951,0,0,0,-2
2.97787,0.0266291,0,0,0,-2
2.97793,0.026373,0,0,0,-2
2.97829,0.0273535,0,0,0,-2
2.97871,0.0259803,0,0,0,-2
2.97877,0.0259567,0,0,0,-2
2.97912,0.0267054,0,0,0,-2
2.97954,0.025573,0,0,0,-2
2.9796,0.0255843,0,0,0,-2
2.97996,0.0264566,0,0,0,-2
2.98002,0.0264679,0,0,0,-2
2.98038,0.0260671,0,0,0,-2
2.98043,0.0260444,0,0,0,-2
2.98079,0.0260656,0,0,0,-2
2.98085,0.0260675,0,0,0,-2
2.98121,0.0260745,0,0,0,-2
2.98127,0.0260155,0,0,0,-2
2.98163,0.025386,0,0,0,-2
2.98169,0.0254193,0,0,0,-2
2.98204,0.0262959,0,0,0,-2
2.9821,0.0261968,0,0,0,-2
2.98246,0.0246343,0,0,0,-2
2.98252,0.0246956,0,0,0,-2
2.98288,0.0269031,0,0,0,-2
2.98294,0.026893,0,0,0,-2
2.9833,0.025133,0,0,0,-2
2.98336,0.0249974,0,0,0,-2
2.98372,0.0259752,0,0,0,-2
2.98377,0.0259759,0,0,0,-2
2.98413,0.0253696,0,0,0,-2
2.98419,0.0253065,0,0,0,-2
2.98455,0.0257141,0,0,0,-2
2.98461,0.0257462,0,0,0,-2
2.98497,0.0257805,0,0,0,-2
2.98503,0.0257792,0,0,0,-2
2.98539,0.0257586,0,0,0,-2
2.98545,0.0257765,0,0,0,-2
2.9858,0.0259915,0,0,0,-2
2.98586,0.0260375,0,0,0,-2
2.98622,0.0264498,0,0,0,-2
2.98628,0.0263933,0,0,0,-2
2.9867,0.0254336,0,0,0,-2
2.98706,0.0260246,0,0,0,-2
2.98712,0.026021,0,0,0,-2
2.98754,0.025577,0,0,0,-2
2.9879,0.0253389,0,0,0,-2
2.98796,0.0253124,0,0,0,-2
2.98837,0.025186,0,0,0,-2
2.98873,0.0251178,0,0,0,-2
2.98921,0.0251689,0,0,0,-2
2.98957,0.0251326,0,0,0,-2
2.98963,0.0251188,0,0,0,-2
2.99005,0.0250015,0,0,0,-2
2.99041,0.0254457,0,0,0,-2
2.99088,0.0255568,0,0,0,-2
2.99124,0.0252663,0,0,0,-2
2.99172,0.0255481,0,0,0,-2
2.99208,0.0233102,0,0,0,-2
2.99214,0.0233685,0,0,0,-2
2.99256,0.0254074,0,0,0,-2
2.99262,0.0253298,0,0,0,-2
2.99292,0.0239781,0,0,0,-2
2.9934,0.0251982,0,0,0,-2
2.99346,0.0252125,0,0,0,-2
2.99376,0.0248316,0,0,0,-2
2.99424,0.023635,0,0,0,-2
2.9943,0.0237176,0,0,0,-2
2.9946,0.0248067,0,0,0,-2
2.99507,0.023438,0,0,0,-2
2.99513,0.0234365,0,0,0,-2
2.99537,0.0238784,0,0,0,-2
2.99543,0.0239793,0,0,0,-2
2.99591,0.0237987,0,0,0,-2
2.99597,0.0239139,0,0,0,-2
2.99621,0.0247443,0,0,0,-2
2.99627,0.0248999,0,0,0,-2
2.99675,0.0242709,0,0,0,-2
2.99681,0.024391,0,0,0,-2
2.99705,0.0254236,0,0,0,-2
2.99711,0.0255203,0,0,0,-2
2.99759,0.0234626,0,0,0,-2
2.99765,0.0235532,0,0,0,-2
2.99789,0.0249006,0,0,0,-2
2.99795,0.0251034,0,0,0,-2
2.99843,0.023776,0,0,0,-2
2.99849,0.0237815,0,0,0,-2
2.99873,0.0242979,0,0,0,-2
2.99879,0.0244356,0,0,0,-2
2.99927,0.0252001,0,0,0,-2
2.99933,0.0252839,0,0,0,-2
2.99957,0.0255837,0,0,0,-2
2.99963,0.0256068,0,0,0,-2
3.00011,0.0253848,0,0,0,-2
3.00017,0.0253089,0,0,0,-2
3.00041,0.0248611,0,0,0,-2
3.00047,0.0248025,0,0,0,-2
3.00095,0.0246412,0,0,0,-2
3.00101,0.0246052,0,0,0,-2
3.00125,0.0244158,0,0,0,-2
3.00131,0.0244093,0,0,0,-2
3.00179,0.0245939,0,0,0,-2
3.00185,0.0245199,0,0,0,-2
3.00209,0.0239484,0,0,0,-2
