Wavelength(um),Flux(Jy),Error(Jy),BG(Jy),Order,Module
3.84302,0.125391,0,0,0,-2
3.84445,0.120424,0,0,0,-2
3.84587,0.122972,0,0,0,-2
3.8473,0.123463,0,0,0,-2
3.84873,0.121838,0,0,0,-2
3.85016,0.121158,0,0,0,-2
3.85158,0.121724,0,0,0,-2
3.85301,0.123801,0,0,0,-2
3.85444,0.124782,0,0,0,-2
3.85587,0.126941,0,0,0,-2
3.85729,0.128121,0,0,0,-2
3.85872,0.130135,0,0,0,-2
3.86015,0.129235,0,0,0,-2
3.86157,0.128981,0,0,0,-2
3.863,0.127676,0,0,0,-2
3.86442,0.123398,0,0,0,-2
3.86585,0.127196,0,0,0,-2
3.86728,0.129378,0,0,0,-2
3.8687,0.131601,0,0,0,-2
3.87013,0.130834,0,0,0,-2
3.87155,0.125481,0,0,0,-2
3.87298,0.128633,0,0,0,-2
3.8744,0.134935,0,0,0,-2
3.87583,0.139161,0,0,0,-2
3.87725,0.134594,0,0,0,-2
3.87868,0.133892,0,0,0,-2
3.8801,0.135604,0,0,0,-2
3.88153,0.134133,0,0,0,-2
3.88295,0.134262,0,0,0,-2
3.88437,0.138441,0,0,0,-2
3.8858,0.135674,0,0,0,-2
3.88722,0.130594,0,0,0,-2
3.88864,0.13569,0,0,0,-2
3.89007,0.138285,0,0,0,-2
3.89149,0.137813,0,0,0,-2
3.89291,0.138793,0,0,0,-2
3.89433,0.136818,0,0,0,-2
3.89576,0.137881,0,0,0,-2
3.89718,0.139294,0,0,0,-2
3.8986,0.13822,0,0,0,-2
3.90002,0.140379,0,0,0,-2
3.90144,0.144308,0,0,0,-2
3.90287,0.146348,0,0,0,-2
3.90429,0.142968,0,0,0,-2
3.90571,0.138531,0,0,0,-2
3.90713,0.135801,0,0,0,-2
3.90855,0.140864,0,0,0,-2
3.90997,0.143343,0,0,0,-2
3.91139,0.139656,0,0,0,-2
3.91281,0.139598,0,0,0,-2
3.91423,0.141998,0,0,0,-2
3.91565,0.139099,0,0,0,-2
3.91707,0.141716,0,0,0,-2
3.91849,0.145297,0,0,0,-2
3.91991,0.145469,0,0,0,-2
3.92132,0.144251,0,0,0,-2
3.92274,0.148283,0,0,0,-2
3.92416,0.144299,0,0,0,-2
3.92558,0.139587,0,0,0,-2
3.927,0.141506,0,0,0,-2
3.92841,0.139764,0,0,0,-2
3.92983,0.139564,0,0,0,-2
3.93125,0.141478,0,0,0,-2
3.93266,0.141034,0,0,0,-2
3.93408,0.135928,0,0,0,-2
3.9355,0.133123,0,0,0,-2
3.93691,0.132247,0,0,0,-2
3.93833,0.134478,0,0,0,-2
3.93974,0.139054,0,0,0,-2
3.94116,0.144252,0,0,0,-2
3.94257,0.143359,0,0,0,-2
3.94399,0.144551,0,0,0,-2
3.9454,0.145198,0,0,0,-2
3.94681,0.142717,0,0,0,-2
3.94823,0.138919,0,0,0,-2
3.94964,0.1326,0,0,0,-2
3.95105,0.134183,0,0,0,-2
3.95247,0.136229,0,0,0,-2
3.95388,0.133079,0,0,0,-2
3.95529,0.134975,0,0,0,-2
3.9567,0.139191,0,0,0,-2
3.95811,0.143284,0,0,0,-2
3.95952,0.14137,0,0,0,-2
3.96094,0.136558,0,0,0,-2
3.96235,0.135556,0,0,0,-2
3.96376,0.13211,0,0,0,-2
3.96517,0.135711,0,0,0,-2
3.96658,0.139254,0,0,0,-2
3.96798,0.137946,0,0,0,-2
3.96939,0.140671,0,0,0,-2
3.9708,0.145607,0,0,0,-2
3.97221,0.150546,0,0,0,-2
3.97362,0.149214,0,0,0,-2
3.97503,0.14381,0,0,0,-2
3.97643,0.143929,0,0,0,-2
3.97784,0.139222,0,0,0,-2
3.97925,0.136775,0,0,0,-2
3.98065,0.141017,0,0,0,-2
3.98206,0.147973,0,0,0,-2
3.98346,0.146411,0,0,0,-2
3.98487,0.143715,0,0,0,-2
3.98627,0.145359,0,0,0,-2
3.98768,0.141355,0,0,0,-2
3.98908,0.139032,0,0,0,-2
3.99049,0.143997,0,0,0,-2
3.99189,0.147575,0,0,0,-2
3.99329,0.14873,0,0,0,-2
3.9947,0.14631,0,0,0,-2
3.9961,0.147841,0,0,0,-2
3.9975,0.15052,0,0,0,-2
3.9989,0.145935,0,0,0,-2
4.0003,0.142217,0,0,0,-2
4.0017,0.14525,0,0,0,-2
4.0031,0.152757,0,0,0,-2
4.0045,0.155981,0,0,0,-2
4.0059,0.152466,0,0,0,-2
4.0073,0.150687,0,0,0,-2
4.0087,0.149903,0,0,0,-2
4.0101,0.145105,0,0,0,-2
4.0115,0.152766,0,0,0,-2
4.01289,0.163794,0,0,0,-2
4.01429,0.154223,0,0,0,-2
4.01569,0.14924,0,0,0,-2
4.01708,0.151586,0,0,0,-2
4.01848,0.152439,0,0,0,-2
4.01987,0.156706,0,0,0,-2
4.02127,0.157592,0,0,0,-2
4.02266,0.158374,0,0,0,-2
4.02406,0.157948,0,0,0,-2
4.02545,0.155969,0,0,0,-2
4.02684,0.159604,0,0,0,-2
4.02824,0.161145,0,0,0,-2
4.02963,0.160316,0,0,0,-2
4.03102,0.156978,0,0,0,-2
4.03241,0.153222,0,0,0,-2
4.0338,0.157054,0,0,0,-2
4.03519,0.159592,0,0,0,-2
4.03658,0.155743,0,0,0,-2
4.03797,0.154788,0,0,0,-2
4.03936,0.15579,0,0,0,-2
4.04075,0.156731,0,0,0,-2
4.04214,0.155236,0,0,0,-2
4.04352,0.16061,0,0,0,-2
4.04491,0.156778,0,0,0,-2
4.0463,0.157292,0,0,0,-2
4.04768,0.168455,0,0,0,-2
4.04907,0.172877,0,0,0,-2
4.05045,0.184711,0,0,0,-2
4.05184,0.203316,0,0,0,-2
4.05322,0.225064,0,0,0,-2
4.05461,0.216319,0,0,0,-2
4.05599,0.19195,0,0,0,-2
4.05737,0.181104,0,0,0,-2
4.05875,0.171492,0,0,0,-2
4.06013,0.162219,0,0,0,-2
4.06151,0.160962,0,0,0,-2
4.0629,0.154707,0,0,0,-2
4.06427,0.147542,0,0,0,-2
4.06565,0.152787,0,0,0,-2
4.06703,0.1568,0,0,0,-2
4.06841,0.154085,0,0,0,-2
4.06979,0.154333,0,0,0,-2
4.07117,0.16053,0,0,0,-2
4.07254,0.164795,0,0,0,-2
4.07392,0.162506,0,0,0,-2
4.07529,0.159905,0,0,0,-2
4.07667,0.161837,0,0,0,-2
4.07804,0.156397,0,0,0,-2
4.07942,0.155524,0,0,0,-2
4.08079,0.160035,0,0,0,-2
4.08216,0.157571,0,0,0,-2
4.08353,0.158963,0,0,0,-2
4.08491,0.160316,0,0,0,-2
4.08628,0.1578,0,0,0,-2
4.08765,0.157509,0,0,0,-2
4.08902,0.159775,0,0,0,-2
4.09038,0.162689,0,0,0,-2
4.09175,0.157356,0,0,0,-2
4.09312,0.151358,0,0,0,-2
4.09449,0.152839,0,0,0,-2
4.09585,0.158797,0,0,0,-2
4.09722,0.16321,0,0,0,-2
4.09859,0.158767,0,0,0,-2
4.09995,0.155027,0,0,0,-2
4.10132,0.154051,0,0,0,-2
4.10268,0.159819,0,0,0,-2
4.10404,0.174238,0,0,0,-2
4.1054,0.174651,0,0,0,-2
4.10676,0.159603,0,0,0,-2
4.10813,0.158594,0,0,0,-2
4.10949,0.164566,0,0,0,-2
4.11085,0.167933,0,0,0,-2
4.1122,0.165352,0,0,0,-2
4.11356,0.155969,0,0,0,-2
4.11492,0.16464,0,0,0,-2
4.11628,0.172107,0,0,0,-2
4.11763,0.1688,0,0,0,-2
4.11899,0.158902,0,0,0,-2
4.12034,0.161621,0,0,0,-2
4.1217,0.169498,0,0,0,-2
4.12305,0.171233,0,0,0,-2
4.1244,0.166824,0,0,0,-2
4.12576,0.155528,0,0,0,-2
4.12711,0.150607,0,0,0,-2
4.12846,0.15757,0,0,0,-2
4.12981,0.163433,0,0,0,-2
4.13116,0.173722,0,0,0,-2
4.13251,0.186931,0,0,0,-2
4.13386,0.174943,0,0,0,-2
4.1352,0.162426,0,0,0,-2
4.13655,0.170136,0,0,0,-2
4.1379,0.185201,0,0,0,-2
4.13924,0.188622,0,0,0,-2
4.14058,0.173964,0,0,0,-2
4.14193,0.164038,0,0,0,-2
4.14327,0.160874,0,0,0,-2
4.14461,0.166312,0,0,0,-2
4.14595,0.178412,0,0,0,-2
4.1473,0.176235,0,0,0,-2
4.14864,0.177648,0,0,0,-2
4.14997,0.182227,0,0,0,-2
4.15131,0.175363,0,0,0,-2
4.15265,0.173309,0,0,0,-2
4.15399,0.180628,0,0,0,-2
4.15532,0.187513,0,0,0,-2
4.15666,0.186396,0,0,0,-2
4.15799,0.187977,0,0,0,-2
4.15933,0.183787,0,0,0,-2
4.16066,0.182241,0,0,0,-2
4.16199,0.178957,0,0,0,-2
4.16332,0.177972,0,0,0,-2
4.16465,0.176281,0,0,0,-2
4.16598,0.169671,0,0,0,-2
4.16731,0.164131,0,0,0,-2
4.16864,0.163893,0,0,0,-2
4.16997,0.183613,0,0,0,-2
5.20476,0.257997,0,0.0697218,1.3624,0.2
5.23571,0.264784,0,0.061687,1.3624,0.2
5.26667,0.259767,0,0.0660399,1.3624,0.2
5.29762,0.260935,0,0.0651271,1.3624,0.2
5.32858,0.268135,0,0.061678,1.3624,0.2
5.35954,0.272022,0,0.0624557,1.3624,0.2
5.3905,0.276838,0,0.0642726,1.3624,0.2
5.42147,0.279853,0,0.0670036,1.3624,0.2
5.45244,0.283961,0,0.0673521,1.3624,0.2
5.48341,0.2928,0,0.0635198,1.3624,0.2
5.51438,0.300746,0,0.0660017,1.3624,0.2
5.54536,0.30224,0,0.0640779,1.3624,0.2
5.57633,0.306095,0,0.0634851,1.3624,0.2
5.60731,0.304934,0,0.0671799,1.3624,0.2
5.63829,0.306341,0,0.0660437,1.3624,0.2
5.66928,0.299579,0,0.0649657,1.3624,0.2
5.70027,0.287166,0,0.0670141,1.3624,0.2
5.73126,0.267466,0,0.0676283,1.3624,0.2
5.76225,0.236229,0,0.0653256,1.3624,0.2
5.79325,0.199953,0,0.0653784,1.3624,0.2
5.82425,0.172671,0,0.0640869,1.3624,0.2
5.85525,0.168327,0,0.0653426,1.3624,0.2
5.88625,0.16485,0,0.0724414,1.3624,0.2
5.91726,0.167464,0,0.0718462,1.3624,0.2
5.94827,0.171497,0,0.0683131,1.3624,0.2
5.97928,0.169423,0,0.0722276,1.3624,0.2
6.01029,0.174021,0,0.0732285,1.3624,0.2
6.04131,0.177779,0,0.0752279,1.3624,0.2
6.07233,0.184992,0,0.0771763,1.3624,0.2
6.10335,0.19121,0,0.0786639,1.3624,0.2
6.13438,0.198766,0,0.0765454,1.3624,0.2
6.16541,0.206111,0,0.076225,1.3624,0.2
6.19644,0.210721,0,0.081574,1.3624,0.2
6.22747,0.222645,0,0.0807611,1.3624,0.2
6.2585,0.228113,0,0.0820407,1.3624,0.2
6.28954,0.234246,0,0.080101,1.3624,0.2
6.32058,0.238598,0,0.076914,1.3624,0.2
6.35163,0.251959,0,0.0775161,1.3624,0.2
6.38267,0.258606,0,0.080784,1.3624,0.2
6.41372,0.261765,0,0.0838076,1.3624,0.2
6.44477,0.26734,0,0.0861583,1.3624,0.2
6.47582,0.269795,0,0.0887776,1.3624,0.2
6.50688,0.275615,0,0.0907128,1.3624,0.2
6.53794,0.273848,0,0.0903897,1.3624,0.2
6.569,0.271308,0,0.0938801,1.3624,0.2
6.60007,0.263,0,0.0960752,1.3624,0.2
6.63113,0.252616,0,0.0920764,1.3624,0.2
6.6622,0.233736,0,0.0920389,1.3624,0.2
6.69327,0.21925,0,0.0919421,1.3624,0.2
6.72435,0.217882,0,0.0847669,1.3624,0.2
6.75542,0.210313,0,0.085021,1.3624,0.2
6.7865,0.201444,0,0.0915256,1.3624,0.2
6.81759,0.204284,0,0.0887137,1.3624,0.2
6.84867,0.205227,0,0.0924595,1.3624,0.2
6.87976,0.207724,0,0.0998315,1.3624,0.2
6.91085,0.212997,0,0.0976457,1.3624,0.2
6.94195,0.227477,0,0.0981187,1.3624,0.2
6.97304,0.239229,0,0.0949521,1.3624,0.2
7.00414,0.24249,0,0.0910966,1.3624,0.2
7.03524,0.242122,0,0.103162,1.3624,0.2
7.06634,0.250169,0,0.10477,1.3624,0.2
7.09745,0.262488,0,0.0994081,1.3624,0.2
7.12856,0.271533,0,0.0996958,1.3624,0.2
7.15967,0.280755,0,0.102516,1.3624,0.2
7.19078,0.286347,0,0.103216,1.3624,0.2
7.2219,0.285153,0,0.105066,1.3624,0.2
7.25302,0.278692,0,0.113208,1.3624,0.2
7.28414,0.287543,0,0.117463,1.3624,0.2
7.31527,0.292735,0,0.122947,1.3624,0.2
7.34639,0.287529,0,0.131456,1.3624,0.2
7.37752,0.282773,0,0.128802,1.3624,0.2
7.40865,0.290403,0,0.131953,1.3624,0.2
7.43979,0.304912,0,0.13361,1.3624,0.2
7.47092,0.325746,0,0.139231,1.3624,0.2
7.50206,0.318854,0,0.144898,1.3624,0.2
7.5332,0.31474,0,0.146049,1.3624,0.2
7.55709,0.313476,0.00686684,0.0829681,0,0.1
7.56435,0.310419,0,0.149138,1.3624,0.2
7.59495,0.312632,0,0.158702,1.3624,0.2
7.61915,0.308981,-0.00221394,0.0809517,0,0.1
7.68121,0.306791,-0.00891813,0.0769929,0,0.1
7.74327,0.322242,-0.0110887,0.0807874,0,0.1
7.80532,0.344433,-0.00447975,0.0815872,0,0.1
7.86738,0.348671,-0.00561734,0.082088,0,0.1
7.92944,0.351574,-0.0125056,0.0854098,0,0.1
7.9915,0.349287,-0.0135434,0.0886702,0,0.1
8.05355,0.343492,-0.0128875,0.0835196,0,0.1
8.11561,0.350745,-0.0179332,0.0723052,0,0.1
8.17767,0.346952,-0.0193793,0.0714364,0,0.1
8.23973,0.325164,-0.0121182,0.082992,0,0.1
8.30178,0.311507,-0.00609297,0.0925947,0,0.1
8.36384,0.308593,-0.00958339,0.0935972,0,0.1
8.4259,0.300359,-0.0079162,0.0956574,0,0.1
8.48795,0.291982,-0.00684362,0.0935972,0,0.1
8.55001,0.276255,-0.00246485,0.0923572,0,0.1
8.61206,0.25449,-0.00492922,0.0951796,0,0.1
8.67412,0.244725,-0.0116281,0.0944751,0,0.1
8.73617,0.225264,-0.0107113,0.0933407,0,0.1
8.79823,0.200709,-0.00956732,0.0709898,0,0.1
8.86028,0.17002,-0.00813325,2.91898,0,0.1
8.92234,0.150484,-0.00722018,6.79729,0,0.1
8.98439,0.135816,-0.00652342,3.80924,0,0.1
9.04644,0.12412,-0.00596186,0.0529824,0,0.1
9.1085,0.120287,-0.00578058,0.0880895,0,0.1
9.17055,0.117475,-0.00564842,0.0864725,0,0.1
9.2326,0.110686,-0.00641034,0.0869232,0,0.1
9.29465,0.104762,-0.00774386,0.0874688,0,0.1
9.3567,0.10292,-0.00634196,0.0860418,0,0.1
9.41875,0.0970284,-0.00935951,0.0843434,0,0.1
9.48081,0.089533,-0.0106587,0.0811686,0,0.1
9.54286,0.0752036,-0.00571792,0.0862669,0,0.1
9.60491,0.0575448,-0.00630536,0.0902163,0,0.1
9.66695,0.0451755,-0.00620472,0.0926659,0,0.1
9.729,0.0411467,-0.00624616,0.0914725,0,0.1
9.79104,0.045714,-0.00911069,0.0950965,0,0.1
9.85309,0.0576184,-0.0115997,0.100774,0,0.1
9.91514,0.0712485,-0.0109748,0.106097,0,0.1
9.97719,0.0874511,-0.0136453,0.107477,0,0.1
10.0392,0.10327,-0.018115,0.109408,0,0.1
10.1013,0.113126,-0.0140271,0.115806,0,0.1
10.1633,0.121654,-0.018112,0.116708,0,0.1
10.2254,0.127228,-0.016785,0.125456,0,0.1
10.2874,0.140039,-0.0203095,0.12528,0,0.1
10.3495,0.148616,-0.018133,0.125409,0,0.1
10.4115,0.152021,-0.0130398,0.132575,0,0.1
10.4736,0.163065,-0.0145435,0.132336,0,0.1
10.5356,0.170397,-0.015719,0.135148,0,0.1
10.5976,0.176406,-0.011763,0.138084,0,0.1
10.6597,0.180638,-0.00997578,0.142216,0,0.1
10.7217,0.187479,-0.00876995,0.14258,0,0.1
10.7838,0.195189,-0.00820708,0.145477,0,0.1
10.8458,0.200615,-0.0120651,0.149923,0,0.1
10.9079,0.205066,-0.0127489,0.15033,0,0.1
10.9699,0.203875,-0.0130074,0.15182,0,0.1
11.0319,0.211087,-0.013231,0.152315,0,0.1
11.094,0.215041,-0.0132499,0.156002,0,0.1
11.156,0.217936,-0.0128064,0.1597,0,0.1
11.2181,0.224583,-0.0109818,0.161733,0,0.1
11.2801,0.23228,-0.0131833,0.164671,0,0.1
11.3022,0.269713,0,0,18,1
11.3109,0.270476,0,0,18,1
11.3196,0.272124,0,0,18,1
11.3283,0.270855,0,0,18,1
11.337,0.26977,0,0,18,1
11.3422,0.242556,-0.0152016,0.163762,0,0.1
11.3457,0.268949,0,0,18,1
11.3545,0.268816,0,0,18,1
11.3632,0.269125,0,0,18,1
11.3719,0.271145,0,0,18,1
11.3807,0.271259,0,0,18,1
11.3895,0.270559,0,0,18,1
11.3982,0.271074,0,0,18,1
11.4042,0.255695,-0.0223463,0.157714,0,0.1
11.407,0.272875,0,0,18,1
11.4158,0.273839,0,0,18,1
11.4246,0.277241,0,0,18,1
11.4333,0.278634,0,0,18,1
11.4421,0.278804,0,0,18,1
11.4509,0.280193,0,0,18,1
11.4597,0.280913,0,0,18,1
11.4663,0.262006,-0.0166118,0.161106,0,0.1
11.4686,0.278727,0,0,18,1
11.4774,0.281383,0,0,18,1
11.4862,0.283875,0,0,18,1
11.4951,0.284799,0,0,18,1
11.5039,0.285797,0,0,18,1
11.5128,0.285428,0,0,18,1
11.5216,0.2838,0,0,18,1
11.5283,0.259836,-0.00720901,0.167845,0,0.1
11.5305,0.283387,0,0,18,1
11.5394,0.28375,0,0,18,1
11.5482,0.283319,0,0,18,1
11.5571,0.284475,0,0,18,1
11.566,0.284961,0,0,18,1
11.5749,0.28528,0,0,18,1
11.5838,0.286563,0,0,18,1
11.5903,0.265696,-0.00737044,0.169479,0,0.1
11.5927,0.287597,0,0,18,1
11.6017,0.289234,0,0,18,1
11.6106,0.290837,0,0,18,1
11.6195,0.292138,0,0,18,1
11.6285,0.294136,0,0,17,1
11.6374,0.294061,0,0,17,1
11.6464,0.29396,0,0,17,1
11.6524,0.276007,-0.00482579,0.168648,0,0.1
11.6553,0.293474,0,0,18,1
11.6643,0.293961,0,0,17,1
11.6733,0.293475,0,0,17,1
11.6823,0.295336,0,0,17,1
11.6912,0.296633,0,0,17,1
11.7002,0.29858,0,0,17,1
11.7093,0.298811,0,0,17,1
11.7144,0.281454,-0.00425544,0.169511,0,0.1
11.7183,0.303305,0,0,17,1
11.7273,0.304464,0,0,17,1
11.7363,0.301372,0,0,17,1
11.7453,0.302962,0,0,17,1
11.7544,0.304837,0,0,17,1
11.7634,0.300338,0,0,17,1
11.7725,0.300727,0,0,17,1
11.7765,0.283007,-0.00601933,0.173533,0,0.1
11.7815,0.301533,0,0,17,1
11.7906,0.302006,0,0,17,1
11.7997,0.300607,0,0,17,1
11.8088,0.306363,0,0,17,1
11.8178,0.30654,0,0,17,1
11.8269,0.307712,0,0,17,1
11.836,0.311159,0,0,17,1
11.8385,0.292898,-0.00930414,0.167937,0,0.1
11.8451,0.308001,0,0,17,1
11.8543,0.30513,0,0,17,1
11.8634,0.309836,0,0,17,1
11.8725,0.311413,0,0,17,1
11.8816,0.312646,0,0,17,1
11.8908,0.314971,0,0,17,1
11.8999,0.314163,0,0,17,1
11.9005,0.302787,-0.0116218,0.164454,0,0.1
11.9091,0.313432,0,0,17,1
11.9183,0.312956,0,0,17,1
11.9274,0.313747,0,0,17,1
11.9366,0.314795,0,0,17,1
11.9458,0.313946,0,0,17,1
11.955,0.315835,0,0,17,1
11.9626,0.310045,-0.0115052,0.165919,0,0.1
11.9642,0.317354,0,0,17,1
11.9734,0.314605,0,0,17,1
11.9826,0.316922,0,0,17,1
11.9918,0.320182,0,0,17,1
12.0011,0.317474,0,0,17,1
12.0103,0.318913,0,0,17,1
12.0195,0.320905,0,0,17,1
12.0246,0.317543,-0.0115114,0.166595,0,0.1
12.0288,0.31902,0,0,17,1
12.038,0.320187,0,0,17,1
12.0473,0.322152,0,0,17,1
12.0566,0.322959,0,0,17,1
12.0659,0.32587,0,0,17,1
12.0751,0.327042,0,0,17,1
12.0844,0.326459,0,0,17,1
12.0866,0.321751,-0.0104609,0.166529,0,0.1
12.0937,0.325445,0,0,17,1
12.103,0.325898,0,0,17,1
12.1124,0.326194,0,0,17,1
12.1217,0.328334,0,0,17,1
12.131,0.33013,0,0,17,1
12.1403,0.330263,0,0,17,1
12.1487,0.333069,-0.0115136,0.166718,0,0.1
12.1497,0.331224,0,0,17,1
12.159,0.329409,0,0,17,1
12.1684,0.327468,0,0,17,1
12.1778,0.329062,0,0,17,1
12.1871,0.332087,0,0,17,1
12.1965,0.332717,0,0,17,1
12.2059,0.3332,0,0,17,1
12.2107,0.337436,-0.0125614,0.168872,0,0.1
12.2153,0.334597,0,0,17,1
12.2247,0.333359,0,0,17,1
12.2341,0.332988,0,0,17,1
12.2435,0.335425,0,0,17,1
12.2529,0.338778,0,0,17,1
12.2624,0.340132,0,0,17,1
12.2718,0.340423,0,0,17,1
12.2727,0.339968,-0.0101266,0.173519,0,0.1
12.2812,0.341543,0,0,17,1
12.2907,0.34062,0,0,17,1
12.3001,0.340124,0,0,17,1
12.3096,0.340708,0,0,17,1
12.3191,0.337951,0,0,17,1
12.3285,0.336363,0,0,17,1
12.3348,0.346029,-0.013129,0.174225,0,0.1
12.338,0.336943,0,0,17,1
12.3475,0.345447,0,0,16,1
12.3475,0.341118,0,0,17,1
12.357,0.34579,0,0,16,1
12.3666,0.348644,0,0,16,1
12.3761,0.349707,0,0,17,1
12.3761,0.351846,0,0,16,1
12.3856,0.350722,0,0,16,1
12.3951,0.347878,0,0,17,1
12.3951,0.350999,0,0,16,1
12.3968,0.35515,-0.015127,0.174111,0,0.1
12.4047,0.347143,0,0,16,1
12.4047,0.346687,0,0,17,1
12.4142,0.345892,0,0,16,1
12.4142,0.346712,0,0,17,1
12.4237,0.345858,0,0,17,1
12.4238,0.346538,0,0,16,1
12.4333,0.346549,0,0,17,1
12.4333,0.34656,0,0,16,1
12.4429,0.349469,0,0,16,1
12.4429,0.34865,0,0,17,1
12.4525,0.3511,0,0,16,1
12.4588,0.360055,-0.0182719,0.174491,0,0.1
12.462,0.352183,0,0,16,1
12.462,0.350283,0,0,17,1
12.4716,0.352513,0,0,16,1
12.4716,0.351793,0,0,17,1
12.4812,0.352393,0,0,16,1
12.4812,0.353741,0,0,17,1
12.4908,0.352138,0,0,16,1
12.5004,0.3535,0,0,16,1
12.5101,0.357864,0,0,16,1
12.5197,0.357458,0,0,16,1
12.5209,0.360121,-0.013537,0.178018,0,0.1
12.5293,0.357521,0,0,16,1
12.539,0.361487,0,0,16,1
12.5486,0.357973,0,0,16,1
12.5583,0.358957,0,0,16,1
12.5679,0.36201,0,0,16,1
12.5776,0.35952,0,0,16,1
12.5829,0.362666,-0.00943102,0.180395,0,0.1
12.5873,0.362151,0,0,16,1
12.597,0.363635,0,0,16,1
12.6067,0.359243,0,0,16,1
12.6164,0.358494,0,0,16,1
12.6261,0.357919,0,0,16,1
12.6358,0.358547,0,0,16,1
12.6449,0.363723,-0.0117498,0.185272,0,0.1
12.6455,0.362648,0,0,16,1
12.6552,0.364833,0,0,16,1
12.665,0.366773,0,0,16,1
12.6747,0.36795,0,0,16,1
12.6845,0.366741,0,0,16,1
12.6943,0.366616,0,0,16,1
12.704,0.366685,0,0,16,1
12.707,0.365716,-0.0133744,0.18583,0,0.1
12.7138,0.366772,0,0,16,1
12.7236,0.366191,0,0,16,1
12.7334,0.372039,0,0,16,1
12.7432,0.371855,0,0,16,1
12.753,0.37494,0,0,16,1
12.7628,0.371119,0,0,16,1
12.769,0.373455,-0.00721638,0.189992,0,0.1
12.7726,0.372831,0,0,16,1
12.7824,0.375707,0,0,16,1
12.7923,0.376495,0,0,16,1
12.8021,0.37704,0,0,16,1
12.812,0.377218,0,0,16,1
12.8218,0.375755,0,0,16,1
12.831,0.372101,-0.0021705,0.191334,0,0.1
12.8317,0.375411,0,0,16,1
12.8416,0.374562,0,0,16,1
12.8514,0.375358,0,0,16,1
12.8613,0.37653,0,0,16,1
12.8712,0.377109,0,0,16,1
12.8811,0.377969,0,0,16,1
12.891,0.376696,0,0,16,1
12.8931,0.377099,-0.0110092,0.1893,0,0.1
12.901,0.375798,0,0,16,1
12.9109,0.376466,0,0,16,1
12.9208,0.375487,0,0,16,1
12.9308,0.376801,0,0,16,1
12.9407,0.378715,0,0,16,1
12.9507,0.37919,0,0,16,1
12.9551,0.37989,-0.00426092,0.19028,0,0.1
12.9606,0.380034,0,0,16,1
12.9706,0.381215,0,0,16,1
12.9806,0.381194,0,0,16,1
12.9906,0.382831,0,0,16,1
13.0006,0.385528,0,0,16,1
13.0106,0.3864,0,0,16,1
13.0171,0.3815,-0.00949524,0.196358,0,0.1
13.0206,0.388239,0,0,16,1
13.0306,0.388595,0,0,16,1
13.0407,0.389139,0,0,16,1
13.0507,0.38883,0,0,16,1
13.0607,0.390198,0,0,16,1
13.0708,0.390634,0,0,16,1
13.0792,0.377008,-0.00458768,0.196389,0,0.1
13.0808,0.389235,0,0,16,1
13.0909,0.390196,0,0,16,1
13.101,0.389467,0,0,16,1
13.1111,0.387334,0,0,16,1
13.1211,0.38804,0,0,16,1
13.1312,0.390604,0,0,16,1
13.1412,0.382496,-0.00658938,0.197713,0,0.1
13.1414,0.39116,0,0,16,1
13.1515,0.391502,0,0,15,1
13.1616,0.397382,0,0,15,1
13.1717,0.397286,0,0,15,1
13.1819,0.395408,0,0,15,1
13.192,0.393478,0,0,15,1
13.2022,0.394943,0,0,15,1
13.2032,0.387945,-0.0056982,0.200194,0,0.1
13.2123,0.397857,0,0,15,1
13.2225,0.394191,0,0,15,1
13.2326,0.395071,0,0,15,1
13.2428,0.395825,0,0,15,1
13.253,0.395478,0,0,15,1
13.2632,0.395416,0,0,15,1
13.2653,0.392846,-0.00654652,0.199394,0,0.1
13.2734,0.395529,0,0,15,1
13.2836,0.402007,0,0,15,1
13.2939,0.403905,0,0,15,1
13.3041,0.402157,0,0,15,1
13.3143,0.406368,0,0,15,1
13.3246,0.408441,0,0,15,1
13.3273,0.397374,-0.00833398,0.200752,0,0.1
13.3348,0.408446,0,0,15,1
13.3451,0.408342,0,0,15,1
13.3554,0.408751,0,0,15,1
13.3656,0.408673,0,0,15,1
13.3759,0.407856,0,0,15,1
13.3862,0.409069,0,0,15,1
13.3893,0.405122,-0.00932528,0.204045,0,0.1
13.3965,0.417849,0,0,15,1
13.4068,0.408412,0,0,15,1
13.4172,0.428037,0,0,15,1
13.4275,0.416414,0,0,15,1
13.4378,0.423739,0,0,15,1
13.4481,0.420108,0,0,15,1
13.4514,0.410799,-0.0102435,0.20812,0,0.1
13.4585,0.420045,0,0,15,1
13.4688,0.419866,0,0,15,1
13.4792,0.418022,0,0,15,1
13.4896,0.415453,0,0,15,1
13.5,0.417862,0,0,15,1
13.5104,0.418847,0,0,15,1
13.5134,0.412264,-0.0138332,0.210383,0,0.1
13.5207,0.420257,0,0,15,1
13.5312,0.420777,0,0,15,1
13.5416,0.418797,0,0,15,1
13.552,0.420342,0,0,15,1
13.5624,0.421498,0,0,15,1
13.5729,0.420727,0,0,15,1
13.5754,0.415272,-0.0122445,0.209483,0,0.1
13.5833,0.422719,0,0,15,1
13.5937,0.421422,0,0,15,1
13.6042,0.431559,0,0,15,1
13.6147,0.427649,0,0,15,1
13.6252,0.427171,0,0,15,1
13.6356,0.427671,0,0,15,1
13.6375,0.41491,-0.00946445,0.215829,0,0.1
13.6461,0.427649,0,0,15,1
