#ID F090W F115W F150W F200W F277W F356W F444W errF090W errF115W errF150W errF200W errF277W errF356W errF444W
1 0.11355255120667693 0.11889410383163498 0.12812134325428615 0.13955242431243023 0.228967848966156 0.21220576779921435 0.23287372743591386 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
2 0.0033509779144379006 0.004525394707856307 0.005548196991147877 0.008918615599088785 0.022554856955297322 0.025919840246265653 0.028639418161028486 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
3 0.016716154353213813 0.016571283695407533 0.01919792703509876 0.028524345953256005 0.05521957182061727 0.06245376615977199 0.07245359223514825 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
4 0.1413276431887125 0.17540747273985183 0.21415142458764816 0.27769134879574653 0.5902309286967117 0.6412720969353192 0.7467975863168197 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
5 0.279976115427759 0.3321226885989092 0.40403071066010626 0.4929183293843353 0.9525355405267081 1.0030769870508351 1.201255443525646 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
6 0.008989287837056562 0.014697374073868091 0.017059001138889217 0.02292293754571914 0.04747478505143785 0.051892214271493785 0.060136209235801756 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
7 0.3772309401733588 0.45223644975242394 0.5219560383361291 0.6600832695220104 1.3745612615278389 1.4230975027404955 1.5767627932389359 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
8 0.023804154362224942 0.026729602512754472 0.029022658396029875 0.03665920908264606 0.0668604455567144 0.067360162594727 0.07406021279853886 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
9 0.4266462038897595 0.4247850986920637 0.42688302698597475 0.43343616607993585 0.6559997809156718 0.5887435519769132 0.6367030131156847 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
10 0.12408983130855603 0.1321094957211973 0.14685278145193617 0.1510943643224109 0.2313410391011032 0.22137351743381334 0.25625986482539637 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
11 0.06359579384067846 0.08335994637266629 0.10354706765731982 0.1343768563767822 0.28713165851602973 0.3179364695786212 0.3833092312845607 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
12 0.20352775083305363 0.24758521893232613 0.30316419138952355 0.3572857099922455 0.6590274019959116 0.7036394598009587 0.8521369558293209 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
13 0.01808683018860301 0.023771544964888144 0.03186487591821599 0.03819258729958011 0.08335262928599341 0.08990416852668379 0.10803877998469508 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
14 0.2885315013467468 0.33488260299579553 0.41293226819689344 0.49819533584623804 0.9201783915058968 0.937993336897117 1.1400211535243376 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
15 0.23478162732755567 0.27517915976884466 0.3338959379998342 0.4062794843553492 0.7889215452419566 0.8221948519082701 0.9634955413448021 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
16 1.0266795275347655 1.0445850008051394 1.0586150603639863 1.0991323677142522 1.755437775134485 1.5942635828794152 1.7136983042350995 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
17 0.06194454326203581 0.06805723528177147 0.07532299200740335 0.08366635642119706 0.13806013115643534 0.1289888487989448 0.14229307234947697 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
18 0.02417836868890434 0.032268959138819206 0.03613818870149864 0.043938128302524075 0.08781135026357666 0.09281477166126649 0.11345922895241861 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
19 0.1784466877057243 0.18079507217040944 0.18017959528781607 0.18689462485364602 0.29374871496711635 0.2623414416506798 0.2812974122395694 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
20 0.06179612493160036 0.07257319440044359 0.09229546816479119 0.11628311086695924 0.22873715011910767 0.25173165547885445 0.32086838178945637 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
21 0.09614371584176472 0.10899560664473026 0.12523554764960887 0.1432255784666211 0.2456684693268424 0.24066664943798274 0.270549381297786 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
22 0.018688506871339716 0.019740275683827444 0.023431547520446485 0.030826943102378834 0.06271902639288529 0.06897797691797405 0.08265502477143997 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
23 0.03830395784547025 0.04420222196877358 0.04948572350810781 0.05910124255934631 0.11578526962350573 0.11865157569636035 0.13133768273137697 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
24 0.23658719129088465 0.2941846693460751 0.371434373919247 0.4591155733569592 0.9127590307315534 1.0097114330265367 1.2547576040331436 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
25 0.4186654158958553 0.5125439699433394 0.639584468761961 0.8050338126291566 1.6305304671290548 1.7807507865108116 2.154321045994757 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
26 0.04128202518826336 0.04917088207751532 0.06026907860974185 0.07703259420720017 0.1551008967167141 0.16332992769515337 0.18800622157912245 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
27 0.21844569671704558 0.25227383237308487 0.30540313305400013 0.36734119739337967 0.688078218068384 0.7049043334196672 0.830342030490263 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
28 0.00612751758118555 0.007988229161042191 0.010383163388567911 0.014167216632421044 0.03484835890195845 0.03601819005933205 0.04559847463188859 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
29 0.3755238411792366 0.4283069014420923 0.497877687498044 0.5897412307609297 1.0784482256611008 1.0684892511570248 1.2214720395095544 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
30 0.048874499842182055 0.05574426789000978 0.0644067349214686 0.07729122349282506 0.14355105087874376 0.14440978588672082 0.16288696572139022 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
31 0.030910024340062715 0.03751977311119287 0.04694612557038966 0.05933577892136795 0.12503755937138764 0.13804260865629786 0.16632257450435114 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
32 0.28444444375252437 0.3548275120651227 0.44511530435500746 0.5563845935940062 1.1052193040213745 1.2106511231913821 1.4513713330066726 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
33 0.2130985864650064 0.21034093541670112 0.20836704215831137 0.21056846024752046 0.3173140532207704 0.27945020332948217 0.301111769139529 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
34 0.052807696372454783 0.07060143641962101 0.08442329682631582 0.11075056864763644 0.23144928352426497 0.24875773911969962 0.29339701948192953 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
35 0.02390492399776986 0.02562411062965831 0.03121338921734598 0.03810911458994201 0.07262086870878326 0.07208295047371455 0.08816730316608908 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
36 0.8553302915088552 0.8751720263504426 0.9146953777135324 0.9165625169112586 1.3349221508845008 1.1891062507264054 1.3366627222557672 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
37 0.44490603821994795 0.46773900850853656 0.5003887533578101 0.5205410458543491 0.8042739702117926 0.7234516540323389 0.8106439160181077 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
38 0.22388136395707475 0.28814325096887555 0.36277523278736423 0.44102176484104716 0.8382894671277803 0.9283026662592702 1.1495730910191508 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
39 0.14852367696114172 0.1652630672339925 0.1865098405454782 0.21710267883991613 0.38981111559954834 0.387315515456109 0.4335574035460489 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
40 0.02911395459910804 0.03362049999603652 0.04729438959952168 0.05932239996023025 0.12361858072166348 0.14087433052584306 0.17265655294859308 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
41 0.0849752410313132 0.09158370998263489 0.10704113567850615 0.12083965527926373 0.21105133901412326 0.20450929964557318 0.22853333818625324 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
42 0.15704707244599267 0.1798685412236126 0.20643223140606062 0.2414968306924557 0.444067975383684 0.442849569410309 0.4953690119269817 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
43 0.03530037458290815 0.04240111435861066 0.055314617826830746 0.06864104080357383 0.14018355798359405 0.15229599249315914 0.18346356898497965 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
44 0.37975980116836083 0.41203515203250995 0.45085269179008136 0.49580061836868944 0.8292927209911234 0.7824003737505133 0.8617510086920215 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
45 0.0029362437804312104 0.002266160041516377 0.004414087160701094 0.005196568297778243 0.012442457262816543 0.013319135655114894 0.017176691034796646 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
46 0.064002607535148 0.07076201806397656 0.08275967373874507 0.09535006169453417 0.1730257056425575 0.17106759562315915 0.19812301980260597 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
47 0.1746656285763747 0.20161894325965926 0.22302539944732985 0.26870571986946384 0.525339331849763 0.5159930155797445 0.5624577936783287 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
48 0.22724306084788504 0.270029776669237 0.32919527611853194 0.4043295939608023 0.7741782412769714 0.8181693888493874 0.9859709332024899 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
49 0.033433870020308204 0.0433367664815346 0.05363160944895235 0.07317363198032631 0.1776461148915902 0.19538684272051204 0.22702791538044415 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
50 0.13370692212486085 0.16561103840813138 0.21106091204971586 0.26653034474957676 0.5412769776784051 0.6050020018607151 0.7585793961471076 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
51 0.1344227352849069 0.17800619722871602 0.22145086769745811 0.2945204318349924 0.658066817961237 0.7313821951500168 0.8666823025732102 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
52 0.06036774748736559 0.06469934704117028 0.07192915821906253 0.07600172325591747 0.12324060446936978 0.1130012356398102 0.12514540926202578 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
53 0.07729677826083974 0.08969508219521895 0.10934013773690057 0.13413272493710213 0.2594880979228161 0.2765548783875956 0.33072096078112617 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
54 0.2956098350620937 0.334815454930148 0.3721633648642952 0.43547213805143614 0.8044683835659828 0.7820102173283476 0.8667358356654207 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
55 0.07214613957895896 0.084573247307558 0.1001274171495998 0.11995504211523753 0.22901670299345822 0.23732453388090596 0.2740583348143825 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
56 0.10996813448917776 0.13053326402647916 0.15898440779545497 0.19811464534853634 0.38119737405100296 0.40914933297589257 0.5058509836789852 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
57 0.013660088543216618 0.017313103413213328 0.02213355212738435 0.028175231905491 0.0564632743335876 0.06616377787537618 0.07969039490088374 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
58 0.017218405717288086 0.023763853037979704 0.027870661092104534 0.03693396356232949 0.0705556613143225 0.07875679612119797 0.09072882133760965 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
59 0.6028794715935153 0.6755525812223131 0.7541023048234329 0.8754439587281141 1.5847289320793199 1.5325677158591755 1.6944455161662042 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
60 3.833298792983941 4.26535338513742 4.869389597562647 5.478585951177983 9.228623929677587 8.68857753029739 9.843405649364952 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
61 0.9220392387465548 0.9120731374751362 0.9193610635177386 0.9128718533754097 1.3120894243719279 1.1095901506513446 1.2301427084947607 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
62 1.4884766523544453 1.5340438421501545 1.6090135910500378 1.6467267475045368 2.4323849395245816 2.0927979425389904 2.3369859979255097 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
63 0.10199649675620263 0.11785314053886453 0.14612725882793526 0.17326516946472426 0.3045315547309754 0.28916778164258977 0.34396036058248936 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
64 0.06422513102527906 0.07189211616944961 0.07748033109530846 0.08740172861692348 0.15224614218994736 0.1490817216136556 0.16164315171028326 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
65 0.15101906415164632 0.16900408309159157 0.19079127894603737 0.21729244797546898 0.3873496405504914 0.3757854956410111 0.4153943466958989 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
66 0.7441245024950369 0.8142451841875229 0.8984950879535528 0.9916072677255627 1.6399704429928215 1.5223141822924002 1.697025391018805 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
67 0.12804084763582507 0.15100819552619624 0.18256421655937866 0.22095832528807025 0.4249416593323133 0.43634587349977605 0.5117818022448152 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
68 0.2830851953395156 0.3146353706723998 0.3608035634811894 0.41843029189067454 0.7580732951469544 0.7406642779552112 0.835221516581659 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
69 0.16032115034382147 0.1967767601735173 0.24152594006495573 0.3075565361945851 0.6378808156208786 0.6882065216442739 0.8084675514574624 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
70 0.16187407647040974 0.17958040628044747 0.19957719564294024 0.2260653399244819 0.4000172155660315 0.3806076296638677 0.42132320669577616 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
71 0.43557469006785443 0.5021833046204184 0.5914555516104794 0.7103136643517595 1.3248262597879665 1.3369252638711244 1.5365033950630422 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
72 0.007038223958373956 0.007665439791800662 0.009837213078383172 0.01181228743534265 0.0271805619074839 0.029257763902904993 0.03513826489091909 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
73 0.20972337457618895 0.21272645295561066 0.21376222775423992 0.22491708115069867 0.3651985987379166 0.32774978096547347 0.353020156195723 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
74 0.04377335345334186 0.05573675576454314 0.0695826494795695 0.09147871608813125 0.1860095374090527 0.20951786179234283 0.25880311958913316 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
75 0.017523385500211392 0.023946262471960585 0.03208241995625207 0.038203049005817113 0.0802450520685359 0.09145585357573098 0.10908068750434233 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
76 0.0463285490709408 0.04907969502771076 0.050702145664200206 0.059430132459041114 0.09708682216840221 0.09115488778735355 0.09964128171096998 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
77 0.6579042727235603 0.6353763510731801 0.6130694412894704 0.6114878775903492 0.9154715008081844 0.8029345820731554 0.8594655043872302 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
78 0.4828873794615152 0.5582795522097498 0.696168994957262 0.8318653712920642 1.5375588976693975 1.6401527645067235 2.0621915685005847 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
79 0.1422028645071692 0.17128443813367178 0.20606493611504564 0.257613049105962 0.524235882570732 0.554574514016927 0.6388037997816786 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
80 0.1105303204196512 0.12824545143145188 0.1458008980448272 0.17277806870226303 0.32074398476942373 0.3182863362551961 0.3645430265495117 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
81 2.6141122971852364 3.0256110102634866 3.5738629163381965 4.261296410800059 7.948060941999491 8.1322499320678 9.44028834586865 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
82 0.07917148219533203 0.10107260953009611 0.1308865502551345 0.16675488875881864 0.34485850347854236 0.38943549418701884 0.488852627805383 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
83 0.6788962989012233 0.719145868343523 0.7653877040115324 0.7938655147749841 1.2436810562304446 1.1692623812556604 1.3031144685218097 0.001261914688960386 0.0010496149204995424 0.000957260184645276 0.0008730316644803305 0.001261914688960386 0.001261914688960386 0.0016635275422053383
