#ID b_B435 b_V606 b_I814 b_Y105 b_J125 b_JH140 b_H160 b_Ks b_CH1 b_CH2 b_errB435 b_errV606 b_errI814 b_errY105 b_errJ125 b_errJH140 b_errH160 b_errKs b_errCH1 b_errCH2
1 0.6842941871280241 0.8573573831826364 1.092986947792963 1.8152352695668568 2.960904400214631 3.365549049217391 3.57392562064915 4.188549654825022 4.468643296903974 4.406954215588267 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
2 0.34706318712915113 0.4431614570750228 0.5477439774009586 0.8473863283040142 1.4392133866255048 1.7452761300326463 1.865516440010444 1.9581050064912155 2.524726302739351 2.6791992037885186 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
3 0.40869610600541545 0.40461873388812597 0.40299973417391943 0.48465173826663827 0.674069748068642 0.791012882002165 0.82588000314762 0.7580604743122494 0.6900318987325447 0.6386399951118267 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
4 0.2620085398842591 0.2562183032265684 0.24768204110210137 0.26992896048060283 0.3459775729136355 0.3898246596240334 0.3979543602635341 0.35311485771626994 0.32892282979399223 0.26339312617823113 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
5 0.3902926030058094 0.47023315024832474 0.5661266060709953 0.8612014257345094 1.3315928514835886 1.4917683411517153 1.5680092650883286 1.7578852741324604 1.8369141727716944 1.7995099784220099 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
6 0.14791530663270705 0.17254526589611657 0.1979040589018901 0.27570110943452114 0.42608090923497555 0.5410134811062152 0.5943145994246788 0.6156632060087858 0.6432050667764613 0.5860485548198082 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
7 0.4866565447927035 0.5131565647973668 0.5300504539630321 0.6412057375756142 0.8780871850715668 1.1268600494307197 1.2330030194992685 0.9847903403879581 0.9362661272885315 0.8751952722010127 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
8 0.8849084826536935 1.0143936270130127 1.139641730465251 1.4772959662830767 2.0985906366307105 2.3777743017797444 2.4703093541048573 2.802473723801757 2.8796529107562407 2.4336364985627137 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
9 0.1099666870228405 0.13687402762429174 0.16220684527925514 0.22675102619796608 0.35930297899331637 0.3943019315305232 0.41110941083364955 0.47960233805207103 0.6468286504910307 0.7168318870857745 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
10 0.7509452890096655 0.7277610225041814 0.6975520393094651 0.7629609309463746 0.978520845983855 1.0922442495624738 1.0926856936295468 0.9578877547813953 0.871320093489066 0.7253123613292659 0.00190998517204287 0.0013213868960151888 0.002113635018427315 0.003027122496872414 0.003349885752052871 0.003349885752052871 0.003953939280223716 0.01909985172042871 0.017907295310991854 0.02296307242993762
